If they cannot find you they will surely call.|Pokud vás nenajdou, určitě vám zavolají.|human
The Met Office has issued yellow weather warnings for wind with the first coming into force from 9pm on Sunday covering the Western Isles, and parts of the Highlands and Argyll and Bute.|Meteorologové vydali vysoký stupeň varování před větrem, který se přižene v neděli okolo 9 hodin a zasáhne oblast Western Isles, část Skotské vysočiny, Argyllu a Bute.|human
"Within this area there is the potential of gusts reaching 80-85mph causing disruption to ferries and also some damage and power cuts," Philip said.|„V těchto oblastech hrozí nárazy větru o rychlosti 80-85 mil za hodinu, které mohou způsobit přerušení trajektové dopravy, způsobit škody a přerušit dodávky elektrické energie,“ řekl Philip.|human
A further warning comes into effect at midnight on Sunday covering Orkney and Shetland.|Další výstraha vstoupí v platnost od nedělní půlnoci a bude se týkat oblastí Orknejí a Shetland.|human
These two guys came to the store.|Ti dva chlapi přišli do obchodu.|human
One of them was pretty infamous in town for always being in trouble with the law.|Jeden z nich byl ve městě nechvalně proslulý kvůli svým neustálým potyčkám se zákonem.|human
This accomplice then waited until the two cashiers at the exit door were busy, then walked right by them and out the door.|Tenhle týpek chvíli čekal, dokud pokladní u východu nebyli plně zaměstnané a potom prošel přímo kolem nich ven ze dveří.|human
Both of them noticed, and asked each other if the guy paid.|Obě si ho všimly a ptaly se ho, jestli zaplatil.|human
When it was confirmed he didn’t, one ran after him.|Když vyšlo najevo, že ne, jedna z nich se za ním rozběhla.|human
I was told the cashier shouted for him to stop as she chased after him, but he began running with the cart to the getaway vehicle.|Pokladní na něj prý křičela, aby se zastavil, ale začal s košíkem utíkat směrem k autu.|human
I don’t know if he was one of those guys who liked wearing his pants low, or he didn’t have a belt on.|Nevím, jestli to byl jeden z těch chlápků, co rádi nosí kalhoty nízko nebo v nich neměl pásek.|human
But I was told his pants started falling down, and he was struggling to pull them up while running and pushing a cart with a heavy socket set.|Ale prý mu začaly najednou padat kalhoty a snažil se natáhnout si je, zatímco utíkal a tlačil před sebou nákupní vozík s těžkou sadou zásuvek.|human
He then ditches the cart, leaving the socket set in it as he yanked his pants up, and ran to the getaway vehicle, jumping in with his infamous accomplice diving them off.|Nakonec nechal vozík vozíkem i se zásuvkou, podařilo se mu znovu vytáhnout kalhoty a doběhl k autu, naskočil do něj a se svým nechvalně proslulým komplicem ujeli pryč.|human
Changing the address on the order is not possible, however this can be deliver to the new address.|Změna adresy na objednávce není možná, lze ji však doručit na novou adresu.|human
Changing the address on the order is not possible, however this can be deliver to the new address.|V objednávce nelze změnit adresu, nicméně tato zásilka bude doručena na novou adresu.|human
You can call the rider once he sis near to the address place on this order using the call rider function on the app.|Můžete zavolat jezdci, jakmile se bude blížit k místu adresy v této objednávce pomocí funkce volání jezdce v aplikaci.|human
You can call the rider once he sis near to the address place on this order using the call rider function on the app.|Můžete řidiči zavolat, jakmile se bude nacházet poblíž, a to prostřednictvím funkce Volat řidiči v aplikaci.|human
Remember that our Chat Service is open 24/7 for you.|Nezapomeňte, že naše chatovací služba je vám k dispozici 24/7.|human
Thank you for contacting #PRS_ORG#, it was my pleasure to assist you today.|Děkujeme vám, že jste kontaktoval #PRS_ORG#, rádi jsme vám pomohli.|human
I hope you have an excellent day.|Přeji vám pěkný den.|human
So that I can assist you can you please provide your account details (Full Name, E-mail address, Postal Address and Order Number)|Abych vám mohl pomoci, uveďte prosím podrobnosti o svém účtu (celé jméno, e-mailovou adresu, poštovní adresu a číslo objednávky)|human
So that I can assist you can you please provide your account details (Full Name, E-mail address, Postal Address and Order Number)|Abychom vám mohli pomoci, potřebujeme znát detaily vašeho účtu (celé jméno, emailovou adresu, adresu dodání a číslo objednávky).|human
The next step  is to sign out on your device.|V dalším kroku se musíte odhlásit ze svého zařízení.|human
The next step  is to sign out on your device.|Dalším krokem je odhlášení ze zařízení.|human
That shit will get you killed.|Ten sajrajt vás zabije.|human
That shit will get you killed.|Ta blbost tě zabije.|human
I'm healthy in general, but the flu always hits me very hard.|Jsem obecně zdravý, ale chřipka mě vždycky tvrdě zasáhla.|human
I'm healthy in general, but the flu always hits me very hard.|Celkově jsem zdravý, ale chřipka mě pokaždé hrozně zmorduje.|human
I was scared that Covid was going to be worse.|Bál jsem se, že covid bude ještě horší.|human
The order is extremely late and it shows here that our rider is already at the restaurant.|Zásilka je velmi opožděna a vidím tu, že náš řidič je již v restauraci.|human
In this case, I have marked your order as delivered and will process your refund.|V tomto případě jsem vaši objednávku označil jako doručenou a zpracujeme vaši refundaci.|human
In this case, I have marked your order as delivered and will process your refund.|V tom případě označím vaši objednávku jako vyřízenou a zařídím, aby vám byly vráceny peníze.|human
So that you can place a new order instead.|Potom můžete zadat novou objednávku.|human
So that you can place a new order instead.|Takže místo toho můžete zadat novou objednávku.|human
Thank you for your waiting time, I have checked the information into your account.|Děkujeme za čekací dobu, zkontrolovali jsme informace ve vašem účtu.|human
Thank you for your waiting time, I have checked the information into your account.|Děkuji za strpení, ověřil jsem informace o vašem účtu.|human
I'm really sorry to know that you are having this issue with your eBook, but I'm willing to help you.|Velice mě mrzí, že máte tyto potíže s vaší eKnihou, ale budu se snažit vám pomoci.|human
I'm really sorry to know that you are having this issue with your eBook, but I'm willing to help you.|Je mi opravdu líto, že máte tento problém se svým eBookem, jsem však ochoten vám pomoci.|human
French fishermen have threatened to disrupt British imports in an attempt to press London for more licenses as tensions escalate between France and the UK over post-Brexit fishing rights.|Francouzští rybáři pohrozili ukončením dovozu do Británie ve snaze přimět Londýn k vydání dalších licencí, když se mezi Francií a Spojeným královstvím zvýšilo napětí v rámci práv k rybolovu po Brexitu.|human
French fishermen have threatened to disrupt British imports in an attempt to press London for more licenses as tensions escalate between France and the UK over post-Brexit fishing rights.|Francouzští rybáři vyhrožují, že přeruší britské dovozy v pokusu o zatlačení Londýna pro více licencí, jak eskaluje napětí mezi Francií a Spojeným královstvím nad pobrexitovými právy na rybolov.|human
The threat was made on Saturday a few hours after Britain agreed to issue another 23 licenses to French fishermen to alleviate tensions between the two neighbors who have been at loggerheads over the fishing row for the past six months.|Došlo k tomu v sobotu několik hodin poté, co Británie odsouhlasila vydání dalších 23 licencí francouzským rybářům, aby zmírnila napětí mezi těmito dvěma sousedními státy, které se posledních šest měsíců dohadovaly kvůli rybolovu.|human
The threat was made on Saturday a few hours after Britain agreed to issue another 23 licenses to French fishermen to alleviate tensions between the two neighbors who have been at loggerheads over the fishing row for the past six months.|Toto vyhrožování bylo provedeno v sobotu několik hodin poté, o se Británie dohodla na problému s dalšími 23 licencemi pro zmírnění napětí mezi dvěma sousedy, kteří byli ve sporu o hádky kvůli rybolovu během minulých šesti měsíců.|human
France is seeking 81 more approvals to reach 104 licenses needed for its boats to operate in British and Channel Island waters under the Brexit agreement signed last year.|Francie požaduje o 81 schválení více, aby dosáhla 104 licencí potřebné pro její lodě, aby operovaly v britských vodách a ve vodách kanálu podle brexitové dohody podepsané minulý rok.|human
France is seeking 81 more approvals to reach 104 licenses needed for its boats to operate in British and Channel Island waters under the Brexit agreement signed last year.|Francie požaduje dalších 81 schválení a vydání 104 licencí, které potřebují plavidla pro provozování rybolovu v oblastech kolem britských a normandských ostrovů na základě smlouvy o Brexitu podepsané vloni.|human
The European Union had specified a December 10 deadline for London to grant licenses to French fishing boats under Brexit, with Paris threatening European legal action in case of no breakthrough.|Evropská unie stanovila 10. prosinec jako poslední termín, do kterého má Londýn vydat licence pro francouzská rybářská plavidla na základě smlouvy o Brexitu, přičemž Paříž pohrozila právními kroky v případě, že žádosti nebude vyhověno.|human
Underlining that France is entitled to around 80 more UK licenses, a group representing fishermen in the key port of Boulogne-sur-Mer and others along the northern coast threatened late on Saturday to launch protests.|S tvrzením, že Francie má nárok na více než 80 dalších licencí od Spojeného království, pohrozila v sobotu skupina zastupující rybáře v hlavním přístavu v Boulogne-sur-Mer a dalších nacházejících se podél severního pobřeží zahájením protestních akcí.|human
"Protests should be expected ... protests that will target British imports," the local CRPMEM fishing industry group for the Hauts-de-France region said in a statement.|„Můžeme očekávat protestní akce ... které zasáhnou britský dovoz,“ uvedl v prohlášení místní rybářský výrobní koncern CRPMEM pro region Hauts-de-France.|human
The group said its members were "exasperated" by the news of only 23 new licenses and felt "betrayed" by the European Commission, which could launch legal action against Britain over the issue.|Koncern prohlásil, že jeho členové byli „rozladěni“ zprávou, že má být vydáno pouze 23 licencí a cítili se „zrazeni“ Evropskou komisí, která by měla proti Británii zahájit právní kroky.|human
The group said its members were "exasperated" by the news of only 23 new licenses and felt "betrayed" by the European Commission, which could launch legal action against Britain over the issue.|Tato skupina řekla, že její členové byli „rozhořčeni“ zprávami o pouze 23 nových licencích a cítili se „zrazeni“ Evropskou komisí, která by mohla spustit právní akce proti Británii kvůli tomuto problému.|human
The CRPMEM said the protests would be "in line with blockades of ports in Brittany, Normandy and the north of France which took place on November 26."|CRPMEM uvedl, že protestní akce budou probíhat ve formě „série blokád přístavů v Británii, Normandii a severní části Francie a dojde k nim 26. listopadu.“|human
The CRPMEM said the protests would be "in line with blockades of ports in Brittany, Normandy and the north of France which took place on November 26."|CARPEM řekl, že protesty by byly „v souladu s blokádami přístavů v Brittany v Normandii a severní Francii, které se uskutečnily 26. listopadu“.|human
On that day, French fishing boats briefly blocked ferries and other boats in the ports of Calais, Saint-Malo and Ouistreham, while vehicles were also sent to disrupt traffic seeking to use the Channel Tunnel rail link.|V určený den francouzská rybářská plavidla na chvíli zablokovala trajekty a další plavidla v přístavech v Calais, Saint-Malo a Ouistreham a vozidla narušila dopravní cesty do železničního tunelu pod průlivem La Manche.|human
Several rounds of talks between the two sides have since been held but a durable solution has yet to be worked out.|Od té doby bylo uspořádáno několik kol rozhovorů mezi těmito dvěma stranami, ale nebylo zatím vypracováno odolné řešení.|human
Several rounds of talks between the two sides have since been held but a durable solution has yet to be worked out.|Od té doby proběhlo několik jednání mezi oběma stranami, nicméně konečné řešení situace je zatím v nedohlednu.|human
Is the screen grayed out and you see a book cover?|Je obrazovka šedá a vidíte na ní obal knihy?|human
To turn the device completely please leave your finger pressing the power button per 30 seconds|Pokud chcete zařízení úplně vypnout, podržte po dobu 30 vteřin stisknuté tlačítko pro Zapnutí/Vypnutí.|human
They are a cheap product and safer than many other methods, such as rubbing alcohols, tooth picks, pins, and needles.|Jsou levné a bezpečné oproti jiným způsobům, jako je drhnutí pomocí alkoholu, párátek, špendlíků a jehel.|human
I just used this method to clear the microphone port on my Samsung Galaxy Watch 4 Classic as it was not registering my voice when using speech to text functions.|Používal jsem tento způsob k čištění mikrofonu na mém Samsungu Galaxy Watch 4 Classic, protože nezaznamenal můj hlas, když jsem používal mluvení pro funkce posílání SMS.|human
I just used this method to clear the microphone port on my Samsung Galaxy Watch 4 Classic as it was not registering my voice when using speech to text functions.|Zkusil jsem tenhle způsob na vyčištění mikrofonu na svých hodinkách Samsung Galaxy Watch 4 Classic, protože neregistroval můj hlas při používání funkce převodu řeči do textové podoby.|human
After much frustration shouting at my watch during phone calls so I could be heard and/or understood.|Byl jsem hrozně frustrovaný, když jsem křičel na svoje hodinky během telefonování, takže mě všichni slyšeli a rozuměli.|human
After following manufacturer advice and using the water lock functions, resetting the device AND factory restoring my device.|Nejprve jsem se řídil pokyny výrobce a použil jsem funkci water locku, restartoval jsem hodinky a provedl tovární nastavení.|human
And after scouring the internet on multiple occasions.|Také jsem se mockrát snažil něco dohledat na internetu.|human
There seemed to be no guaranteed satisfaction.|Vypadalo to, že nikde není záruka naprosté spokojenosti.|human
Then I had a revelation and I tried interdental brushes, and they work...|Pak jsem dostal nápad a vyzkoušel jsem mezizubní kartáčky, a fungovalo to...|human
They work very VERY well!|Fungují a velmi, VELMI dobře!|human
They work very VERY well!|Fungovalo to MOC dobře!|human
After a few pokes and twizzles with the thin but firm bristled rod, your device should work just as it did when it was brand new.|Stačí, když zařízení několikrát prošťouchnete tenkými, ale silnými štětečky a vaše zařízení bude fungovat stejně, jako když bylo úplně nové.|human
*I advise this be done with a dry brush, and will not accept any repercussion if you decide to use it with any combination of any cleaning product.|*Doporučuji provádět čištění suchými kartáčky a nepřijímám žádnou odpovědnost, pokud je použijete v kombinaci s nějakým čisticím prostředkem.|human
The other thing we need you to try is to reset the USB ports in your computer.|Dále potřebujeme, abyste restartoval USB vstupy ve vašem počítači.|human
You can find instructions to do this in the following link: #URL#|Instrukce naleznete na následujícím odkaze: #URL#|human
You can find instructions to do this in the following link: #URL#|Návod, jak to udělat, najdete v následujícím odkazu: #URL#|human
Please make sure to try the three methods listed in there.|Proveďte prosím tyto 3 kroky, které jsou zde uvedeny.|human
Please make sure to try the three methods listed in there.|Vyzkoušejte, prosím, všechny tři zde uvedené metody.|human
If after trying them the issue remains, please make sure to contact us again|Pokud problém přetrvává i po jejich vyzkoušení, kontaktujte nás, prosím, znovu|human
If after trying them the issue remains, please make sure to contact us again|Jestliže problémy přetrvávají, znovu nás prosím kontaktujte.|human
I think it's possible (but I don't know) they were telling them it wasn't safe to drive.|Myslím, že jim možná řekli (ale nevím), že není bezpečné jet v autě.|human
When tornadoes get that imminent, the weather guys usually do that "Take cover now!!"|Když hrozí bezprostřední nebezpečí tornád, meteorologové obvykle říkají „Schovejte se!!“,|human
thing because you don't know if it will be in two minutes or ten minutes or what.|protože nevíte, jestli u vás bude za dvě nebo deset minut.|human
I don't know what right they have to actually forbid people to leave, but I could see where they would be telling them to take cover.|Nevím, jakým právem mohou lidem říkat, jestli smí odjet, ale viděl jsem je říkat jim, aby se schovali.|human
Can you imagine all those people trying to get out of the parking lot when that touched down?|Umíš si představit všechny ty lidi, jak se pokoušejí utéct z parkoviště, když by udeřilo tornádo?|human
They'd all have been killed.|Všechny by to zabilo.|human
They'd all have been killed.|Byli by všichni zabiti.|human
BUT if they were like "Keep working!"|ALE když by řekli něco jako „Pracujte dál!“|human
instead of "Take Shelter!",|namísto „Ukryjte se“,|human
instead of "Take Shelter!",|místo „Schovejte se!“,|human
that's different.|tak to je jiná.|human
that's different.|je to rozdíl.|human
Does anybody know if they were still working or if they were sheltering in there somewhere?|Ví někdo jestli ještě pracovali nebo jestli se někde ukryli?|human
Does anybody know if they were still working or if they were sheltering in there somewhere?|Ví někdo, jestli ještě pracovali nebo se někde ukryli?|human
If you would like to know upfront what the shipping will be, please send us a message stating which items and sizes you would like and the country they are to be shipped to.|Pokud byste rádi znali předem detaily o zásilce, pošlete nám prosím zprávu s údaji o položce a rozměrech a do které země má být doručena.|human
If you would like to know upfront what the shipping will be, please send us a message stating which items and sizes you would like and the country they are to be shipped to.|Pokud chcete předem vědět, jaká bude výše poštovného, pošlete nám prosím zprávu a uveďte, které položky a velikosti si přejete a do jaké země mají být zaslány.|human
Q. Can you send my order to a different address?|Q. Můžete poslat mou objednávku na jinou adresu?|human
Q. Can you send my order to a different address?|Q. Můžete mi zásilku doručit na jinou adresu?|human
A. If you are in the UK, we have no problem sending to a different UK address but you must have picked an item that has signed for delivery as its default shipping, or have picked the signed for delivery option when you placed the order.|A. Pokud bydlíte ve Velké Británii, můžeme vám zásilku odeslat na jakoukoli adresu, ale musíte si vybrat položku, která má nastavené doručení jako výchozí zásilka nebo jste při zadání objednávky zvolili možnost doporučené zásilky.|human
For international orders, we cannot change the address.|U mezinárodních zásilek nelze adresu změnit.|human
For international orders, we cannot change the address.|U mezinárodních zásilek není možné změnit adresu doručení.|human
If there is a mistake, please let us know as soon as possible so that we can cancel the order and so that you can re-purchase with the correct address.|Pokud dojde k omylu, dejte nám prosím co nejdříve vědět, abychom mohli objednávku zrušit a abyste mohli znovu zakoupit zboží na správnou adresu.|human
If there is a mistake, please let us know as soon as possible so that we can cancel the order and so that you can re-purchase with the correct address.|V případě jakékoli chyby nás prosím co nejdříve informujte, abychom mohli objednávku zrušit a vy budete moci objednávku zadat znovu se správnou adresou doručení.|human
Q. Can I have the measurements of an item?|Q. Mohu znát rozměry položky?|human
Q. Can I have the measurements of an item?|Q. Mohu znát rozměry zboží?|human
A. Please check both the listing description and the pictures in the listing.|A. Zkontrolujte prosím popis položky a obrázek v seznamu.|human
A. Please check both the listing description and the pictures in the listing.|A. Podívejte se prosím na popis a obrázky v nabídce.|human
Whenever possible, we will attempt to put up a size guide.|Jakmile to bude možné, připravíme průvodce velikostmi.|human
Whenever possible, we will attempt to put up a size guide.|Kdykoli to bude možné, pokusíme se zveřejnit průvodce velikostí.|human
If you can’t find a size guide, please contact us.|Pokud průvodce velikostí nelze najít, kontaktujte nás prosím.|human
If you can’t find a size guide, please contact us.|Pokud jste průvodce velikostmi nenašli, kontaktujte nás prosím.|human
Q. How does the clothing compare to my country's sizes?|Q. Jaké velikosti oblečení odpovídají velikostem v mé zemi?|human
A. Unless stated otherwise, all items were designed for the UK market.|A. Pokud není uvedeno jinak, veškeré zboží bylo navrženo pro anglický trh.|human
A. Unless stated otherwise, all items were designed for the UK market.|A. Pokud není uvedeno jinak, všechny položky jsou určeny pro britský trh.|human
If you are in North America, the sizing in the UK is slightly smaller so you may need to go up one size.|Pokud bydlíte v Severní Americe, velikosti oblečení ve Velké Británii jsou o něco menší, proto musíte vybrat o číslo větší velikost.|human
Please see size charts for further guidance.|Orientujte se prosím podle tabulky s přehledem velikostí.|human
Q. When will my order arrive?|Q. Kdy mi bude zásilka doručena?|human
A. For the UK, we send almost all orders via Royal Mail 1st Class.|A. Ve Velké Británii odesíláme většinu zásilek prostřednictvím Royal Mail 1st Class.|human
If you require a next-day delivery, we do offer a Royal Mail Special Delivery 1pm service.|Pokud požadujete doručení do druhého dne, nabízíme doručení prostřednictvím služby Royal Mail Special Delivery.|human
Go to your Home screen.|Přejděte na domovskou obrazovku.|human
Go to your Home screen.|Přejděte na Domovskou stránku.|human
Tap the More icon (three horizontal lines) at the bottom of the screen.|Klikněte na ikonu Víc na spodku obrazovky (tři vodorovné čáry).|human
Tap the More icon (three horizontal lines) at the bottom of the screen.|Klikněte na ikonu Další možnosti (tři vodorovné čáry) v dolní části obrazovky.|human
Tap Settings|Klikněte na Nastavení|human
Tap Settings|Klikněte na Nastavení.|human
Tap Device information.|Klikněte na Informace o zařízení.|human
Beside 'Repair your #PRS_ORG# account', tap Repair.|Klikněte na Opravit v nabídce Opravit můj účet #PRS_ORG#.|human
Beside 'Repair your #PRS_ORG# account', tap Repair.|Vedle „Opravit váš účet #PRS_ORG#“ klikněte na Opravit.|human
Tap Repair now.|Klikněte na Nyní opravit.|human
Tap Repair now.|Klikněte na Opravit nyní.|human
The account repair process will begin.|Zahájí se proces opravy účtu.|human
The account repair process will begin.|Proces opravy účtu se spustí.|human
If you have a lot of books, it may take a while.|Pokud máte hodně knih, může to chvíli trvat.|human
If you have a lot of books, it may take a while.|Jestliže máte mnoho knih, může to chvíli trvat.|human
To repair your account on the #PRS_ORG# app, please follow the steps indicated below:|Abyste mohli v aplikaci opravit svůj účet #PRS_ORG#, řiďte se prosím níže uvedenými pokyny:|human
Tap Repair your account.|Klikněte na Opravit účet.|human
If for any reason you are dissatisfied or unhappy with our products or service, do first reach out to us and give us an opportunity to set things right.|Pokud jste z jakéhokoli důvodu s našimi produkty nebo službami nespokojeni, nejprve se na nás obraťte a dejte nám příležitost vše napravit.|human
If for any reason you are dissatisfied or unhappy with our products or service, do first reach out to us and give us an opportunity to set things right.|Pokud nejste z jakéhokoli důvodu spokojeni s našimi produkty nebo službami, kontaktujte nás a my se pokusíme dát vše do pořádku.|human
We do not want any negative feedback rating and these cannot be changed once given, so do give us an opportunity to provide a faster resolution for any issue you may face.”|Neradi vidíme negativní hodnocení, která již nejdou změnit, proto oceníme, pokud nám dáte příležitost, abychom vše rychle vyřešili k vaší plné spokojenosti.“|human
We do not want any negative feedback rating and these cannot be changed once given, so do give us an opportunity to provide a faster resolution for any issue you may face.”|Nechceme žádné negativní hodnocení, které po jeho udělení nelze změnit, proto nám dejte příležitost k rychlejšímu vyřešení jakéhokoli problému, se kterým se můžete setkat.”|human
We also deal in wholesale and export of 14 K, 18 K Handmade and Machine-made Gold Diamond Jewelry.|Zabýváme se také velkoobchodem a vývozem 14 K, 18 K ručně a strojově vyráběných zlatých diamantových šperků.|human
We also deal in wholesale and export of 14 K, 18 K Handmade and Machine-made Gold Diamond Jewelry.|Zabýváme se také velkoprodejem a exportem 14-karátových a 18-karátových ručně i strojově vyráběných zlatých a diamantových šperků.|human
please let me know if it works|Dejte mi prosím vědět, zda to funguje.|human
please let me know if it works|prosím, dejte mi vědět, jestli to funguje|human
I was buying new tires.|Kupoval jsem si nové pneumatiky.|human
I was buying new tires.|Kupoval jsem nové pneumatiky.|human
I found the ones I wanted on a tire store website.|Našel jsem jedny, co se mi líbily, na internetu.|human
I found the ones I wanted on a tire store website.|Našel jsem jedny, které jsem chtěl, na webových stránkách prodejny.|human
I printed out the page and took it to my local shop.|Vytiskl jsem si stránku a vzal jsem si ji do místního obchodu.|human
I printed out the page and took it to my local shop.|Vytisknul jsem si tu stránku a šel jsem s ní do místního obchodu.|human
It was part of a chain.|Byl součástí jednoho řetězce.|human
The guy at the shop checked things out and it turns out that the current price of the tires was more than my printout.|Prodavač to ověřil a ukázalo se, že aktuální cena pneumatik byla mnohem vyšší než ta, kterou jsem si vytisknul.|human
Don’t know where he got the higher price from.|Nevím, odkud tu vyšší cenu vzal.|human
Don’t know where he got the higher price from.|Nevím, odkud vzal tu vyšší cenu.|human
Luckily, the guy was honest and rather than trying to charge the higher price, he sold me the tires for the price I had on my printout.|Naštěstí byl ten chlapík čestný a než aby se pokoušel účtovat vyšší cenu, prodal mi pneumatiky za cenu, kterou jsem měl na mém výtisku.|human
Luckily, the guy was honest and rather than trying to charge the higher price, he sold me the tires for the price I had on my printout.|Naštěstí byl ten chlap poctivý a než by mi prodal pneumatiky za vyšší cenu, prodal mi je za cenu z mého papíru.|human
He said that because I had the printout, he had to sell me the tires at the printout price.|Řekl, že protože jsem měl ten výtisk, musel mi prodat pneumatiky za cenu na výtisku.|human
He said that because I had the printout, he had to sell me the tires at the printout price.|Řekl, že mi musí prodat ty pneumatiky za cenu, kterou jsem měl na papíře.|human
He was gracious about it too.|Byl v té záležitosti velmi benevolentní.|human
He was gracious about it too.|Byl v tom taky zdvořilý.|human
Been buying tires from them ever since.|Od té doby kupuji pneumatiky od něj.|human
Been buying tires from them ever since.|Od té doby kupuji pneumatiky jenom od nich.|human
As soon as we have heard back, tis is when you will be emailed|Jakmile budeme mít nějakou zpětnou vazbu, pošleme vám emailovou zprávu.|human
Owner says no.|Vlastník řekl, že ne.|human
Owner says no.|Majitelka psa odmítla.|human
Owner says no.|Vlastník řekl, že ne.|human
Owner says no.|Majitelka opět odmítla.|human
(Edit to say I asked the neighbor at least three times to help her dog.)|(prosil jsem sousedku nejméně třikrát, aby se psem něco udělala).|human
The avalanche was reported about 10:50 a.m. in the Silver Basin area of Crystal Mountain, which is located about 85 miles (137 kilometers) southeast of Seattle, said Pierce County Sheriff's Department Sgt. Darren Moss.|Lavina se měla prohnat zhruba v 10:50 oblastí Silver Basin v Crystal Mountain, která se nachází zhruba 85 mil (137 km) jihovýchodně od Seattlu, uvedl šéf policejního oddělení okresu Pierce seržant Darren Moss.|human
The identity of the man who died hasn't been released, but authorities say he wasn't breathing after being pulled out of the snow and didn't survive despite CPR efforts by another skier.|Totožnost muže, který zemřel, nebyla zveřejněna, ale podle úřadů muž nedýchal poté, co byl vyproštěn ze sněhu a selhaly pokusy o jeho oživení ostatními lyžaři.|human
The identity of the man who died hasn't been released, but authorities say he wasn't breathing after being pulled out of the snow and didn't survive despite CPR efforts by another skier.|Totožnost mrtvého muže nebyla zveřejněna, ale podle úřadů po vyproštění ze sněhu nedýchal a navzdory snaze jiného lyžaře o resuscitaci nepřežil.|human
The other skiers in his group rescued themselves with the help of two witnesses who saw them get swept up by the snow.|Ostatní lyžaři ze skupiny se zachránili s pomocí dvou účastníků, kteří viděli, jak je lavina zavalila.|human
Frank DeBerry, the resort's president and CEO, said all six men held the ski resort's uphill travel passes, which means they were registered with ski patrol, participated in an orientation on how and where to access backcountry skiing through the resort's property and were required to check snow conditions prior to their excursion.|Frank DeBerry, prezident a generální ředitel, uvedl, že všech šest mužů bylo držiteli průkazů pro jízdu v těžkém terénu, což znamená, že byli zaregistrováni u lyžařské hlídky, zúčastnili se instruktáže o tom, jak a kde mohou lyžovat v terénu na území střediska, a před cestou museli zkontrolovat sněhové podmínky.|human
Frank DeBerry, the resort's president and CEO, said all six men held the ski resort's uphill travel passes, which means they were registered with ski patrol, participated in an orientation on how and where to access backcountry skiing through the resort's property and were required to check snow conditions prior to their excursion.|Frank DeBerry, ředitel střediska, řekl, že všech 6 mužů mělo cestovní pasy vydané střediskem, což znamená, že byli registrováni u horské služby, byli informování o tom, jak se dostat ke sjezdovce přes lyžařské středisko a bylo na ně apelováno, aby před výpravou ověřili aktuální povětrnostní podmínky.|human
"Skiers can travel at will wherever they want in the national forest.|„Lyžaři se mohou pohybovat dle libosti v oblasti národního lesa.|human
"Skiers can travel at will wherever they want in the national forest.|„Lyžaři se mohou v národním lese pohybovat, kde chtějí.|human
With an additional fee, we can arrange 5-11 business days express shipping courier (India post parcel.)|Za příplatek můžeme zajistit expresní doručení během 5-11 pracovních dnů (poštovní zásilkou India).|human
With an additional fee, we can arrange 5-11 business days express shipping courier (India post parcel.)|Za příplatek můžeme zajistit expresní přepravu kurýrem (balíček indické pošty) během 5-11 pracovních dnů.|human
We offer a combined shipping discount for purchasing two or more items from our shop.|Při nákupu dvou a více položek z našeho obchodu nabízíme slevu za dopravu.|human
We offer a combined shipping discount for purchasing two or more items from our shop.|Při nákupu dvou a více položek z našeho obchodu nabízíme kombinovanou slevu na dopravu.|human
Just ask us by clicking the "Ask a question"|Pokud máte dotazy, klikněte na „Mám dotaz“.|human
Just ask us by clicking the "Ask a question"|Stačí jen kliknout na "Ask a question" (položit dotaz)|human
International Customers are responsible for their country’s custom duty and taxes.|Zahraniční zákazníci jsou vůči své zemi zodpovědní za clo a daně.|human
International Customers are responsible for their country’s custom duty and taxes.|Zákazníci ze zahraničí hradí sami celní poplatky a daně platné v jejich zemi.|human
The Buyer Has To Responsible For The Return Shipping Charge.|Zákazník hradí náklady na dopravu v případě vrácení zboží.|human
The Buyer Has To Responsible For The Return Shipping Charge.|Kupující je povinen uhradit poplatek za přepravu vráceného zboží.|human
Refund Can Be Made Only If A Replacement Is Not Available.|Vrácení peněz je možné pouze když není k dispozici náhrada.|human
Refund Can Be Made Only If A Replacement Is Not Available.|Peníze vracíme pouze v případě, že není možná výměna zboží.|human
Any Charges On Shipping, Handling And Insurance Are Non-Refundable.|Veškeré poplatky za dopravu, manipulaci a pojištění jsou nevratné.|human
Any Charges On Shipping, Handling And Insurance Are Non-Refundable.|Poplatky za dopravu a pojištění nevracíme.|human
We do not reimburse the shipping cost.|Neproplácíme náklady na přepravu.|human
We do not reimburse the shipping cost.|Nehradíme poplatky za dopravu.|human
Our priority is 100% customer satisfaction.|Naší prioritou je 100% spokojenost zákazníka.|human
Our priority is 100% customer satisfaction.|Naší prioritou je 100 % spokojený zákazník.|human
We give importance to our customers and deliver the highest quality of customer service.|Vážíme si našich zákazníků a poskytujeme zákaznické služby nejvyšší kvality.|human
We give importance to our customers and deliver the highest quality of customer service.|Našim zákazníkům přikládáme důležitost a poskytujeme jim služby nejvyšší kvality.|human
Ethics and integrity are the best part of our business, and we believe in delivering the best quality product and services at the best prices.|Důležitou součástí našeho podnikání je etika a poctivost a věříme, že poskytujeme maximálně kvalitní produkty a služby za dobré ceny.|human
Ethics and integrity are the best part of our business, and we believe in delivering the best quality product and services at the best prices.|Etika a bezúhonnost jsou to nejlepší z našeho podnikání a věříme, že dodáváme ty nejkvalitnější výrobky a služby za nejlepší ceny.|human
