word,upos,xpos,deprel,case,gender,number,animacy,score,ner
pro,ADP,RR--4----------,case,Acc,,,,-0.1425397339735498,O
hlášení,NOUN,NNNS4-----A----,nmod,Acc,Neut,Sing,,0.0087431979089411,O
",",PUNCT,Z:-------------,punct,,,,,0.2446050227573069,O
potvrzeném,ADJ,AAIS6----1A----,amod,Loc,Masc,Sing,Inan,0.1982361401054952,O
zdroji,NOUN,NNIP7-----A----,obl:arg,Ins,Masc,Plur,Inan,0.0448839059883711,O
G7,NOUN,Q3-------------,nmod,,,,,0.0623471603314681,B-io
.,PUNCT,Z:-------------,punct,,,,,0.3758577395023537,O
Voliči,NOUN,NNMP1-----A----,nsubj,Nom,Masc,Plur,Anim,-0.0609625203452987,O
musí,VERB,VB-P---3P-AAI-1,root,,,Plur,,0.0374323848391754,O
na,ADP,RR--6----------,case,Loc,,,,-0.0496668932839607,O
webových,ADJ,AAFP6----1A----,amod,Loc,Fem,Plur,,-0.1804333955356338,O
stránkách,NOUN,NNFP6-----A----,obl,Loc,Fem,Plur,,-0.0037171177990264,O
komise,NOUN,NNFS2-----A----,nmod,Gen,Fem,Sing,,0.1580056603479542,O
v,ADP,RR--6----------,case,Loc,,,,0.0948236810617787,O
termínu,NOUN,NNIS6-----A----,obl,Loc,Masc,Sing,Inan,-0.0726004672194551,O
od,ADP,RR--2----------,case,Gen,,,,-0.3110980291937438,O
25,NUM,C=-------------,dep,,,,,0.1433815860753466,B-T|B-td
.,PUNCT,Z:-------------,punct,,,,,0.1674500071911968,I-T|I-td
do,ADP,RR--2----------,case,Gen,,,,-0.1815464753850127,I-T
31,NUM,C=-------------,nummod,,,,,-0.0143070378133068,I-T|B-td
.,PUNCT,Z:-------------,punct,,,,,-0.016047220517099,I-T|I-td
července,NOUN,NNIS2-----A----,nmod,Gen,Masc,Sing,Inan,0.0865851346680844,I-T|B-tm
nejprve,ADV,Db-------------,advmod,,,,,0.129775393042051,O
zadat,VERB,Vf--------A-P--,xcomp,,,,,0.0493513264077222,O
své,DET,P8YP4---------1,det,Acc,Masc,Plur,,0.058330762365643,O
údaje,NOUN,NNIP4-----A----,obj,Acc,Masc,Plur,Inan,0.0285789685605095,O
a,CCONJ,J^-------------,cc,,,,,0.0170478519309943,O
diplomatické,ADJ,AAFP4----1A----,amod,Acc,Fem,Plur,,0.0995915410879232,O
záležitosti,NOUN,NNFP4-----A----,conj,Acc,Fem,Plur,,0.1785388599604814,O
spojené,ADJ,AAFP4----1A----,amod,Acc,Fem,Plur,,-0.1917335125620131,O
s,ADP,RR--7----------,case,Ins,,,,0.1016803245976535,O
jejich,DET,P9XXXXP3-------,det,,,,,-0.3294709210993735,O
pobytem,NOUN,NNIS7-----A----,obl:arg,Ins,Masc,Sing,Inan,0.1537302969942466,O
v,ADP,RR--6----------,case,Loc,,,,0.1414911760483238,O
zahraničí,NOUN,NNNS6-----A----,nmod,Loc,Neut,Sing,,-0.1511940788065681,O
.,PUNCT,Z:-------------,punct,,,,,0.0191068222085901,O
Ministryně,NOUN,NNFS1-----A----,nsubj,Nom,Fem,Sing,,0.1892639914993195,O
Ash,PROPN,NNFXX-----A----,flat,,Fem,,,0.1831184707500695,B-P|B-pf
Denhamová,PROPN,NNFS1-----A----,flat,Nom,Fem,Sing,,0.2834943595196866,I-P|B-ps
řekla,VERB,VpQW----R-AAP--,root,,"Fem,Neut","Plur,Sing",,-0.0015247550864519,O
:,PUNCT,Z:-------------,punct,,,,,-0.0087127930167703,O
Provádíme,VERB,VB-P---1P-AAI--,ccomp,,,Plur,,0.1485037122424164,O
dvoje,ADJ,P8NS4----------,amod,Acc,Neut,Sing,,0.0201315387963586,O
přezkoumání,NOUN,NNNS4-----A----,obj,Acc,Neut,Sing,,0.0125891810767872,O
právních,ADJ,AAIP2----1A----,amod,Gen,Masc,Plur,Inan,0.0742679324333461,O
předpisů,NOUN,NNIP2-----A----,nmod,Gen,Masc,Plur,Inan,0.2165138345268272,O
týkajících,ADJ,AGIP2-----A----,amod,Gen,Masc,Plur,Inan,0.0555702614703594,O
se,PRON,P7-X4----------,expl:pv,Acc,,,,0.0341574521130874,O
kontrolování,NOUN,NNNS2-----A----,obl:arg,Gen,Neut,Sing,,-0.0109441692462012,O
psů,NOUN,NNMP2-----A----,nmod,Gen,Masc,Plur,Anim,0.1082721734681781,O
",",PUNCT,Z:-------------,punct,,,,,0.3818202343076232,O
protože,SCONJ,"J,-------------",mark,,,,,-0.0067447297068925,O
jsme,AUX,VB-P---1P-AAI--,cop,,,Plur,,0.080164968457479,O
odhodláni,ADJ,VsMP----X-APP--,advcl,,Masc,Plur,Anim,0.3034667535648584,O
pomáhat,VERB,Vf--------A-I--,xcomp,,,,,0.0263784923057412,O
chránit,VERB,Vf--------A-I--,xcomp,,,,,0.1017682054506956,O
veřejnost,NOUN,NNFS4-----A----,obj,Acc,Fem,Sing,,-0.1192385481893372,O
před,ADP,RR--7----------,case,Ins,,,,0.0420301911524919,O
nezodpovědnými,ADJ,AAMP7----1N----,amod,Ins,Masc,Plur,Anim,0.1617027641184574,O
majiteli,NOUN,NNMP7-----A----,obl:arg,Ins,Masc,Plur,Anim,-0.0696389530940857,O
a,CCONJ,J^-------------,cc,,,,,-0.0538746904752509,O
jejich,DET,P9XXXXP3-------,det,,,,,-0.2537274357083975,O
psy,NOUN,NNMP7-----A----,conj,Ins,Masc,Plur,Anim,-0.029990755028059,O
",",PUNCT,Z:-------------,punct,,,,,0.3003802650991112,O
kteří,DET,P4MP1----------,nsubj:pass,Nom,Masc,Plur,Anim,-0.0722453561616682,O
nejsou,AUX,VB-P---3P-NAI--,aux:pass,,,Plur,,-0.2700802013902935,O
kontrolováni,ADJ,VsMP----X-API--,amod,,Masc,Plur,Anim,0.0745276651579613,O
.,PUNCT,Z:-------------,punct,,,,,0.0696327502328554,O
Zpětná,ADJ,AAFS1----1A----,amod,Nom,Fem,Sing,,0.3568533305083597,O
vazba,NOUN,NNFS1-----A----,root,Nom,Fem,Sing,,0.1675161224828866,O
a,CCONJ,J^-------------,cc,,,,,-0.033112077670771,O
DSR,NOUN,BNXXX-----A----,conj,,,,,-0.0274876501720227,O
(,PUNCT,Z:-------------,punct,,,,,0.0381283906746102,O
podrobné,ADJ,AANS1----1A----,amod,Nom,Neut,Sing,,-0.1206770124298798,O
hodnocení,NOUN,NNNS1-----A----,orphan,Nom,Neut,Sing,,-0.1741644420484412,O
prodávajícího,ADJ,AGMS2-----A----,amod,Gen,Masc,Sing,Anim,0.014697954495179,O
),PUNCT,Z:-------------,punct,,,,,0.1335591229777258,O
.,PUNCT,Z:-------------,punct,,,,,0.694963701747011,O
Společnost,NOUN,NNFS1-----A----,nsubj,Nom,Fem,Sing,,-0.4734373280471793,O
Fox,PROPN,NNIS1-----A----,nmod,Nom,Masc,Sing,Inan,0.1340045830655461,B-if
několik,DET,Ca--4----------,det:numgov,Acc,,,,-0.1050546672663597,O
měsíců,NOUN,NNIP2-----A----,obl,Gen,Masc,Plur,Inan,-0.0494125272906978,O
varovala,VERB,VpQW----R-AAI--,root,,"Fem,Neut","Plur,Sing",,0.0591013715142939,O
Cricket,X,F%-------------,obj,,,,,-0.0643514517505886,B-ic
Australia,X,F%-------------,flat:foreign,,,,,0.0654548567677757,I-ic
",",PUNCT,Z:-------------,punct,,,,,0.169711503092362,O
že,SCONJ,"J,-------------",mark,,,,,0.0940638888425942,O
z,ADP,RR--2----------,case,Gen,,,,-0.0328901579320276,O
technického,ADJ,AANS2----1A----,amod,Gen,Neut,Sing,,0.1977739865749302,O
hlediska,NOUN,NNNS2-----A----,obl,Gen,Neut,Sing,,-0.038222227767093,O
by,AUX,Vc----------I--,aux,,,,,-0.0840474661369993,O
bylo,AUX,VpNS----R-AAI--,cop,,Neut,Sing,,-0.0165292025759438,O
bezpečnější,ADJ,AANS1----2A----,ccomp,Nom,Neut,Sing,,0.0820348326394815,O
odehrát,VERB,Vf--------A-P--,csubj,,,,,-0.0137042578031036,O
zápas,NOUN,NNIS4-----A----,obj,Acc,Masc,Sing,Inan,0.0477885808356916,O
jinde,ADV,Db-------------,advmod,,,,,-0.0331835079028784,O
",",PUNCT,Z:-------------,punct,,,,,0.1775840004885845,O
ale,CCONJ,J^-------------,cc,,,,,0.0666266222259749,O
pokud,SCONJ,"J,-------------",mark,,,,,0.0357174008042382,O
by,AUX,Vc----------I--,aux,,,,,-0.038861422023263,O
zůstal,VERB,VpYS----R-AAP--,advcl,,Masc,Sing,,-0.0007865507589876,O
v,ADP,RR--6----------,case,Loc,,,,0.0435809140632805,O
Gabbě,PROPN,NNFS6-----A----,obl,Loc,Fem,Sing,,0.0554595698525738,B-gu
",",PUNCT,Z:-------------,punct,,,,,0.1599564964817223,O
vznikla,VERB,VpQW----R-AAP-1,conj,,"Fem,Neut","Plur,Sing",,0.0165535001580657,O
by,AUX,Vc----------I--,aux,,,,,-0.0812888413662363,O
obrovská,ADJ,AANP1----1A----,amod,Nom,Neut,Plur,,0.0546026470433978,O
rizika“,NOUN,NNNP1-----A----,nsubj,Nom,Neut,Plur,,0.0876405500311719,O
spojená,ADJ,AANP1----1A----,amod,Nom,Neut,Plur,,0.0652237819661287,O
s,ADP,RR--7----------,case,Ins,,,,0.0272140719824073,O
tím,DET,PDZS7----------,obl:arg,Ins,"Masc,Neut",Sing,,0.2928839324080276,O
",",PUNCT,Z:-------------,punct,,,,,0.1632764685820149,O
že,SCONJ,"J,-------------",mark,,,,,0.0416064489757579,O
by,AUX,Vc----------I--,aux,,,,,-0.022008305982238,O
do,ADP,RR--2----------,case,Gen,,,,-0.0755576137540727,O
Queenslandu,PROPN,NNIS2-----A----,obl,Gen,Masc,Sing,Inan,0.0345354461904872,B-gu
mohla,VERB,VpQW----R-AAI--,acl,,"Fem,Neut","Plur,Sing",,0.0912846757922751,O
přijet,VERB,Vf--------A-P--,xcomp,,,,,0.0423526255650354,O
pouze,ADV,Db-------------,advmod:emph,,,,,-0.0056831132183019,O
kostra,NOUN,NNFS1-----A----,nsubj,Nom,Fem,Sing,,0.0382365904299063,O
týmu,NOUN,NNIS2-----A----,nmod,Gen,Masc,Sing,Inan,0.0897283849287844,O
.,PUNCT,Z:-------------,punct,,,,,0.2099502781007503,O
Byl,AUX,VpYS----R-AAI--,aux:pass,,Masc,Sing,,-0.1303423373306039,O
vytvořen,ADJ,VsYS----X-APP--,root,,Masc,Sing,,0.5141646295755378,O
nový,ADJ,AAIS1----1A----,amod,Nom,Masc,Sing,Inan,-0.1815928543240424,O
systém,NOUN,NNIS1-----A----,nsubj:pass,Nom,Masc,Sing,Inan,-0.0002558018586192,O
udílení,NOUN,NNNS2-----A----,nmod,Gen,Neut,Sing,,0.0891970265082617,O
cen,NOUN,NNFP2-----A----,nmod,Gen,Fem,Plur,,0.1417703879271686,O
oceňující,ADJ,AGIS1-----A----,amod,Nom,Masc,Sing,Inan,0.1406490108556532,O
politiky,NOUN,NNMP4-----A----,obj,Acc,Masc,Plur,Anim,0.1013739258240511,O
",",PUNCT,Z:-------------,punct,,,,,-0.1285710579899696,O
kteří,DET,P4MP1----------,nsubj,Nom,Masc,Plur,Anim,-0.1719133274418051,O
při,ADP,RR--6----------,case,Loc,,,,-0.49944701142876,O
své,DET,P8FS6---------1,det,Loc,Fem,Sing,,-0.1466524893730827,O
práci,NOUN,NNFS6-----A----,obl,Loc,Fem,Sing,,-0.1192105971309461,O
projevují,VERB,VB-P---3P-AAI--,acl:relcl,,,Plur,,-0.042607440295519,O
zdvořilost,NOUN,NNFS4-----A----,obj,Acc,Fem,Sing,,0.0908449707313866,O
.,PUNCT,Z:-------------,punct,,,,,0.0694089503914105,O
Ve,ADP,RV--4----------,case,Acc,,,,0.0146852189635568,O
čtvrtek,NOUN,NNIS4-----A----,obl,Acc,Masc,Sing,Inan,-0.0693924403028209,O
také,ADV,Db-------------,advmod,,,,,-0.1204760971681828,O
proběhlo,VERB,VpNS----R-AAP-1,root,,Neut,Sing,,0.0200419111747768,O
svědectví,NOUN,NNNS1-----A----,nsubj,Nom,Neut,Sing,,0.0760623658325071,O
porodníka,NOUN,NNMS2-----A----,nmod,Gen,Masc,Sing,Anim,-0.0002492911239782,O
a,CCONJ,J^-------------,cc,,,,,0.0456200982925892,O
gynekologa,NOUN,NNMS2-----A----,conj,Gen,Masc,Sing,Anim,0.0997149741042502,O
z,ADP,RR--2----------,case,Gen,,,,0.206570465589902,O
Memphisu,PROPN,NNIS2-----A----,nmod,Gen,Masc,Sing,Inan,0.117001674390426,B-gu
",",PUNCT,Z:-------------,punct,,,,,0.2041356606137318,O
který,DET,P4YS1----------,nsubj,Nom,Masc,Sing,,-0.1164602749119352,O
patří,VERB,VB-S---3P-AAI--,acl:relcl,,,Sing,,-0.0470382892750744,O
ke,ADP,RV--3----------,case,Dat,,,,-0.0019532839805891,O
kontroverzní,ADJ,AAFS3----1A----,amod,Dat,Fem,Sing,,0.1515243496935665,O
straně,NOUN,NNFS3-----A----,obl,Dat,Fem,Sing,,-0.1823295638431318,O
",",PUNCT,Z:-------------,punct,,,,,0.1462154344225069,O
která,DET,P4FS1----------,nsubj,Nom,Fem,Sing,,-0.0793074097745595,O
se,PRON,P7-X4----------,expl:pv,Acc,,,,0.1234434587878686,O
pokouší,VERB,VB-S---3P-AAI--,acl:relcl,,,Sing,,0.0397714001849311,O
pozastavit,VERB,Vf--------A-P--,xcomp,,,,,0.2099527086424514,O
účinky,NOUN,NNIP4-----A----,obj,Acc,Masc,Plur,Inan,-0.001248411207957,O
léků,NOUN,NNIP2-----A----,nmod,Gen,Masc,Plur,Inan,-0.0132399626782854,O
vyvolávajících,ADJ,AGIP2-----A----,amod,Gen,Masc,Plur,Inan,0.1638702306030579,O
potrat,NOUN,NNIS4-----A----,obj,Acc,Masc,Sing,Inan,0.1180060983975612,O
.,PUNCT,Z:-------------,punct,,,,,0.2708379208668897,O
Dr,NOUN,BNXXX-----A----,nmod,,,,,0.0394058402358258,B-P|B-pd
.,PUNCT,Z:-------------,punct,,,,,0.1180107139971443,I-P|I-pd
Michael,PROPN,NNMS1-----A----,nsubj,Nom,Masc,Sing,Anim,0.1086699362051933,I-P|B-pf
Podraza,PROPN,NNMS1-----A----,flat,Nom,Masc,Sing,Anim,0.152570345755064,I-P|B-ps
řekl,VERB,VpYS----R-AAP--,root,,Masc,Sing,,-0.0449980038458282,O
",",PUNCT,Z:-------------,punct,,,,,0.0602081750540854,O
že,SCONJ,"J,-------------",mark,,,,,0.0304781346448542,O
díky,ADP,RR--3----------,case,Dat,,,,-0.0309791253203396,O
své,DET,P8FS3---------1,det,Dat,Fem,Sing,,0.0257682896726528,O
práci,NOUN,NNFS3-----A----,obl,Dat,Fem,Sing,,0.0166523417341974,O
má,VERB,VB-S---3P-AAI--,ccomp,,,Sing,,0.0591039441772804,O
osobní,ADJ,AAFS4----1A----,amod,Acc,Fem,Sing,,0.1408438217119902,O
zkušenost,NOUN,NNFS4-----A----,obj,Acc,Fem,Sing,,-0.08391799629355,O
se,ADP,RV--7----------,case,Ins,,,,0.062205340293629,O
ženami,NOUN,NNFP7-----A----,nmod,Ins,Fem,Plur,,0.0556035991497617,O
",",PUNCT,Z:-------------,punct,,,,,0.082586778843218,O
které,DET,P4FP1----------,nsubj,Nom,Fem,Plur,,-0.0764524730961619,O
změnily,VERB,VpTP----R-AAP--,acl:relcl,,"Fem,Masc",Plur,Inan,-0.0194106907434376,O
na,ADP,RR--4----------,case,Acc,,,,0.1527883149575136,O
potrat,NOUN,NNIS4-----A----,nmod,Acc,Masc,Sing,Inan,0.105271788997636,O
názor“,NOUN,NNIS4-----A----,obj,Acc,Masc,Sing,Inan,-0.0540530286350425,O
.,PUNCT,Z:-------------,punct,,,,,-0.0841317777508005,O
Řekla,VERB,VpQW----R-AAP--,root,,"Fem,Neut","Plur,Sing",,0.0003142027531462,O
:,PUNCT,Z:-------------,punct,,,,,0.0422889436250693,O
V,ADP,RR--6----------,case,Loc,,,,-0.0610500259330639,O
této,DET,PDFS6----------,det,Loc,Fem,Sing,,-0.1044498911136464,O
chvíli,NOUN,NNFS6-----A----,obl,Loc,Fem,Sing,,-0.0872807196619154,O
je,AUX,VB-S---3P-AAI--,cop,,,Sing,,-0.1980222148416128,O
možné,ADJ,AANS1----1A----,ccomp,Nom,Neut,Sing,,-0.1568193198915238,O
–,PUNCT,Z:-------------,punct,,,,,-0.273317196502763,O
pokud,SCONJ,"J,-------------",mark,,,,,-0.0573549663818901,O
existuje,VERB,VB-S---3P-AAI--,advcl,,,Sing,,-0.0875691707238931,O
politická,ADJ,AAFS1----1A----,amod,Nom,Fem,Sing,,0.0627931910406979,O
vůle,NOUN,NNFS1-----A----,nsubj,Nom,Fem,Sing,,-0.0551775428916829,O
–,PUNCT,Z:-------------,punct,,,,,-0.1553458869483587,O
aby,AUX,Vc-------------,aux,,,,,-0.0240918346856752,O
se,PRON,P7-X4----------,expl:pv,Acc,,,,0.1109874666338471,O
strany,NOUN,NNFP1-----A----,nsubj,Nom,Fem,Plur,,-0.0660211953233064,O
sešly,VERB,VpTP----R-AAP--,csubj,,"Fem,Masc",Plur,Inan,0.0686002902482505,O
a,CCONJ,J^-------------,cc,,,,,0.0522620717500217,O
zajistily,VERB,VpTP----R-AAP--,conj,,"Fem,Masc",Plur,Inan,0.0004703182245461,O
",",PUNCT,Z:-------------,punct,,,,,0.071171976028976,O
že,SCONJ,"J,-------------",mark,,,,,-0.0080541991331842,O
žádost,NOUN,NNFS1-----A----,nsubj:pass,Nom,Fem,Sing,,-0.0670038937393423,O
o,ADP,RR--4----------,case,Acc,,,,-0.1063696883901734,O
odklad,NOUN,NNIS4-----A----,nmod,Acc,Masc,Sing,Inan,-0.0246782518687205,O
nebude,AUX,VB-S---3F-NAI--,aux:pass,,,Sing,,-0.0334609077590519,O
ponechána,ADJ,VsQW----X-APP--,ccomp,,"Fem,Neut","Plur,Sing",,0.0968728089250043,O
v,ADP,RR--6----------,case,Loc,,,,0.0051387288123154,O
rukou,NOUN,NNFP6-----A----,obl,Loc,Fem,Plur,,0.0380366561156051,O
Borise,PROPN,NNMS2-----A----,nmod,Gen,Masc,Sing,Anim,0.0783421308168324,B-P|B-pf
Johnsona,PROPN,NNMS2-----A----,flat,Gen,Masc,Sing,Anim,-0.0011301294592239,I-P|B-ps
a,CCONJ,J^-------------,cc,,,,,-0.001810288737648,O
jeho,DET,P9XXXZS3-------,det,,,,,0.0211566890074194,O
přátel,NOUN,NNMP2-----A----,conj,Gen,Masc,Plur,Anim,-0.1261334344554504,O
",",PUNCT,Z:-------------,punct,,,,,-0.0077996469441669,O
kteří,DET,P4MP1----------,nsubj,Nom,Masc,Plur,Anim,-0.1182411357013177,O
všemožně,ADV,Dg-------1A----,advmod,,,,,0.0292171020760446,O
hledají,VERB,VB-P---3P-AAI--,acl:relcl,,,Plur,,0.1291348607481309,O
způsob,NOUN,NNIS4-----A----,obj,Acc,Masc,Sing,Inan,-0.0808692714796882,O
",",PUNCT,Z:-------------,punct,,,,,0.100542963797875,O
jak,ADV,Db-------------,advmod,,,,,0.0228562707303126,O
obejít,VERB,Vf--------A-P--,acl,,,,,0.1223548341141609,O
zákon,NOUN,NNIS4-----A----,obj,Acc,Masc,Sing,Inan,0.0352552230429706,O
o,ADP,RR--6----------,case,Loc,,,,-0.0710871244574465,O
Brexitu,PROPN,NNIS6-----A----,nmod,Loc,Masc,Sing,Inan,0.1070652081237104,O
",",PUNCT,Z:-------------,punct,,,,,0.0203098075851561,O
ale,CCONJ,J^-------------,cc,,,,,0.1789252907572288,O
místo,ADP,RR--2----------,case,Gen,,,,-0.0211264574947614,O
toho,DET,PDZS2----------,obl,Gen,"Masc,Neut",Sing,,-0.0248659364658632,O
bude,AUX,VB-S---3F-AAI--,aux:pass,,,Sing,,0.0909095199137235,O
zaslána,ADJ,VsQW----X-APP--,conj,,"Fem,Neut","Plur,Sing",,0.0848605629995323,O
prozatímním,ADJ,AAMS7----1A----,amod,Ins,Masc,Sing,Anim,0.0560656600060469,O
předsedou,NOUN,NNMS7-----A----,obl:arg,Ins,Masc,Sing,Anim,0.0376796743371856,O
vlády,NOUN,NNFS2-----A----,nmod,Gen,Fem,Sing,,-0.0709299937682745,O
",",PUNCT,Z:-------------,punct,,,,,0.1308527268999374,O
který,DET,P4YS1----------,nsubj,Nom,Masc,Sing,,-0.0296268963842617,O
by,AUX,Vc----------I--,aux,,,,,0.0303405774606056,O
byl,AUX,VpYS----R-AAI--,acl:relcl,,Masc,Sing,,-0.0462984139297567,O
ve,ADP,RV--6----------,case,Loc,,,,-0.1131386736817862,O
funkci,NOUN,NNFS6-----A----,obl,Loc,Fem,Sing,,-0.0559502152218835,O
pouze,ADV,Db-------------,advmod:emph,,,,,-0.0693301273341624,O
tak,ADV,Db-------------,advmod,,,,,-0.0940434278733459,O
dlouho,ADV,Dg-------1A----,advmod,,,,,-0.0214394878047509,O
",",PUNCT,Z:-------------,punct,,,,,0.0937419404960402,O
jak,ADV,Db-------------,advmod,,,,,0.0201291695038475,O
bude,AUX,VB-S---3F-AAI--,cop,,,Sing,,0.0845551361627759,O
nezbytně,ADV,Dg-------1N----,advmod,,,,,0.0337219687035115,O
nutné,ADJ,AANS1----1A----,advcl,Nom,Neut,Sing,,-0.0596267182827851,O
k,ADP,RR--3----------,case,Dat,,,,-0.0622730413352138,O
odeslání,NOUN,NNNS3-----A----,obl,Dat,Neut,Sing,,-0.0215134650427306,O
žádosti,NOUN,NNFS2-----A----,nmod,Gen,Fem,Sing,,0.0195320302315757,O
",",PUNCT,Z:-------------,punct,,,,,-0.0139017602360194,O
a,CCONJ,J^-------------,cc,,,,,-0.0037207592448781,O
ihned,ADV,Db-------------,advmod,,,,,-0.0958158915540583,O
poté,ADV,Db-------------,advmod,,,,,-0.1258178842969723,O
by,AUX,Vc----------I--,aux,,,,,-0.0069328099026538,O
se,PRON,P7-X4----------,expl:pass,Acc,,,,0.0735496525838444,O
konaly,VERB,VpTP----R-AAI--,conj,,"Fem,Masc",Plur,Inan,0.0535528904492242,O
volby,NOUN,NNFP1-----A----,nsubj:pass,Nom,Fem,Plur,,0.3436108884598766,O
“,PUNCT,Z:-------------,root,,,,,0.0376298514880755,O
.,PUNCT,Z:-------------,punct,,,,,-0.1046411752496654,O
Pokud,SCONJ,"J,-------------",mark,,,,,0.0265943639329565,O
je,AUX,VB-S---3P-AAI--,aux:pass,,,Sing,,-0.0960401663292686,O
závada,NOUN,NNFS1-----A----,nsubj:pass,Nom,Fem,Sing,,0.0647940355702246,O
považována,ADJ,VsQW----X-API--,advcl,,"Fem,Neut","Plur,Sing",,0.1070269063727307,O
skutečně,ADV,Dg-------1A----,advmod,,,,,0.0808094463762944,O
za,ADP,RR--4----------,case,Acc,,,,0.1120064234027065,O
výrobní,ADJ,AAFS4----1A----,amod,Acc,Fem,Sing,,0.2510107233091427,O
vadu,NOUN,NNFS4-----A----,obl:arg,Acc,Fem,Sing,,0.0212934395750582,O
",",PUNCT,Z:-------------,punct,,,,,0.1060225210271662,O
budou,AUX,VB-P---3F-AAI--,aux:pass,,,Plur,,-0.1246409137466082,O
vám,PRON,PP-P3--2-------,obl:arg,Dat,,Plur,,-0.0110959662352675,O
vráceny,ADJ,VsTP----X-APP--,root,,"Fem,Masc",Plur,Inan,0.046485081176093,O
peníze,NOUN,NNIP1-----A----,nsubj:pass,Nom,Masc,Plur,Inan,0.1287871040445016,O
.,PUNCT,Z:-------------,punct,,,,,-0.8693724168850082,O
Chlapec,NOUN,NNMS1-----A----,nsubj,Nom,Masc,Sing,Anim,0.2408879896542179,O
ve,ADP,RV--6----------,case,Loc,,,,0.134870823698559,O
videu,NOUN,NNNS6-----A----,obl,Loc,Neut,Sing,,-0.0373552326477474,O
rovněž,ADV,Db-------------,advmod,,,,,0.0369369795728585,O
tvrdil,VERB,VpYS----R-AAI--,root,,Masc,Sing,,0.0179721261075967,O
",",PUNCT,Z:-------------,punct,,,,,0.0231273722455616,O
že,SCONJ,"J,-------------",mark,,,,,-0.1072868351686087,O
už,ADV,Db-------------,advmod:emph,,,,,-0.0817983744237873,O
takhle,ADV,Db-------------,advmod,,,,,-0.0651891614580531,O
jeho,DET,P9XXXZS3-------,det,,,,,-0.0789378999096924,O
denní,ADJ,AAIS1----1A----,amod,Nom,Masc,Sing,Inan,0.0283949232103052,O
prodej,NOUN,NNIS1-----A----,nsubj,Nom,Masc,Sing,Inan,0.0227442011034042,O
kvůli,ADP,RR--3----------,case,Dat,,,,-0.1664154792020371,O
pandemii,NOUN,NNFS3-----A----,obl,Dat,Fem,Sing,,0.0273942903536521,O
výrazně,ADV,Dg-------1A----,advmod,,,,,-0.2345789501772102,O
klesl,VERB,VpYS----R-AAP-1,ccomp,,Masc,Sing,,0.0104034252534541,O
a,CCONJ,J^-------------,cc,,,,,0.0401531381834383,O
ztráta,NOUN,NNFS1-----A----,nsubj,Nom,Fem,Sing,,0.0313347846971709,O
zásob,NOUN,NNFP2-----A----,nmod,Gen,Fem,Plur,,-0.034247333717029,O
pro,ADP,RR--4----------,case,Acc,,,,0.107398572490174,O
něj,PRON,PEZS4--3-------,obl,Acc,"Masc,Neut",Sing,,-0.1284825896808663,O
představuje,VERB,VB-S---3P-AAI--,conj,,,Sing,,-0.0921313667247444,O
další,ADJ,AAFS4----1A----,amod,Acc,Fem,Sing,,0.0417289796479883,O
finanční,ADJ,AAFS4----1A----,amod,Acc,Fem,Sing,,-0.0936746576692072,O
zátěž,NOUN,NNFS4-----A----,obj,Acc,Fem,Sing,,-0.0187714018475214,O
.,PUNCT,Z:-------------,punct,,,,,0.4814221210616565,O
Měli,VERB,VpMP----R-AAI--,root,,Masc,Plur,Anim,-0.0436077315892716,O
jsme,AUX,VB-P---1P-AAI--,aux,,,Plur,,-0.2261187629964279,O
v,ADP,RR--6----------,case,Loc,,,,0.0023198372175077,O
plánu,NOUN,NNIS6-----A----,obl,Loc,Masc,Sing,Inan,0.0708839353632318,O
několik,DET,Ca--4----------,det:numgov,Acc,,,,-0.0902811132937344,O
oslav,NOUN,NNFP2-----A----,obj,Gen,Fem,Plur,,-0.0936782093897712,O
k,ADP,RR--3----------,case,Dat,,,,-0.0697139910596408,O
uctění,NOUN,NNNS3-----A----,nmod,Dat,Neut,Sing,,0.2249227241182693,O
tohoto,DET,PDZS2----------,det,Gen,"Masc,Neut",Sing,,-0.0795765524629558,O
výročí,NOUN,NNNS2-----A----,nmod,Gen,Neut,Sing,,0.5568226906407872,O
",",PUNCT,Z:-------------,punct,,,,,0.1244883907183441,O
ale,CCONJ,J^-------------,cc,,,,,0.2120413558765223,O
bohužel,PART,TT-------------,advmod,,,,,-0.2910828742897549,O
je,PRON,PEXP4--3-------,obj,Acc,,Plur,,-0.1235757497361606,O
musíme,VERB,VB-P---1P-AAI--,conj,,,Plur,,-0.2702992239774177,O
všechny,DET,PLYP4----------,obj,Acc,Masc,Plur,,-0.018205488313465,O
odložit,VERB,Vf--------A-P--,xcomp,,,,,0.0784886298996475,O
.,PUNCT,Z:-------------,punct,,,,,0.4732994684821023,O
Podšívka,NOUN,NNFS1-----A----,nsubj,Nom,Fem,Sing,,0.2263143789014524,O
může,VERB,VB-S---3P-AAI--,root,,,Sing,,-0.68382545147258,O
mít,VERB,Vf--------A-I--,xcomp,,,,,0.0339269878686806,O
světlejší,ADJ,AAFS4----2A----,amod,Acc,Fem,Sing,,-0.0710931972640927,O
nebo,CCONJ,J^-------------,cc,,,,,-0.0667315890194729,O
tmavší,ADJ,AAFS4----2A----,conj,Acc,Fem,Sing,,0.0763955575147645,O
barvu,NOUN,NNFS4-----A----,obj,Acc,Fem,Sing,,0.0480857034792179,O
než,SCONJ,"J,-------------",mark,,,,,0.0539128201280732,O
