word,upos,xpos,deprel,case,gender,number,animacy,score,ner
можете,VERB,,conj,,,Plur,,-0.1341380539932644,NONE
обратиться,VERB,,xcomp,,,,,-0.0251228422354703,NONE
к,ADP,,case,,,,,0.1001491991575649,NONE
нам,PRON,,obl,Dat,,Plur,,0.0635656023366085,NONE
",",PUNCT,,punct,,,,,0.0979211060901261,NONE
даже,PART,,advmod,,,,,-0.3411253222809152,NONE
если,SCONJ,,mark,,,,,-0.0892035157485714,NONE
ваша,DET,,det,Nom,Fem,Sing,,-0.0144229575255267,NONE
еда,NOUN,,nsubj,Nom,Fem,Sing,Inan,-0.2447114124046268,NONE
не,PART,,advmod,,,,,0.1466541197381226,NONE
была,AUX,,cop,,Fem,Sing,,-0.1182470849087625,NONE
горячей,ADJ,,advcl,Ins,Fem,Sing,,0.1929214327422842,NONE
",",PUNCT,,punct,,,,,0.001390863727948,NONE
так,ADV,,advmod,,,,,0.0292717380481472,NONE
мы,PRON,,nsubj,Nom,,Plur,,-0.0586766706456814,NONE
сможем,VERB,,conj,,,Plur,,0.1626596478954651,NONE
помочь,VERB,,xcomp,,,,,0.1173881065866835,NONE
вам,PRON,,iobj,Dat,,Plur,,0.1172544550507086,NONE
.,PUNCT,,punct,,,,,-0.5064509642510224,NONE
Занимая,VERB,,advcl,,,,,-0.1258028689739356,NONE
должность,NOUN,,obj,Acc,Fem,Sing,Inan,-0.0156589476440021,NONE
гендиректора,NOUN,,nmod,Gen,Masc,Sing,Anim,0.0193729153217853,NONE
",",PUNCT,,punct,,,,,0.1570343701264384,NONE
Слоан,PROPN,,nsubj,Nom,Masc,Sing,Anim,0.0195116541251696,PER
заменил,VERB,,root,,Masc,Sing,,0.0159209360832649,NONE
руководство,NOUN,,obj,Acc,Neut,Sing,Inan,0.0364864633303018,NONE
банка,NOUN,,nmod,Gen,Masc,Sing,Inan,-0.0264890568537962,NONE
",",PUNCT,,punct,,,,,0.1457831825482895,NONE
изменил,VERB,,conj,,Masc,Sing,,0.0936770297474557,NONE
торговые,ADJ,,amod,Acc,,Plur,Inan,-0.0016583824518698,NONE
практики,NOUN,,obj,Acc,Fem,Plur,Inan,0.0480441255360815,NONE
и,CCONJ,,cc,,,,,0.0042661437312583,NONE
запустил,VERB,,conj,,Masc,Sing,,0.1238358512551816,NONE
рекламную,ADJ,,amod,Acc,Fem,Sing,,0.0139105485308948,NONE
кампанию,NOUN,,obj,Acc,Fem,Sing,Inan,0.0655310919046039,NONE
с,ADP,,case,,,,,0.0397771455356871,NONE
извинениями,NOUN,,nmod,Ins,Neut,Plur,Inan,0.0993150039882573,NONE
",",PUNCT,,punct,,,,,0.0819222855538542,NONE
однако,ADV,,advmod,,,,,-0.1031039759255452,NONE
по,ADP,,mark,,,,,0.0686034703908014,NONE
мере,NOUN,,fixed,Dat,Fem,Sing,Inan,0.1144686096291063,NONE
того,PRON,,fixed,Gen,Neut,Sing,Inan,0.0409321429611813,NONE
как,SCONJ,,fixed,,,,,-0.0678636299824408,NONE
становилось,VERB,,advcl,,Neut,Sing,,0.0062660665800054,NONE
известно,ADJ,,obl,,Neut,Sing,,-0.0658224571860011,NONE
о,ADP,,case,,,,,0.1803668282972652,NONE
новых,ADJ,,amod,Loc,,Plur,,-0.028712848546168,NONE
нарушениях,NOUN,,obl,Loc,Neut,Plur,Inan,0.0739702774949333,NONE
",",PUNCT,,punct,,,,,-0.2484596957906425,NONE
его,PRON,,obj,Acc,Masc,Sing,,0.1268285194844247,NONE
обвиняли,VERB,,conj,,,Plur,,0.0163369895935325,NONE
в,ADP,,case,,,,,0.0526114744640697,NONE
медлительности,NOUN,,obl,Loc,Fem,Sing,Inan,0.008687104210617,NONE
.,PUNCT,,punct,,,,,0.7009970377986646,NONE
Рабочие,ADJ,,amod,Nom,,Plur,,0.0439194036808296,NONE
дни,NOUN,,nsubj,Nom,Masc,Plur,Inan,-0.0806170083862943,NONE
не,PART,,advmod,,,,,-0.2627676761960012,NONE
включают,VERB,,root,,,Plur,,0.0537004168651923,NONE
субботу,NOUN,,obj,Acc,Fem,Sing,Inan,0.0106550192019707,NONE
",",PUNCT,,punct,,,,,0.4668116977398382,NONE
воскресенье,NOUN,,conj,Acc,Neut,Sing,Inan,0.0523351396207716,NONE
и,CCONJ,,cc,,,,,-0.1080629619399954,NONE
государственные,ADJ,,amod,Acc,,Plur,Inan,-0.072421986076781,NONE
праздники,NOUN,,conj,Acc,Masc,Plur,Inan,0.0200188186947498,NONE
.,PUNCT,,punct,,,,,0.615344677572815,NONE
Зарплаты,NOUN,,nsubj,Nom,Fem,Plur,Inan,0.0883062633848556,NONE
",",PUNCT,,punct,,,,,0.1449956198223973,NONE
конечно,ADV,,parataxis,,,,,0.0308496933123149,NONE
",",PUNCT,,punct,,,,,0.1374045068038971,NONE
не,PART,,advmod,,,,,0.0659278358236247,NONE
повышаются,VERB,,root,,,Plur,,-0.0212364106584375,NONE
",",PUNCT,,punct,,,,,0.0414282147233901,NONE
зато,CCONJ,,cc,,,,,0.3443814753845661,NONE
всякий,DET,,det,Nom,Masc,Sing,,-0.209161738955965,NONE
хлам,NOUN,,nsubj,Nom,Masc,Sing,Inan,0.2545687149971746,NONE
становится,VERB,,conj,,,Sing,,0.024299690715199,NONE
дешевле,ADJ,,obl,,,,,0.0889549625013866,NONE
.,PUNCT,,punct,,,,,0.6391202224489538,NONE
Представители,NOUN,,nsubj,Nom,Masc,Plur,Anim,0.4384040897240577,NONE
Индийской,ADJ,,amod,Gen,Fem,Sing,,-0.0047295736947553,ORG
армии,NOUN,,nmod,Gen,Fem,Sing,Inan,0.0297980904086643,ORG
и,CCONJ,,cc,,,,,0.0093846084113666,NONE
BSF,PROPN,,flat:foreign,,,,,-0.0289757169462655,ORG
подтвердили,VERB,,root,,,Plur,,0.0088189900045885,NONE
",",PUNCT,,punct,,,,,0.3572252483987033,NONE
что,SCONJ,,mark,,,,,0.1595574766849818,NONE
пограничным,ADJ,,amod,Dat,,Plur,,0.1203898417573785,NONE
войскам,NOUN,,iobj,Dat,Neut,Plur,Inan,0.0391726843925662,NONE
и,CCONJ,,cc,,,,,0.0483235206188712,NONE
наблюдательным,ADJ,,amod,Dat,,Plur,,0.1121222344872978,NONE
пунктам,NOUN,,conj,Dat,Masc,Plur,Inan,0.0359015094661133,NONE
было,AUX,,aux:pass,,Neut,Sing,,0.2092010504464889,NONE
приказано,VERB,,ccomp,,Neut,Sing,,0.1339791206462115,NONE
сохранять,VERB,,csubj:pass,,,,,0.1202459125634329,NONE
максимальную,ADJ,,amod,Acc,Fem,Sing,,0.3111252985923018,NONE
бдительность,NOUN,,obj,Acc,Fem,Sing,Inan,0.1255305204201703,NONE
на,ADP,,case,,,,,-0.0118883020090664,NONE
границе,NOUN,,nmod,Loc,Fem,Sing,Inan,0.0096110565636797,NONE
и,CCONJ,,cc,,,,,-0.0623128580999772,NONE
линии,NOUN,,conj,Loc,Fem,Sing,Inan,0.026763995428435,NONE
контроля,NOUN,,nmod,Gen,Masc,Sing,Inan,0.0187757948495074,NONE
в,ADP,,case,,,,,0.0216094669275352,NONE
округах,NOUN,,nmod,Loc,Masc,Plur,Inan,0.0650804312843875,NONE
Джамму,PROPN,,appos,Nom,Masc,Sing,Inan,0.0590844368566452,LOC
",",PUNCT,,punct,,,,,0.1113585141797087,NONE
Самба,PROPN,,conj,Nom,Masc,Sing,Inan,0.1796809607665094,LOC
",",PUNCT,,punct,,,,,-0.0572813519500499,NONE
Катхуа,PROPN,,conj,Nom,Masc,Sing,Inan,0.0395397693800422,PER
",",PUNCT,,punct,,,,,0.1544453272957373,NONE
Раджаури,PROPN,,conj,Nom,Masc,Sing,Inan,-0.0182416792301319,LOC
",",PUNCT,,punct,,,,,0.1920656988245037,NONE
Пунч,PROPN,,conj,Nom,Masc,Sing,Inan,0.0726959486564025,LOC
",",PUNCT,,punct,,,,,0.1139506199862975,NONE
Барамула,PROPN,,conj,Nom,Fem,Sing,Inan,0.0621765910518897,LOC
и,CCONJ,,cc,,,,,0.0067604822814927,NONE
Купвара,PROPN,,conj,Nom,Fem,Sing,Inan,0.025784543042764,PER
.,PUNCT,,punct,,,,,-0.1609295880171212,NONE
Администрация,NOUN,,nsubj,Nom,Fem,Sing,Inan,-0.0326920233556219,NONE
шерифа,NOUN,,nmod,Gen,Masc,Sing,Anim,0.200655594963679,NONE
в,ADP,,case,,,,,0.1018601175900368,NONE
графстве,NOUN,,nmod,Loc,Neut,Sing,Inan,0.1404709348575782,NONE
Ричмонд,PROPN,,appos,Nom,Masc,Sing,Inan,0.1306564296891345,LOC
сказала,VERB,,root,,Fem,Sing,,0.1850755816019553,NONE
",",PUNCT,,punct,,,,,-0.0254996330808552,NONE
что,SCONJ,,mark,,,,,-0.094808966874959,NONE
в,ADP,,case,,,,,0.1286593123623965,NONE
пятницу,NOUN,,obl,Acc,Fem,Sing,Inan,0.368129204563337,NONE
вечером,NOUN,,nmod,Ins,Masc,Sing,Inan,0.242247181620517,NONE
бригады,NOUN,,nsubj,Nom,Fem,Plur,Inan,-0.0144897687699109,NONE
нашли,VERB,,ccomp,,,Plur,,0.1307438811277465,NONE
машину,NOUN,,obj,Acc,Fem,Sing,Inan,-0.2527090158218404,NONE
в,ADP,,case,,,,,0.0421498088561979,NONE
пруду,NOUN,,obl,Loc,Masc,Sing,Inan,-0.0319145303514427,NONE
Мэйорс,PROPN,,appos,Nom,Masc,Sing,Inan,0.1417330111401433,LOC
в,ADP,,case,,,,,-0.0743313096134747,NONE
Огаста,PROPN,,nmod,Loc,Masc,Sing,Inan,0.1391763950743656,LOC
",",PUNCT,,punct,,,,,0.1616669935915181,NONE
сообщает,VERB,,parataxis,,,Sing,,0.0750512462029713,NONE
Огаста,PROPN,,nsubj,Nom,Masc,Sing,Anim,0.1185154992106072,PER
Кроникл,PROPN,,flat:name,Nom,Masc,Sing,Anim,0.1949486437495068,PER
.,PUNCT,,punct,,,,,-0.4529087325997115,NONE
Тогда,ADV,,mark,,,,,-0.2949417737805558,NONE
как,SCONJ,,fixed,,,,,-0.0407840993424874,NONE
Карти,PROPN,,nsubj,Nom,Masc,Sing,Anim,0.26708355789402,PER
был,AUX,,cop,,Masc,Sing,,0.0455337350441169,NONE
очень,ADV,,advmod,,,,,0.353544439695205,NONE
",",PUNCT,,punct,,,,,0.3328835685707024,NONE
очень,ADV,,conj,,,,,0.5245297821900912,NONE
стабилен,ADJ,,root,,Masc,Sing,,0.3250283873248842,NONE
.,PUNCT,,punct,,,,,-0.1616505067158584,NONE
Я,PRON,,nsubj,Nom,,Sing,,0.2550423107078777,NONE
не,PART,,advmod,,,,,0.0255843268114098,NONE
хочу,VERB,,root,,,Sing,,-0.0848579800629517,NONE
",",PUNCT,,punct,,,,,0.0352033077772712,NONE
чтобы,SCONJ,,mark,,,,,-0.067712145003488,NONE
люди,NOUN,,nsubj,Nom,Masc,Plur,Anim,0.0597493064027577,NONE
прошли,VERB,,ccomp,,,Plur,,-0.1427630062929482,NONE
через,ADP,,case,,,,,-0.2274774803729964,NONE
то,PRON,,obl,Acc,Neut,Sing,Inan,-0.2641774968919621,NONE
",",PUNCT,,punct,,,,,0.0213928831389712,NONE
через,ADP,,case,,,,,0.0094408477298181,NONE
что,PRON,,obl,Acc,,,,-0.1772731219912851,NONE
прошли,VERB,,acl,,,Plur,,-0.1216468797512658,NONE
члены,NOUN,,nsubj,Nom,Masc,Plur,Anim,0.0215917923033302,NONE
моей,DET,,det,Gen,Fem,Sing,,-0.0263667805533036,NONE
семьи,NOUN,,nmod,Gen,Fem,Sing,Inan,0.0531721293905745,NONE
и,CCONJ,,cc,,,,,-0.7388834179626759,NONE
члены,NOUN,,conj,Nom,Masc,Plur,Anim,-0.0182916146907609,NONE
других,ADJ,,amod,Gen,,Plur,,0.039985443785428,NONE
семей,NOUN,,nmod,Gen,Fem,Plur,Inan,0.0552560100745376,NONE
.,PUNCT,,punct,,,,,0.4098631241698736,NONE
Сумма,NOUN,,nsubj,Nom,Fem,Sing,Inan,-0.0656602772675287,NONE
инвестиций,NOUN,,nmod,Gen,Fem,Plur,Inan,0.0407521693165245,NONE
Toyota,PROPN,,flat:foreign,,,,,0.0541454221650924,ORG
",",PUNCT,,punct,,,,,0.0480357991620379,NONE
вероятно,ADV,,parataxis,,,,,-0.116097686762312,NONE
",",PUNCT,,punct,,,,,0.0460877064063677,NONE
превысит,VERB,,root,,,Sing,,0.062872019795215,NONE
70,NUM,,nummod,,,,,0.1004015973028103,NONE
миллиардов,NOUN,,nummod,Gen,Masc,Plur,Inan,0.0669815318060149,NONE
иен,NOUN,,obl,Gen,Fem,Plur,Inan,0.1033588488672025,NONE
(,PUNCT,,punct,,,,,-0.006341178963936,NONE
650,NUM,,nummod,,,,,0.0880709685795623,NONE
миллионов,NOUN,,nummod,Gen,Masc,Plur,Inan,0.0569164234176911,NONE
долларов,NOUN,,parataxis,Gen,Masc,Plur,Inan,0.1629965163918355,NONE
),PUNCT,,punct,,,,,-0.0186174196906683,NONE
",",PUNCT,,punct,,,,,0.2741744665319987,NONE
исходя,VERB,,advcl,,,,,0.0500398691391969,NONE
из,ADP,,case,,,,,0.0015024982566766,NONE
рыночной,ADJ,,amod,Gen,Fem,Sing,,0.0345533357408939,NONE
стоимости,NOUN,,obl,Gen,Fem,Sing,Inan,0.0377631204962766,NONE
акций,NOUN,,nmod,Gen,Fem,Plur,Inan,0.0478477012458314,NONE
Subaru,PROPN,,flat:foreign,,,,,0.0459241048259823,ORG
",",PUNCT,,punct,,,,,0.1699413041369528,NONE
пишет,VERB,,parataxis,,,Sing,,0.6420159084896743,NONE
деловой,ADJ,,amod,Nom,Masc,Sing,,0.0418006490469174,NONE
еженедельник,NOUN,,nsubj,Nom,Masc,Sing,Inan,0.0529767686733623,NONE
Nikkei,PROPN,,flat:foreign,,,,,0.0468567321379234,ORG
",",PUNCT,,punct,,,,,0.1431863927920663,NONE
который,PRON,,nsubj,Nom,,,,0.0646768780282384,NONE
первым,ADJ,,obl,Ins,Masc,Sing,,0.009700979168893,NONE
сообщил,VERB,,acl:relcl,,Masc,Sing,,-0.241904783092736,NONE
новость,NOUN,,obj,Acc,Fem,Sing,Inan,0.1697935349811766,NONE
.,PUNCT,,punct,,,,,0.3782159858757659,NONE
Во,ADP,,case,,,,,-0.2579329416028116,NONE
время,NOUN,,fixed,Acc,Neut,Sing,Inan,-0.1609418965870298,NONE
чтения,NOUN,,obl,Gen,Neut,Sing,Inan,0.1299430988730889,NONE
нажмите,VERB,,root,,,Plur,,0.0011533570883398,NONE
в,ADP,,case,,,,,0.0934617460951481,NONE
центре,NOUN,,obl,Loc,Masc,Sing,Inan,-0.006851477317801,NONE
страницы,NOUN,,nmod,Gen,Fem,Sing,Inan,0.1073993395590691,NONE
",",PUNCT,,punct,,,,,0.4455949931669778,NONE
чтобы,SCONJ,,mark,,,,,-0.2944252658717236,NONE
вызвать,VERB,,advcl,,,,,-0.0589095800860209,NONE
меню,NOUN,,obj,Acc,Neut,Sing,Inan,0.2222357905099916,NONE
чтения,NOUN,,nmod,Gen,Neut,Sing,Inan,0.3929129235359456,NONE
.,PUNCT,,punct,,,,,0.5363721668987417,NONE
Не,PART,,advmod,,,,,-0.3210396450669585,NONE
нужно,ADJ,,root,,Neut,Sing,,-0.1083095339596574,NONE
говорить,VERB,,csubj,,,,,0.0376208631929703,NONE
",",PUNCT,,punct,,,,,0.2558764548370532,NONE
что,SCONJ,,mark,,,,,0.0917408942034602,NONE
это,PRON,,nsubj,Nom,Neut,Sing,Inan,0.1642026973970306,NONE
был,AUX,,cop,,Masc,Sing,,0.1765492074997904,NONE
полный,ADJ,,amod,Nom,Masc,Sing,,-0.1278324205110484,NONE
беспорядок,NOUN,,ccomp,Nom,Masc,Sing,Inan,0.3357882074977297,NONE
.,PUNCT,,punct,,,,,0.6169163769001651,NONE
Вы,PRON,,nsubj,Nom,,Plur,,0.6419578701307183,NONE
можете,VERB,,root,,,Plur,,-0.2351403538663161,NONE
найти,VERB,,xcomp,,,,,0.0504752917528932,NONE
инструкции,NOUN,,obj,Acc,Fem,Plur,Inan,-0.2554623669177747,NONE
по,ADP,,case,,,,,-0.1814170061272849,NONE
выполнению,NOUN,,nmod,Dat,Neut,Sing,Inan,0.2062591946710437,NONE
этого,DET,,det,Gen,Neut,Sing,,0.3643754966380326,NONE
действия,NOUN,,nmod,Gen,Neut,Sing,Inan,0.1873911069491418,NONE
по,ADP,,case,,,,,0.1692097172908071,NONE
следующей,ADJ,,amod,Dat,Fem,Sing,,0.2455001305601038,NONE
ссылке,NOUN,,obl,Dat,Fem,Sing,Inan,0.0278905067342605,NONE
:,PUNCT,,punct,,,,,-0.0997186144093375,NONE
#URL,PROPN,,flat:foreign,,,,,-0.0727048135817115,NONE
#,PUNCT,,punct,,,,,-0.2473788592372361,NONE
Приматы,NOUN,,nsubj,Nom,Masc,Plur,Anim,0.0616783184101882,NONE
в,ADP,,case,,,,,0.0914050253652352,NONE
сафари-парке,NOUN,,nmod,Loc,Masc,Sing,Inan,0.0511539579179912,NONE
Ноусли,PROPN,,appos,Nom,Masc,Sing,Inan,-0.0527567855170438,LOC
",",PUNCT,,punct,,,,,0.0786062096478037,NONE
Мерсисайд,PROPN,,appos,Nom,Masc,Sing,Inan,0.1646937534759091,PER
",",PUNCT,,punct,,,,,0.4528911564135003,NONE
давно,ADV,,advmod,,,,,0.0078777310166651,NONE
известны,ADJ,,root,,,Plur,,0.0935684399080137,NONE
тем,PRON,,obl,Ins,Neut,Sing,Inan,0.0449008652168692,NONE
",",PUNCT,,punct,,,,,0.2682871073533137,NONE
что,SCONJ,,mark,,,,,-0.1962741323438075,NONE
они,PRON,,nsubj,Nom,,Plur,,0.1611432857902381,NONE
нападают,VERB,,acl,,,Plur,,-0.09126840871233,NONE
на,ADP,,case,,,,,-0.0929565402336404,NONE
тех,DET,,det,Acc,,Plur,,-0.0666590589026656,NONE
",",PUNCT,,punct,,,,,0.0102130993717075,NONE
кто,PRON,,nsubj,Nom,,,,-0.006011549495513,NONE
притормаживает,VERB,,acl:relcl,,,Sing,,0.0433056450617289,NONE
в,ADP,,case,,,,,0.0648367559522783,NONE
заповеднике,NOUN,,obl,Loc,Masc,Sing,Inan,0.105127204550821,NONE
",",PUNCT,,punct,,,,,0.1017941683910274,NONE
и,CCONJ,,cc,,,,,-0.0598363220145058,NONE
отрывают,VERB,,conj,,,Plur,,0.0445980920196998,NONE
дворники,NOUN,,obj,Acc,Masc,Plur,Inan,0.0735229555921306,NONE
или,CCONJ,,cc,,,,,0.2467381899715512,NONE
зеркало,NOUN,,conj,Acc,Neut,Sing,Inan,0.2373064287730168,NONE
.,PUNCT,,punct,,,,,0.3654776407205778,NONE
2,NUM,,nummod,,,,,0.3468015681672128,NONE
минуты,NOUN,,root,Gen,Fem,Sing,Inan,0.4711719863369233,NONE
",",PUNCT,,punct,,,,,0.4909350196658991,NONE
пожалуйста,ADV,,parataxis,,,,,0.3525630928591114,NONE
«То,PRON,,nsubj,Nom,Neut,Sing,Inan,-0.025215118409738,NONE
",",PUNCT,,punct,,,,,-0.0688679451365376,NONE
как,ADV,,advmod,,,,,-0.1070920801827998,NONE
было,AUX,,aux:pass,,Neut,Sing,,-0.1949108778393035,NONE
объявлено,VERB,,acl,,Neut,Sing,,-0.0474764062273207,NONE
об,ADP,,case,,,,,0.0150141131829937,NONE
этом,DET,,det,Loc,Neut,Sing,,-0.0756268900458973,NONE
решении,NOUN,,obl,Loc,Neut,Sing,Inan,-0.0043001144402994,NONE
",",PUNCT,,punct,,,,,-0.0171626346876965,NONE
очевидно,ADV,,advmod,,,,,-0.0717400606234068,NONE
провоцирует,VERB,,root,,,Sing,,0.027971184584716,NONE
тревожность»,NOUN,,obj,Acc,Fem,Sing,Inan,0.0587134646970095,NONE
",",PUNCT,,punct,,,,,0.1564942097632212,NONE
-,PUNCT,,punct,,,,,-0.8743823435155185,NONE
подчеркнул,VERB,,parataxis,,Masc,Sing,,-0.0969705586987221,NONE
он,PRON,,nsubj,Nom,Masc,Sing,,-0.1699577128134685,NONE
.,PUNCT,,punct,,,,,0.1207891155146156,NONE
«О,PUNCT,,punct,,,,,0.0950588892917605,NONE
том,PRON,,obl,Loc,Neut,Sing,Inan,-0.2603259229063704,NONE
",",PUNCT,,punct,,,,,0.3636715661743775,NONE
что,SCONJ,,mark,,,,,0.2320700213506732,NONE
нужно,ADJ,,acl,,Neut,Sing,,-0.3119080458292563,NONE
быть,AUX,,cop,,,,,-0.0789885022031452,NONE
верной,ADJ,,csubj,Ins,Fem,Sing,,-0.1263739471061618,NONE
себе»,NOUN,,iobj,Gen,Fem,Plur,Inan,0.2452106089410152,NONE
.,PUNCT,,punct,,,,,0.373530163843499,NONE
Беда,NOUN,,nsubj,Nom,Fem,Sing,Inan,0.0972303366491856,NONE
в,ADP,,case,,,,,0.012559095982815,NONE
том,PRON,,root,Loc,Neut,Sing,Inan,-0.1639046683806614,NONE
",",PUNCT,,punct,,,,,0.365632439354025,NONE
что,SCONJ,,mark,,,,,0.2189704274564352,NONE
мы,PRON,,nsubj,Nom,,Plur,,-0.058982641514944,NONE
продали,VERB,,acl,,,Plur,,0.1181331291162002,NONE
людей,NOUN,,obj,Acc,Masc,Plur,Anim,0.1865905858118229,NONE
",",PUNCT,,punct,,,,,0.2713416896640224,NONE
которые,PRON,,nsubj,Nom,,Plur,,0.1287042249804205,NONE
ниже,ADJ,,acl:relcl,,,,,0.1439087444842963,NONE
нас,PRON,,obl,Gen,,Plur,,0.2006934149913907,NONE
.,PUNCT,,punct,,,,,0.3835861075601934,NONE
В,ADP,,case,,,,,0.0951012605957402,NONE
апреле,NOUN,,obl,Loc,Masc,Sing,Inan,-0.0452831905711886,NONE
главный,ADJ,,amod,Nom,Masc,Sing,,-0.0008812321237256,NONE
исполнительный,ADJ,,amod,Nom,Masc,Sing,,0.0137994863720894,NONE
директор,NOUN,,nsubj,Nom,Masc,Sing,Anim,-0.0411891241002722,NONE
Гатвика,PROPN,,nmod,Gen,Masc,Sing,Inan,0.0452156495092024,ORG
Крис,PROPN,,appos,Nom,Masc,Sing,Anim,-0.0603762960263823,PER
Вудруф,PROPN,,flat:name,Nom,Masc,Sing,Anim,0.3754658912136608,PER
рассказал,VERB,,root,,Masc,Sing,,0.0405634186293624,NONE
следующее,ADJ,,obj,Acc,Neut,Sing,,-0.0875892039801973,NONE
в,ADP,,case,,,,,0.0020250652067359,NONE
новостной,ADJ,,amod,Loc,Fem,Sing,,-0.0917083405802327,NONE
передаче,NOUN,,obl,Loc,Fem,Sing,Inan,-0.0858810528966709,NONE
Panorama,PROPN,,flat:foreign,,,,,0.077235082502295,ORG
телеканала,NOUN,,nmod,Gen,Masc,Sing,Inan,0.0884808540514706,NONE
BBC,PROPN,,appos,,,,,0.0801079579038458,ORG
:,PUNCT,,punct,,,,,-0.0062691202151909,NONE
«Было,AUX,,cop,,Neut,Sing,,0.021452159952756,NONE
очевидно,ADJ,,parataxis,,Neut,Sing,,-0.2006250714381149,NONE
",",PUNCT,,punct,,,,,-0.0486230370143286,NONE
что,SCONJ,,mark,,,,,-0.2410230329109177,NONE
те,DET,,nsubj,Nom,,Plur,,-0.0094685709565207,NONE
",",PUNCT,,punct,,,,,0.0280241497702119,NONE
кто,PRON,,nsubj,Nom,,,,-0.222362539120567,NONE
управляли,VERB,,acl:relcl,,,Plur,,-0.0469483756554442,NONE
дронами,NOUN,,obl,Ins,Masc,Plur,Inan,0.1172363886691977,NONE
",",PUNCT,,punct,,,,,0.0605573277929535,NONE
хорошо,ADV,,advmod,,,,,0.0315623558999367,NONE
знали,VERB,,ccomp,,,Plur,,0.0123207063518974,NONE
",",PUNCT,,punct,,,,,0.128775749463019,NONE
что,PRON,,nsubj,Nom,,,,-0.2091534504857622,NONE
происходит,VERB,,ccomp,,,Sing,,-0.1673385679227153,NONE
на,ADP,,case,,,,,-0.1408913812119366,NONE
территории,NOUN,,obl,Loc,Fem,Sing,Inan,-0.0634803207745162,NONE
аэропорта»,NOUN,,nmod,Gen,Masc,Sing,Inan,0.0067082386767445,NONE
.,PUNCT,,punct,,,,,-0.3093769825450442,NONE
Ballie,PROPN,,root,,,,,0.4019139820486252,ORG
Ballerson,PROPN,,flat:foreign,,,,,0.1204192729759442,ORG
Сохо,PROPN,,flat:foreign,Nom,Neut,Sing,Inan,0.0711469999685683,ORG
:,PUNCT,,punct,,,,,0.0936163995118227,NONE
эксклюзивные,ADJ,,amod,Nom,,Plur,,0.260340235184224,NONE
первые,ADJ,,amod,Nom,,Plur,,-0.1324704694726201,NONE
кадры,NOUN,,parataxis,Nom,Masc,Plur,Inan,0.1658485237556796,NONE
нового,ADJ,,amod,Gen,Masc,Sing,,0.0448880767373554,NONE
коктейль-бара,NOUN,,nmod,Gen,Masc,Sing,Inan,0.1960954977033685,NONE
с,ADP,,case,,,,,0.10079795132606,NONE
бассейнами,NOUN,,nmod,Ins,Masc,Plur,Inan,0.6153678820835183,NONE
с,ADP,,case,,,,,0.0209806053759745,NONE
шариками,NOUN,,nmod,Ins,Masc,Plur,Inan,0.2979232703754065,NONE
Некоторые,DET,,det,Nom,,Plur,,-0.1412353628789074,NONE
взрослые,NOUN,,nsubj,Nom,Masc,Plur,Anim,0.1553211441470613,NONE
были,AUX,,cop,,,Plur,,0.2890448770959583,NONE
себя,PRON,,obj,Acc,,,,0.0581960191699751,NONE
хуже,ADJ,,root,,,,,0.1046597863221315,NONE
",",PUNCT,,punct,,,,,0.3236814891304176,NONE
»,PUNCT,,punct,,,,,-0.2712685370763255,NONE
—,PUNCT,,punct,,,,,-0.1401753974738419,NONE
написал,VERB,,parataxis,,Masc,Sing,,-0.2147587310750101,NONE
он,PRON,,nsubj,Nom,Masc,Sing,,0.064133422934032,NONE
в,ADP,,case,,,,,0.0730947774565938,NONE
Твиттере,PROPN,,obl,Loc,Masc,Sing,Inan,0.3454458639388545,ORG
.,PUNCT,,punct,,,,,-0.0962502335618115,NONE
Квалификацию,NOUN,,obj,Acc,Fem,Sing,Inan,0.155052443971507,NONE
в,ADP,,case,,,,,0.0286897789598422,NONE
полуфинал,NOUN,,nmod,Acc,Masc,Sing,Inan,-0.0142380223565871,NONE
по,ADP,,case,,,,,-0.0293003721726654,NONE
бегу,NOUN,,nmod,Dat,Masc,Sing,Inan,0.0192504117825122,NONE
с,ADP,,case,,,,,0.0111587847580951,NONE
препятствиями,NOUN,,nmod,Ins,Neut,Plur,Inan,-0.0058855821567651,NONE
на,ADP,,case,,,,,-0.0090282307571559,NONE
400,NUM,,nummod,,,,,0.0210542320148636,NONE
м,NOUN,,nmod,Gen,Masc,Plur,Inan,-0.067962120297045,NONE
проходят,VERB,,root,,,Plur,,-0.0161081756412093,NONE
первые,ADJ,,amod,Nom,,Plur,,-0.0538920726432078,NONE
четверо,NUM,,nsubj,Nom,,,,0.0288042773672099,NONE
в,ADP,,case,,,,,-0.8597374008376335,NONE
каждом,DET,,det,Loc,Masc,Sing,,-0.0891587863677276,NONE
из,ADP,,case,,,,,-0.0436597378763395,NONE
пяти,NUM,,nummod,Gen,,,,-0.0536151774332698,NONE
забегов,NOUN,,nmod,Gen,Masc,Plur,Inan,0.1388758732308473,NONE
и,CCONJ,,cc,,,,,-0.1438442468438465,NONE
следующие,ADJ,,amod,Nom,,Plur,,-0.0542019676797847,NONE
четверо,NUM,,nummod:gov,Nom,,,,-0.0628332274912268,NONE
самых,ADJ,,amod,Gen,,Plur,,-0.1062724758732018,NONE
быстрых,ADJ,,amod,Gen,,Plur,,0.2310749658892903,NONE
бегунов,NOUN,,conj,Gen,Masc,Plur,Anim,0.0843388809769442,NONE
.,PUNCT,,punct,,,,,0.1407496292473015,NONE
