word,upos,xpos,deprel,case,gender,number,animacy,score,ner
",",PUNCT,,punct,,,,,0.0466796391864761,NONE
по,ADP,,case,,,,,-0.1274076241022794,NONE
которой,PRON,,obl,Dat,,,,-0.0187109801447148,NONE
интеллект,NOUN,,nsubj,Nom,Masc,Sing,Inan,0.0715340843775837,NONE
",",PUNCT,,punct,,,,,0.1187650399298048,NONE
технология,NOUN,,conj,Nom,Fem,Sing,Inan,-0.0774636352546719,NONE
и,CCONJ,,cc,,,,,0.0222890030289337,NONE
координация,NOUN,,conj,Nom,Fem,Sing,Inan,-0.0167111782988013,NONE
приобретают,VERB,,acl:relcl,,,Plur,,0.0884692945322008,NONE
решающее,ADJ,,amod,Acc,Neut,Sing,,-0.0130190617755575,NONE
значение,NOUN,,obj,Acc,Neut,Sing,Inan,0.0630277083010745,NONE
",",PUNCT,,punct,,,,,0.0409394174717259,NONE
заключается,VERB,,root,,,Sing,,0.1386908214802056,NONE
в,ADP,,case,,,,,0.0924607008708473,NONE
том,PRON,,obl,Loc,Neut,Sing,Inan,0.0678209279832192,NONE
",",PUNCT,,punct,,,,,0.1083463677082191,NONE
что,SCONJ,,mark,,,,,0.1338780442913122,NONE
90,NUM,,nummod,,,,,0.0074782485177484,NONE
процентов,NOUN,,nsubj,Gen,Masc,Plur,Inan,-0.1455016959319373,NONE
мировой,ADJ,,amod,Gen,Fem,Sing,,0.0963784142300932,NONE
торговли,NOUN,,nmod,Gen,Fem,Sing,Inan,0.0245207322840521,NONE
базируется,VERB,,acl,,,Sing,,-0.0290295930277376,NONE
на,ADP,,case,,,,,-0.057532679930683,NONE
море,NOUN,,obl,Loc,Neut,Sing,Inan,0.007107920437742,NONE
и,CCONJ,,cc,,,,,0.0265523266439991,NONE
невозможно,ADJ,,conj,,Neut,Sing,,-0.1108104963926771,NONE
укомплектовать,VERB,,csubj,,,,,0.0691648407108256,NONE
экипажем,NOUN,,obl,Ins,Masc,Sing,Inan,0.2026770553563712,NONE
каждое,DET,,det,Acc,Neut,Sing,,-0.0147457215811441,NONE
судно,NOUN,,obj,Acc,Neut,Sing,Inan,0.2932955997387177,NONE
в,ADP,,case,,,,,0.5735486205513585,NONE
море,NOUN,,nmod,Loc,Neut,Sing,Inan,0.2956947408694533,NONE
.,PUNCT,,punct,,,,,-0.1372704162573212,NONE
Комбо,NOUN,,advmod,Nom,Masc,Sing,Inan,0.0157425354703994,NONE
-,PUNCT,,punct,,,,,-0.0541980055600321,NONE
ориентированный,VERB,,acl,Nom,Masc,Sing,,-0.0691536024332574,NONE
",",PUNCT,,punct,,,,,-0.0227085104319516,NONE
нецелевой,ADJ,,conj,Nom,Masc,Sing,,0.0432893066973922,NONE
бой,NOUN,,nsubj,Nom,Masc,Sing,Inan,0.2004739672469215,NONE
—,PUNCT,,punct,,,,,-0.4783372664455251,NONE
примите,VERB,,root,,,Plur,,0.0420154047294661,NONE
участие,NOUN,,obj,Acc,Neut,Sing,Inan,-0.043044399770199,NONE
в,ADP,,case,,,,,-0.1813544357497216,NONE
динамичном,ADJ,,acl,Loc,Neut,Sing,,-0.002455321749644,NONE
",",PUNCT,,punct,,,,,0.1243008256497797,NONE
насыщенном,VERB,,conj,Loc,Neut,Sing,,0.1297825711424465,NONE
действиями,NOUN,,obl,Ins,Neut,Plur,Inan,0.056438686337101,NONE
бою,NOUN,,nmod,Loc,Masc,Sing,Inan,-0.0909778856872376,NONE
с,ADP,,case,,,,,-0.1237282192632384,NONE
навыками,NOUN,,nmod,Ins,Masc,Plur,Inan,0.0664659780764017,NONE
",",PUNCT,,punct,,,,,0.0699744527135536,NONE
которые,PRON,,obj,Acc,,,,0.1068574811988011,NONE
можно,ADV,,acl:relcl,,,,,0.2168601733292252,NONE
объединить,VERB,,csubj,,,,,0.1809818782838562,NONE
с,ADP,,case,,,,,0.0738084046663907,NONE
помощью,NOUN,,fixed,Ins,Fem,Sing,Inan,0.1161032383932693,NONE
комбо,NOUN,,obl,Gen,Masc,Sing,Inan,-0.0140838846647031,NONE
.,PUNCT,,punct,,,,,-0.3496750769197919,NONE
Сумка,NOUN,,root,Nom,Fem,Sing,Inan,-0.0320248933212875,NONE
",",PUNCT,,punct,,,,,0.0426552920312276,NONE
сделанная,VERB,,acl,Nom,Fem,Sing,,0.1686532532512878,NONE
в,ADP,,case,,,,,0.4780636736814528,NONE
домашнем,ADJ,,amod,Loc,Masc,Sing,,0.2280983587308496,NONE
питомце,NOUN,,obl,Loc,Masc,Sing,Inan,0.3648599323393178,NONE
",",PUNCT,,punct,,,,,0.1574713781594782,NONE
и,CCONJ,,cc,,,,,0.1936590669594277,NONE
среда,NOUN,,conj,Nom,Fem,Sing,Inan,0.0648016090961759,NONE
",",PUNCT,,punct,,,,,0.2422518677167466,NONE
свободная,ADJ,,amod,Nom,Fem,Sing,,0.1358202973122377,NONE
от,ADP,,case,,,,,-0.0462094154942352,NONE
дыма,NOUN,,obl,Gen,Masc,Sing,Inan,-0.020387960483845,NONE
Тем,PRON,,discourse,Ins,Neut,Sing,Inan,-0.0192100270855688,NONE
не,PART,,fixed,,,,,-0.1151563225888787,NONE
менее,ADV,,fixed,,,,,-0.0676749178663678,NONE
",",PUNCT,,punct,,,,,-0.1490932073604785,NONE
EverGrow,PROPN,,nsubj,,,,,-0.0912129627829193,NONE
по-прежнему,ADV,,advmod,,,,,-0.0685286425734351,NONE
остается,VERB,,root,,,Sing,,-0.0225654750714361,NONE
значительно,ADV,,advmod,,,,,-0.0777436319115229,NONE
ниже,ADV,,advmod,,,,,-0.1416187501330749,NONE
максимумов,NOUN,,obl,Gen,Masc,Plur,Inan,-0.1620092567324534,NONE
",",PUNCT,,punct,,,,,0.2775290746362673,NONE
достигнутых,VERB,,acl,Gen,,Plur,,0.1346893053270263,NONE
до,ADP,,case,,,,,-0.1170326015176142,NONE
этой,DET,,det,Gen,Fem,Sing,,0.1327118770194858,NONE
ошибки,NOUN,,obl,Gen,Fem,Sing,Inan,0.1006361906203591,NONE
.,PUNCT,,punct,,,,,0.1732642158513402,NONE
Это,PRON,,nsubj,Nom,Neut,Sing,Inan,-0.1036266008518523,NONE
означает,VERB,,root,,,Sing,,0.1779217006542249,NONE
",",PUNCT,,punct,,,,,0.0201828829841432,NONE
что,SCONJ,,mark,,,,,-0.0381598226389844,NONE
в,ADP,,case,,,,,0.1446180078447304,NONE
верхней,ADJ,,amod,Loc,Fem,Sing,,-0.0494374675510409,NONE
части,NOUN,,obl,Loc,Fem,Sing,Inan,-0.1413898526350716,NONE
списка,NOUN,,nmod,Gen,Masc,Sing,Inan,-0.0399312380165367,NONE
могут,VERB,,ccomp,,,Plur,,-0.0822588413239588,NONE
появиться,VERB,,xcomp,,,,,-0.053495612693517,NONE
более,ADV,,obl,,,,,0.0839069450429754,NONE
дешевые,ADJ,,amod,Nom,,Plur,,0.158359444324717,NONE
варианты,NOUN,,nsubj,Nom,Masc,Plur,Inan,0.0954021650535683,NONE
",",PUNCT,,punct,,,,,0.1936813377089521,NONE
такие,DET,,det,Nom,,Plur,,-0.1976528590773849,NONE
",",PUNCT,,punct,,,,,0.2328115433865294,NONE
как,SCONJ,,mark,,,,,0.1269817767224392,NONE
расписание,NOUN,,obl,Nom,Neut,Sing,Inan,0.1046500417429749,NONE
движения,NOUN,,nmod,Gen,Neut,Sing,Inan,0.1927719753984161,NONE
поездов,NOUN,,nmod,Gen,Masc,Plur,Inan,0.0887754449260785,NONE
и,CCONJ,,cc,,,,,0.2335135465295572,NONE
автобусов,NOUN,,conj,Gen,Masc,Plur,Inan,-0.0612570553974195,NONE
",",PUNCT,,punct,,,,,0.1968663850844025,NONE
а,CCONJ,,cc,,,,,0.0934615423753735,NONE
водители,NOUN,,nsubj,Nom,Masc,Plur,Anim,0.1577054711080592,NONE
могут,VERB,,conj,,,Plur,,0.1350276228861222,NONE
запрашивать,VERB,,xcomp,,,,,0.0710294907638061,NONE
уведомления,NOUN,,obj,Acc,Neut,Plur,Inan,0.1251378792731155,NONE
о,ADP,,case,,,,,-0.0486229436903036,NONE
задержке,NOUN,,nmod,Loc,Fem,Sing,Inan,0.2287515880786247,NONE
движения,NOUN,,nmod,Gen,Neut,Sing,Inan,0.2486296180156423,NONE
поездов,NOUN,,nmod,Gen,Masc,Plur,Inan,0.1286387122451439,NONE
или,CCONJ,,cc,,,,,0.065798859857759,NONE
автобусов,NOUN,,conj,Gen,Masc,Plur,Inan,0.1075730132244522,NONE
.,PUNCT,,punct,,,,,0.1644889966725885,NONE
Законный,ADJ,,amod,Nom,Masc,Sing,,-0.0335553780357869,NONE
период,NOUN,,nsubj,Nom,Masc,Sing,Inan,0.0474432322523391,NONE
предвыборной,ADJ,,amod,Gen,Fem,Sing,,0.0767827722506633,NONE
агитации,NOUN,,nmod,Gen,Fem,Sing,Inan,0.0304997239306755,NONE
кандидатов,NOUN,,nmod,Gen,Masc,Plur,Anim,0.0847643288812683,NONE
в,ADP,,case,,,,,0.0936328725895602,NONE
сенат,NOUN,,nmod,Acc,Masc,Sing,Inan,0.0772856216785815,NONE
длится,VERB,,root,,,Sing,,0.0457940768883501,NONE
с,ADP,,case,,,,,0.0712591931986102,NONE
26,NUM,,obl,,,,,-0.0969916381406353,NONE
июля,NOUN,,flat,Gen,Masc,Sing,Inan,0.0329893099706796,NONE
по,ADP,,case,,,,,0.1700685420354379,NONE
8,NUM,,nmod,,,,,-0.0300288235274606,NONE
августа,NOUN,,flat,Gen,Masc,Sing,Inan,-0.1188632358859344,NONE
",",PUNCT,,punct,,,,,0.2687934359577391,NONE
заявили,VERB,,parataxis,,,Plur,,-0.1583868606457488,NONE
в,ADP,,case,,,,,0.1630754760643215,NONE
NEA,PROPN,,flat:foreign,,,,,0.0282616797220528,ORG
.,PUNCT,,punct,,,,,0.4091969083866987,NONE
Эти,DET,,det,Nom,,Plur,,0.2154347344882617,NONE
предполагаемые,VERB,,amod,Nom,,Plur,,0.1155807129118479,NONE
запятнанные,VERB,,amod,Nom,,Plur,,0.091265048038349,NONE
деньги,NOUN,,nsubj:pass,Nom,Fem,Plur,Inan,0.0620659569085823,NONE
были,AUX,,aux:pass,,,Plur,,-0.1239314357538023,NONE
использованы,VERB,,root,,,Plur,,0.1675298925084325,NONE
для,ADP,,case,,,,,-0.0950404853412031,NONE
строительства,NOUN,,obl,Gen,Neut,Sing,Inan,-0.0204702683573143,NONE
отеля,NOUN,,nmod,Gen,Masc,Sing,Inan,0.0398283123751673,NONE
Holiday,PROPN,,flat:foreign,,,,,0.0972759168168153,ORG
Inn,PROPN,,flat:foreign,,,,,0.7276582231561336,ORG
",",PUNCT,,punct,,,,,0.1043183646695162,NONE
рядом,ADV,,advmod,,,,,0.0367197544359555,NONE
с,ADP,,case,,,,,0.0419627949393338,NONE
международным,ADJ,,amod,Ins,Masc,Sing,,-0.0118830094008326,NONE
аэропортом,NOUN,,obl,Ins,Masc,Sing,Inan,0.1124556118867953,NONE
Индиры,PROPN,,nmod,Gen,Fem,Sing,Inan,-0.0420273842273608,LOC
Ганди,PROPN,,flat:name,Gen,Masc,Sing,Anim,0.0549702543710252,LOC
",",PUNCT,,punct,,,,,0.024849238439307,NONE
ЭД,PROPN,,nsubj:pass,Nom,Masc,Sing,Anim,-0.0993355700602138,ORG
обвиняется,VERB,,conj,,,Sing,,-0.0251719550768669,NONE
.,PUNCT,,punct,,,,,-0.0537939092936887,NONE
Собака,NOUN,,nsubj,Nom,Fem,Sing,Anim,0.6792455489122632,NONE
теперь,ADV,,advmod,,,,,-0.0511278874604282,NONE
держится,VERB,,root,,,Sing,,-0.0749523339661154,NONE
в,ADP,,case,,,,,0.0487576227456624,NONE
основном,NOUN,,obl,Loc,Neut,Sing,Inan,-0.2072153230029942,NONE
внутри,ADV,,advmod,,,,,-0.0954750070496537,NONE
",",PUNCT,,punct,,,,,0.1534005954097989,NONE
и,CCONJ,,cc,,,,,0.0044349886560929,NONE
когда,SCONJ,,mark,,,,,-0.1555255086087454,NONE
она,PRON,,nsubj,Nom,Fem,Sing,,-0.0328370144814907,NONE
выходит,VERB,,advcl,,,Sing,,-0.0902912104063321,NONE
",",PUNCT,,punct,,,,,0.0691673262412313,NONE
она,PRON,,nsubj,Nom,Fem,Sing,,-0.0513248865359493,NONE
быстро,ADV,,advmod,,,,,0.0119157036826293,NONE
или,CCONJ,,cc,,,,,0.0136821843549031,NONE
владелец,NOUN,,conj,Nom,Masc,Sing,Anim,0.011192700638258,NONE
выходит,VERB,,conj,,,Sing,,0.0864407587690579,NONE
с,ADP,,case,,,,,0.0476467575920987,NONE
ней,PRON,,obl,Ins,Fem,Sing,,0.0756776615672081,NONE
.,PUNCT,,punct,,,,,0.4755539236015592,NONE
Если,SCONJ,,mark,,,,,0.2042536083825447,NONE
вам,PRON,,iobj,Dat,,Plur,,0.0626926712095033,NONE
требуется,VERB,,advcl,,,Sing,,0.1245770638471484,NONE
срочная,ADJ,,amod,Nom,Fem,Sing,,0.207331327502155,NONE
доставка,NOUN,,nsubj,Nom,Fem,Sing,Inan,0.0714374580538059,NONE
",",PUNCT,,punct,,,,,0.4538049740790585,NONE
мы,PRON,,nsubj,Nom,,Plur,,0.1450914123753125,NONE
предлагаем,VERB,,root,,,Plur,,0.13607250256301,NONE
услугу,NOUN,,obj,Acc,Fem,Sing,Inan,-0.0330588822305689,NONE
"""",PUNCT,,punct,,,,,0.1498357182260046,NONE
"""",PUNCT,,punct,,,,,0.0566953745961934,NONE
Royal,PROPN,,flat:foreign,,,,,-0.0834071023448977,NONE
Mail,PROPN,,flat:foreign,,,,,0.1856968786085121,NONE
Special,PROPN,,flat:foreign,,,,,-0.0953064511050254,NONE
Delivery,PROPN,,flat:foreign,,,,,0.3709688477429499,NONE
"""",PUNCT,,punct,,,,,0.2708984708014414,NONE
"""",PUNCT,,punct,,,,,0.1595243623978356,NONE
.,PUNCT,,punct,,,,,-0.2180091781569843,NONE
"""",PUNCT,,root,,,,,0.2377551691466986,NONE
Если,SCONJ,,mark,,,,,0.2192660637284873,NONE
никаких,DET,,det,Gen,,Plur,,0.0751221619969998,NONE
результатов,NOUN,,nsubj:pass,Gen,Masc,Plur,Inan,-0.1896790732528989,NONE
здесь,ADV,,advmod,,,,,-0.329225454192579,NONE
не,PART,,advmod,,,,,0.3016033657955142,NONE
будет,AUX,,aux:pass,,,Sing,,-0.191615252879075,NONE
получено,VERB,,advcl,,Neut,Sing,,0.1377507510384719,NONE
",",PUNCT,,punct,,,,,-0.247830020786352,NONE
они,PRON,,nsubj,Nom,,Plur,,-0.2363453614332054,NONE
попросят,VERB,,root,,,Plur,,0.205581130577969,NONE
о,ADP,,case,,,,,0.0380364427874155,NONE
проведении,NOUN,,obl,Loc,Neut,Sing,Inan,0.0149254904578221,NONE
еще,ADV,,advmod,,,,,-0.0017667470355154,NONE
одной,NUM,,nummod,Gen,Fem,,,0.2091565089102471,NONE
проверки,NOUN,,nmod,Gen,Fem,Sing,Inan,0.213155284210189,NONE
.,PUNCT,,punct,,,,,0.2381902653600388,NONE
В,ADP,,cc,,,,,-0.3484931042368282,NONE
то,DET,,fixed,Acc,Neut,Sing,Inan,-0.0560279971773979,NONE
время,NOUN,,fixed,Acc,Neut,Sing,Inan,0.0182004255218148,NONE
как,SCONJ,,fixed,,,,,0.0859542797363744,NONE
Погба,PROPN,,nsubj,Nom,Masc,Sing,Anim,0.0786667245421849,PER
",",PUNCT,,punct,,,,,0.2238951390288351,NONE
возможно,ADV,,parataxis,,,,,-0.2036086467753165,NONE
",",PUNCT,,punct,,,,,0.2245933984127951,NONE
просто,PART,,advmod,,,,,0.0469405474373112,NONE
праздновал,VERB,,advcl,,Masc,Sing,,0.0749080295848839,NONE
возвращение,NOUN,,obj,Acc,Neut,Sing,Inan,0.1159509952043557,NONE
клуба,NOUN,,nmod,Gen,Masc,Sing,Inan,0.1724231341327559,NONE
на,ADP,,case,,,,,0.0652682392540488,NONE
соревнование,NOUN,,nmod,Acc,Neut,Sing,Inan,0.2979815182406615,NONE
",",PUNCT,,punct,,,,,0.0934725015660223,NONE
многие,NUM,,amod,,,,,0.0100618660404823,NONE
фанаты,NOUN,,nsubj,Nom,Masc,Plur,Anim,0.2579192107086857,NONE
интерпретируют,VERB,,root,,,Plur,,-0.0464784195808786,NONE
это,PRON,,obj,Acc,Neut,Sing,Inan,-0.0884231783621028,NONE
как,SCONJ,,mark,,,,,-0.143314257490305,NONE
убедительное,ADJ,,amod,Acc,Neut,Sing,,0.021705359187341,NONE
предложение,NOUN,,advcl,Acc,Neut,Sing,Inan,-0.1222081899504862,NONE
",",PUNCT,,punct,,,,,0.1359989805589415,NONE
что,SCONJ,,mark,,,,,-0.2131861151795659,NONE
он,PRON,,nsubj,Nom,Masc,Sing,,0.2009950210412175,NONE
все,PART,,advmod,,,,,-0.0371505752571712,NONE
еще,ADV,,obl,,,,,-0.0419365972806542,NONE
будет,AUX,,cop,,,Sing,,0.0248682039876045,NONE
в,ADP,,case,,,,,0.0967343521538366,NONE
клубе,NOUN,,acl,Loc,Masc,Sing,Inan,-0.0505273142596364,NONE
",",PUNCT,,punct,,,,,0.0647302922469324,NONE
поскольку,SCONJ,,mark,,,,,0.0054479895984146,NONE
они,PRON,,nsubj,Nom,,Plur,,0.0478240878808079,NONE
снова,ADV,,advmod,,,,,0.1715169180046608,NONE
конкурируют,VERB,,advcl,,,Plur,,-0.066979265864323,NONE
с,ADP,,case,,,,,-0.0573254411234648,NONE
лучшими,ADJ,,obl,Ins,,Plur,,-0.0905466420500704,NONE
в,ADP,,case,,,,,0.0336251660142698,NONE
Европе,PROPN,,nmod,Loc,Fem,Sing,Inan,-0.0318304798454295,LOC
.,PUNCT,,punct,,,,,0.0959979681234897,NONE
Учебная,ADJ,,amod,Nom,Fem,Sing,,0.2090405246703281,NONE
программа,NOUN,,nsubj,Nom,Fem,Sing,Inan,0.2313102552069587,NONE
заканчивается,VERB,,root,,,Sing,,-0.1235079792973592,NONE
в,ADP,,case,,,,,0.0218306212026757,NONE
Карачи,PROPN,,obl,Loc,Masc,Sing,Inan,0.1063288296324238,LOC
",",PUNCT,,punct,,,,,0.2411553714167017,NONE
и,CCONJ,,cc,,,,,-0.1667429195287636,NONE
каждое,DET,,nsubj:pass,Nom,Neut,Sing,,-0.0190157262385148,NONE
из,ADP,,case,,,,,-0.2317378857787637,NONE
этих,DET,,det,Gen,,Plur,,0.127778801063167,NONE
занятий,NOUN,,nmod,Gen,Neut,Plur,Inan,0.1219341112200421,NONE
проводится,VERB,,conj,,,Sing,,-0.0812822405312523,NONE
офицерами,NOUN,,obl,Ins,Masc,Plur,Anim,0.3146298699862281,NONE
компании,NOUN,,nmod,Gen,Fem,Sing,Inan,0.0710793776033281,NONE
"""",PUNCT,,punct,,,,,0.3595088832757662,NONE
"""",PUNCT,,punct,,,,,0.1277458492237333,NONE
Муса,PROPN,,appos,,,,,0.0674952883118482,ORG
"""",PUNCT,,punct,,,,,0.0366271043621479,NONE
"""",PUNCT,,punct,,,,,0.0073617348545224,NONE
.,PUNCT,,punct,,,,,0.1433158805133495,NONE
"""",PUNCT,,punct,,,,,0.1804429896633728,NONE
«,PUNCT,,punct,,,,,0.0621497367866915,NONE
Спасибо,NOUN,,parataxis,Nom,Neut,Sing,Inan,0.5207105792746736,NONE
",",PUNCT,,punct,,,,,0.0497082895057504,NONE
@,PROPN,,flat:foreign,,,,,0.0246027917744969,ORG
JAL,PROPN,,flat:foreign,,,,,0.0207728590174352,ORG
_,PUNCT,,flat:foreign,,,,,0.0088991704084463,NONE
Official,PROPN,,flat:foreign,,,,,-0.0978975779024431,NONE
_,PUNCT,,punct,,,,,0.0508930640380496,NONE
jp,X,,flat:foreign,,,,,-0.0791978429067337,NONE
за,ADP,,case,,,,,-0.2048570548678255,NONE
предупреждения,NOUN,,obl,Acc,Neut,Plur,Inan,0.0562214909776529,NONE
меня,PRON,,nmod,Gen,,Sing,,-0.0706639277044251,NONE
о,ADP,,case,,,,,-0.086590657669641,NONE
том,PRON,,nmod,Loc,Neut,Sing,Inan,-0.0998615931686239,NONE
",",PUNCT,,punct,,,,,0.2850194416181958,NONE
где,ADV,,advmod,,,,,-0.0281806229297725,NONE
дети,NOUN,,nsubj,Nom,Masc,Plur,Anim,-0.2309259685000395,NONE
планируют,VERB,,acl,,,Plur,,0.30094615992529,NONE
кричать,VERB,,xcomp,,,,,0.0113292388264197,NONE
и,CCONJ,,cc,,,,,-0.0614647124804169,NONE
кричать,VERB,,conj,,,,,0.0842542469895009,NONE
во,ADP,,case,,,,,-0.0547401808870448,NONE
время,NOUN,,fixed,Acc,Neut,Sing,Inan,0.0499488124191894,NONE
13-часовой,ADJ,,amod,Gen,Fem,Sing,,0.2147735242559059,NONE
поездки,NOUN,,obl,Gen,Fem,Sing,Inan,-0.0365630957906067,NONE
.,PUNCT,,punct,,,,,-0.3654265182073933,NONE
Длинные,ADJ,,amod,Nom,,Plur,,0.6131491718198775,NONE
очереди,NOUN,,root,Nom,Fem,Plur,Inan,0.0500551977588726,NONE
за,ADP,,case,,,,,0.0299471879678546,NONE
рубашками,NOUN,,nmod,Ins,Fem,Plur,Inan,0.0261458410520956,NONE
Бэнкси,PROPN,,nmod,Gen,Masc,Sing,Anim,0.1809133142260068,PER
в,ADP,,case,,,,,0.2258361629242306,NONE
поддержку,NOUN,,nmod,Acc,Fem,Sing,Inan,0.1158728726129106,NONE
демонстрантов,NOUN,,nmod,Gen,Masc,Plur,Anim,0.0716831968974836,NONE
",",PUNCT,,punct,,,,,0.2131587951932916,NONE
сбрасывающих,VERB,,acl,Gen,,Plur,,0.1167296334286631,NONE
статуи,NOUN,,obj,Acc,Fem,Plur,Inan,0.4738523149132954,NONE
Свистник,NOUN,,nsubj,Nom,Masc,Sing,Anim,0.3180450589743285,PER
",",PUNCT,,punct,,,,,0.2298379152672071,NONE
неизвестный,ADJ,,amod,Nom,Masc,Sing,,0.1240801357228393,NONE
американский,ADJ,,amod,Nom,Masc,Sing,,0.0179383739498451,NONE
разведчик,NOUN,,appos,Nom,Masc,Sing,Anim,0.1685651371507126,NONE
",",PUNCT,,punct,,,,,0.3780163960450081,NONE
утверждает,VERB,,root,,,Sing,,0.0221072750680365,NONE
",",PUNCT,,punct,,,,,0.3437399338474613,NONE
что,SCONJ,,mark,,,,,0.0488163545434282,NONE
несколько,NUM,,nummod:gov,Nom,,,,0.030715998600994,NONE
чиновников,NOUN,,nsubj,Gen,Masc,Plur,Anim,0.043461722051385,NONE
Белого,ADJ,,amod,Gen,Masc,Sing,,0.3443515040834322,LOC
дома,NOUN,,nmod,Gen,Masc,Sing,Inan,-0.045031412037238,LOC
обвинили,VERB,,ccomp,,,Plur,,0.0214999561148601,NONE
Трампа,PROPN,,obj,Acc,Masc,Sing,Anim,0.1722559335282996,PER
в,ADP,,case,,,,,-0.0296781969739413,NONE
давлении,NOUN,,obl,Loc,Neut,Sing,Inan,0.014504950946529,NONE
на,ADP,,case,,,,,-0.0617613342332619,NONE
президента,NOUN,,nmod,Acc,Masc,Sing,Anim,0.0309581814096786,NONE
Украины,PROPN,,nmod,Gen,Fem,Sing,Inan,0.1213266068734785,LOC
Владимира,PROPN,,appos,Acc,Masc,Sing,Anim,0.103145219748804,PER
Зеленского,PROPN,,flat:name,Acc,Masc,Sing,Anim,0.1315866536993297,PER
во,ADP,,case,,,,,-0.0484463176352777,NONE
время,NOUN,,fixed,Acc,Neut,Sing,Inan,0.0502484364078489,NONE
июльского,ADJ,,amod,Gen,Masc,Sing,,-0.0071210848248981,NONE
телефонного,ADJ,,amod,Gen,Masc,Sing,,-0.0204460685663351,NONE
звонка,NOUN,,obl,Gen,Masc,Sing,Inan,0.0205861923830157,NONE
для,ADP,,case,,,,,0.0669273258129063,NONE
расследования,NOUN,,nmod,Gen,Neut,Sing,Inan,0.0362623091967491,NONE
бывшего,ADJ,,amod,Gen,Masc,Sing,,0.0396833568364621,NONE
вице-президента,NOUN,,nmod,Gen,Masc,Sing,Anim,0.1213140989418324,NONE
Джо,PROPN,,appos,Gen,Masc,Sing,Anim,0.028808315343673,PER
Байдена,PROPN,,flat:name,Gen,Masc,Sing,Anim,0.0091446996995227,PER
и,CCONJ,,cc,,,,,-0.0065311149636133,NONE
его,PRON,,nmod,Gen,Masc,Sing,,-0.0856156433021715,NONE
сына,NOUN,,conj,Gen,Masc,Sing,Anim,-0.0427057809679644,NONE
Хантера,PROPN,,appos,Gen,Masc,Sing,Anim,0.0826645156468168,PER
.,PUNCT,,punct,,,,,0.2202842257877321,NONE
Вчера,ADV,,advmod,,,,,0.2532015305354811,ORG
CoinMarket,PROPN,,nsubj,,,,,0.0358308504823832,ORG
Cap,PROPN,,flat:foreign,,,,,-0.062518359193674,ORG
разместила,VERB,,root,,Fem,Sing,,0.0994548974529465,NONE
предупреждение,NOUN,,obj,Acc,Neut,Sing,Inan,0.2147394459237836,NONE
на,ADP,,case,,,,,0.008759562923044,NONE
странице,NOUN,,nmod,Loc,Fem,Sing,Inan,-0.013810624656147,NONE
EverGrow,PROPN,,flat:foreign,,,,,0.0775021457873123,ORG
",",PUNCT,,punct,,,,,0.1586839899529762,NONE
подтверждающее,VERB,,acl,Acc,Neut,Sing,,0.0994254629008036,NONE
",",PUNCT,,punct,,,,,0.2367259075124751,NONE
что,SCONJ,,mark,,,,,0.1688168512038654,NONE
ошибка,NOUN,,nsubj:pass,Nom,Fem,Sing,Inan,-0.061218607585398,NONE
данных,NOUN,,nmod,Gen,,Plur,Inan,-0.1724057873509587,NONE
была,AUX,,aux:pass,,Fem,Sing,,0.2627783187609634,NONE
исправлена,VERB,,ccomp,,Fem,Sing,,0.1047350619717441,NONE
.,PUNCT,,punct,,,,,0.4709994555578523,NONE
Deluxe,PROPN,,flat:foreign,,,,,-0.0155569708510182,NONE
Manual,PROPN,,flat:foreign,,,,,0.233468572441706,NONE
/,PUNCT,,punct,,,,,0.0582240634219813,NONE
Battery,PROPN,,flat:foreign,,,,,0.277093054354457,NONE
Powered,PROPN,,flat:foreign,,,,,0.1046331649335677,NONE
Vacuum,PROPN,,flat:foreign,,,,,0.1238405056884595,NONE
Erection,PROPN,,flat:foreign,,,,,0.0260865835246304,NONE
Penis,PROPN,,flat:foreign,,,,,-0.0221515592928737,NONE
Pump,PROPN,,flat:foreign,,,,,0.5032734626395455,NONE
",",PUNCT,,punct,,,,,0.2766435923774312,NONE
изготовленный,VERB,,acl,Nom,Masc,Sing,,0.0116996479211911,NONE
VVI,PROPN,,flat:foreign,,,,,0.0238641283293468,ORG
Ltd,PROPN,,flat:foreign,,,,,0.4748137523946639,ORG
Англия,PROPN,,flat:foreign,Nom,Fem,Sing,Inan,-0.02779601157679,LOC
",",PUNCT,,punct,,,,,0.1973670826308123,NONE
позволяет,VERB,,conj,,,Sing,,0.1528582877624731,NONE
вам,PRON,,iobj,Dat,,Plur,,0.056681189408267,NONE
получить,VERB,,xcomp,,,,,0.0485765094429898,NONE
ручку,NOUN,,obj,Acc,Fem,Sing,Inan,-0.0046849839383121,NONE
на,ADP,,case,,,,,-0.0155328166928199,NONE
вашей,DET,,det,Loc,Fem,Sing,,-0.0340543927235265,NONE
эректильной,ADJ,,amod,Loc,Fem,Sing,,0.0460759788195213,NONE
дисфункции,NOUN,,nmod,Loc,Fem,Sing,Inan,0.0819367070365154,NONE
",",PUNCT,,punct,,,,,-0.0751292386106383,NONE
широко,ADV,,obl,,,,,-0.0538054063482707,NONE
известной,ADJ,,amod,Loc,Fem,Sing,,0.0411858870838972,NONE
как,SCONJ,,mark,,,,,0.0143683469926246,NONE
ED,PROPN,,flat:foreign,,,,,0.3782131233206802,ORG
.,PUNCT,,punct,,,,,-0.0684721790846348,NONE
В,ADP,,case,,,,,0.1360101508884691,NONE
