word,upos,xpos,deprel,case,gender,number,animacy,score,ner
hořlavou,ADJ,AAFS7----1A----,amod,Ins,Fem,Sing,,0.1639050186799306,O
tekutinou,NOUN,NNFS7-----A----,obl:arg,Ins,Fem,Sing,,-0.0594340253187428,O
",",PUNCT,Z:-------------,punct,,,,,0.0466145441489436,O
věřil,VERB,VpYS----R-AAI--,conj,,Masc,Sing,,-0.0663445363040241,O
",",PUNCT,Z:-------------,punct,,,,,0.436054507059848,O
že,SCONJ,"J,-------------",mark,,,,,0.0981826492442232,O
je,AUX,VB-S---3P-AAI--,ccomp,,,Sing,,-0.0575785760000146,O
benzín,NOUN,NNIS1-----A----,nsubj,Nom,Masc,Sing,Inan,-0.2223485225083788,O
",",PUNCT,Z:-------------,punct,,,,,0.1171899594647675,O
předtím,ADV,Db-------------,advmod,,,,,0.20760777640972,O
",",PUNCT,Z:-------------,punct,,,,,0.1031781209134734,O
než,SCONJ,"J,-------------",mark,,,,,0.2147989978707931,O
hořel,VERB,VpYS----R-AAI--,advcl,,Masc,Sing,,0.1277246465611614,O
v,ADP,RR--6----------,case,Loc,,,,0.1064426768667758,O
plamenech,NOUN,NNIP6-----A----,obl,Loc,Masc,Plur,Inan,-0.0097836739446836,O
před,ADP,RR--7----------,case,Ins,,,,-0.2153649142198805,O
svým,DET,P8ZS7----------,det,Ins,"Masc,Neut",Sing,,-0.0014744194639768,O
domovem,NOUN,NNIS7-----A----,obl,Ins,Masc,Sing,Inan,0.0007359069674088,O
ve,ADP,RV--6----------,case,Loc,,,,-0.1114697550638012,O
Skelmersdale,PROPN,NNNXX-----A----,nmod,,Neut,,,0.0734144172747804,B-gu
",",PUNCT,Z:-------------,punct,,,,,0.2889490910226722,O
West,X,F%-------------,appos,,,,,0.0263028233675128,B-gr
Lancashire,X,F%-------------,flat:foreign,,,,,0.0648967863418509,I-gr
.,PUNCT,Z:-------------,punct,,,,,-0.0562771463404401,O
Ve,ADP,RV--6----------,case,Loc,,,,0.0516214456081503,O
Španělsku,PROPN,NNNS6-----A----,obl,Loc,Neut,Sing,,0.0277750135889636,B-gc
jsou,AUX,VB-P---3P-AAI--,root,,,Plur,,-0.0947389671542304,O
momentálně,ADV,Dg-------1A----,advmod,,,,,-0.0468040079298376,O
zmatení,ADJ,AAMP1----1A----,amod,Nom,Masc,Plur,Anim,0.1815154942631381,O
a,CCONJ,J^-------------,cc,,,,,0.245393937564274,O
zoufalí,ADJ,AAMP1----1A----,conj,Nom,Masc,Plur,Anim,0.2199019597357349,O
lidé,NOUN,NNMP1-----A----,nsubj,Nom,Masc,Plur,Anim,-0.0286217080491623,O
",",PUNCT,Z:-------------,punct,,,,,0.0662639586574665,O
kteří,DET,P4MP1----------,nsubj,Nom,Masc,Plur,Anim,0.1506488549082284,O
se,PRON,P7-X4----------,expl:pv,Acc,,,,0.1185643472129731,O
chystají,VERB,VB-P---3P-AAI--,acl:relcl,,,Plur,,0.1600469222014988,O
jet,VERB,Vf--------A-I--,xcomp,,,,,-0.0270809424093945,O
na,ADP,RR--4----------,case,Acc,,,,0.0526222015904172,O
dovolenou,NOUN,NNFS4-----A----,obl,Acc,Fem,Sing,,0.1817337751934202,O
do,ADP,RR--2----------,case,Gen,,,,0.0561692162004997,O
Španělska,PROPN,NNNS2-----A----,obl,Gen,Neut,Sing,,0.1158745067202698,B-gc
a,CCONJ,J^-------------,cc,,,,,0.0386635832629839,O
na,ADP,RR--4----------,case,Acc,,,,0.0730249172118049,O
ostrovy,NOUN,NNIP4-----A----,conj,Acc,Masc,Plur,Inan,0.0185417068942543,O
jako,SCONJ,"J,-------------",mark,,,,,0.3450653076698967,O
Tenerife,PROPN,NNNXX-----A----,dep,,Neut,,,-0.0166121380861647,B-gl
",",PUNCT,Z:-------------,punct,,,,,0.273031838103394,O
kteří,DET,P4MP1----------,nsubj,Nom,Masc,Plur,Anim,0.0382667567394435,O
jsou,AUX,VB-P---3P-AAI--,cop,,,Plur,,-0.0700100326808447,O
zmatení,ADJ,AAMP1----1A----,acl:relcl,Nom,Masc,Plur,Anim,0.2760132139395163,O
a,CCONJ,J^-------------,cc,,,,,-0.0475320487844272,O
nevědí,VERB,VB-P---3P-NAI--,conj,,,Plur,,0.1001525818684271,O
",",PUNCT,Z:-------------,punct,,,,,0.1211981283692971,O
zda,SCONJ,"J,-------------",mark,,,,,-0.0319229143189472,O
jim,PRON,PEXP3--3-------,obl:arg,Dat,,Plur,,0.1465987620004605,O
jejich,DET,P9XXXXP3-------,det,,,,,-0.0359969412140756,O
zaměstnavatelé,NOUN,NNMP1-----A----,nsubj,Nom,Masc,Plur,Anim,0.0230789060022664,O
dovolí,VERB,VB-P---3P-AAP--,ccomp,,,Plur,,0.11543217294131,O
trvat,VERB,Vf--------A-I--,xcomp,,,,,0.0372544489965947,O
dva,NUM,CnYP4----------,nummod,Acc,Masc,Plur,,0.0862710577434323,O
týdny“,NOUN,NNIS4-----A----,obj,Acc,Masc,Sing,Inan,0.0006491582086009,O
karantény,NOUN,NNFS2-----A----,nmod,Gen,Fem,Sing,,0.1686785917151067,O
.,PUNCT,Z:-------------,punct,,,,,-0.1405243556014605,O
Ve,ADP,RV--6----------,case,Loc,,,,0.0294139285459786,O
vydané,ADJ,AAFS6----1A----,amod,Loc,Fem,Sing,,0.1401767534909614,O
zprávě,NOUN,NNFS6-----A----,obl,Loc,Fem,Sing,,-0.0668687283050671,O
informuje,VERB,VB-S---3P-AAB--,root,,,Sing,,-0.2645179165868507,O
tisková,ADJ,AAFS1----1A----,amod,Nom,Fem,Sing,,0.0239473445812419,O
kanceláře,NOUN,NNFS1-----A----,nsubj,Nom,Fem,Sing,,0.0410363811194263,O
prezidenta,NOUN,NNMS2-----A----,nmod,Gen,Masc,Sing,Anim,-0.0789243762827948,O
republiky,NOUN,NNFS2-----A----,nmod,Gen,Fem,Sing,,-0.031003540404544,O
",",PUNCT,Z:-------------,punct,,,,,0.0041074616216186,O
že,SCONJ,"J,-------------",mark,,,,,-0.0677174551156984,O
opatření,NOUN,NNNS1-----A----,nsubj,Nom,Neut,Sing,,0.0087728867657417,O
má,VERB,VB-S---3P-AAI--,ccomp,,,Sing,,0.0710797682544169,O
za,ADP,RR--4----------,case,Acc,,,,-0.0169075376189311,O
cíl,NOUN,NNIS4-----A----,obl:arg,Acc,Masc,Sing,Inan,-0.0262201624568903,O
zajistit,VERB,Vf--------A-P--,xcomp,,,,,0.050476474814283,O
realizaci,NOUN,NNFS4-----A----,obj,Acc,Fem,Sing,,-0.1446681988571555,O
vládou,NOUN,NNFS7-----A----,obl:arg,Ins,Fem,Sing,,0.0851665991339272,O
nařízených,ADJ,AANP2----1A----,amod,Gen,Neut,Plur,,0.1458012159782436,O
pravidel,NOUN,NNNP2-----A----,nmod,Gen,Neut,Plur,,-0.0039527542556846,O
pro,ADP,RR--4----------,case,Acc,,,,0.1066815232165885,O
budování,NOUN,NNNS4-----A----,nmod,Acc,Neut,Sing,,-0.037253056855285,O
a,CCONJ,J^-------------,cc,,,,,-0.0650097183774669,O
rozšíření,NOUN,NNNS4-----A----,conj,Acc,Neut,Sing,,-0.0402206067646333,O
sítě,NOUN,NNFS2-----A----,nmod,Gen,Fem,Sing,,-0.0099575774601749,O
veřejných,ADJ,AAFP2----1A----,amod,Gen,Fem,Plur,,0.0419751027899328,O
nemocnic,NOUN,NNFP2-----A----,nmod,Gen,Fem,Plur,,0.0382459658432789,O
k,ADP,RR--3----------,case,Dat,,,,-0.0289533079044819,O
poskytování,NOUN,NNNS3-----A----,nmod,Dat,Neut,Sing,,-0.1259429019279308,O
lepší,ADJ,AAFS2----2A----,amod,Gen,Fem,Sing,,-0.0340695159751873,O
lékařské,ADJ,AAFS2----1A----,amod,Gen,Fem,Sing,,0.019011871316486,O
péče,NOUN,NNFS2-----A----,nmod,Gen,Fem,Sing,,-0.0946317560317501,O
a,CCONJ,J^-------------,cc,,,,,-0.0382498030120847,O
léčiv,NOUN,NNNP2-----A----,conj,Gen,Neut,Plur,,0.1021441253797809,O
veřejnosti,NOUN,NNFS3-----A----,nmod,Dat,Fem,Sing,,0.0333793470181867,O
.,PUNCT,Z:-------------,punct,,,,,0.7785830082686609,O
Možná,ADV,Db-------------,advmod,,,,,0.0043118809301525,O
jsem,AUX,VB-S---1P-AAI--,cop,,,Sing,,-0.2842590586640648,O
pesimista,NOUN,NNMS1-----A----,root,Nom,Masc,Sing,Anim,-0.0040215562078887,O
",",PUNCT,Z:-------------,punct,,,,,0.0282118926036322,O
ale,CCONJ,J^-------------,cc,,,,,0.0515192473555994,O
je,AUX,VB-S---3P-AAI--,cop,,,Sing,,-0.0820521688006627,O
to,DET,PDNS1----------,nsubj,Nom,Neut,Sing,,-0.0139850567524565,O
lepší,ADJ,AANS1----2A----,conj,Nom,Neut,Sing,,-0.0251063036085971,O
",",PUNCT,Z:-------------,punct,,,,,0.0055885902584768,O
než,SCONJ,"J,-------------",mark,,,,,-0.0136879266836808,O
si,PRON,P7--3----------,expl:pv,Dat,,,,-0.0036623506642406,O
myslet,VERB,Vf--------A-I-1,advcl,,,,,-0.010248409922837,O
",",PUNCT,Z:-------------,punct,,,,,0.0189612785203307,O
že,SCONJ,"J,-------------",mark,,,,,-0.009778451361396,O
jsem,AUX,VB-S---1P-AAI--,cop,,,Sing,,0.9327993392210436,O
nepřemožitelný,ADJ,AAMS1----1N----,ccomp,Nom,Masc,Sing,Anim,0.1540440288392586,O
.,PUNCT,Z:-------------,punct,,,,,-0.0811789225165859,O
Zprávy,NOUN,NNFP1-----A----,nsubj,Nom,Fem,Plur,,-0.0317792907407654,O
hlásí,VERB,VB-P---3P-AAI--,root,,,Plur,,0.1430246301973786,O
",",PUNCT,Z:-------------,punct,,,,,0.0016081604895605,O
že,SCONJ,"J,-------------",mark,,,,,-0.0235130814473541,O
39,NUM,C=-------------,obl,,,,,0.196056571702378,B-na
letý,ADJ,AAMS1----1A----,amod,Nom,Masc,Sing,Anim,-0.0538672695894478,O
Jerrontae,PROPN,NNMS1-----A----,nsubj:pass,Nom,Masc,Sing,Anim,-0.0741328936635392,B-P|B-pf
Cain,PROPN,NNMS1-----A----,flat,Nom,Masc,Sing,Anim,-0.0386881225776922,I-P|B-ps
byl,AUX,VpYS----R-AAI--,aux:pass,,Masc,Sing,,0.0308644426882011,O
ve,ADP,RV--4----------,case,Acc,,,,0.1211162261611972,O
čtvrtek,NOUN,NNIS4-----A----,obl,Acc,Masc,Sing,Inan,-0.0260311609988301,O
odsouzen,ADJ,VsYS----X-APP--,ccomp,,Masc,Sing,,0.3558018834177424,O
za,ADP,RR--4----------,case,Acc,,,,0.3816997956185293,O
obvinění,NOUN,NNNP4-----A----,obl:arg,Acc,Neut,Plur,,0.1171436932161992,O
",",PUNCT,Z:-------------,punct,,,,,0.1066690002728619,O
včetně,ADP,RR--2----------,case,Gen,,,,-0.0074323319816239,O
toho,DET,PDZS2----------,obl,Gen,"Masc,Neut",Sing,,0.1938161594750378,O
",",PUNCT,Z:-------------,punct,,,,,0.0981206773016849,O
že,SCONJ,"J,-------------",mark,,,,,-0.1088003385290485,O
byl,AUX,VpYS----R-AAI--,cop,,Masc,Sing,,0.1713439937387098,O
zločinec,NOUN,NNMS1-----A----,acl,Nom,Masc,Sing,Anim,0.0503339014827758,O
",",PUNCT,Z:-------------,punct,,,,,0.108871957995619,O
který,DET,P4YS1----------,nsubj,Nom,Masc,Sing,,0.0210935132036075,O
držel,VERB,VpYS----R-AAI--,acl:relcl,,Masc,Sing,,0.0183305175726061,O
zbraň,NOUN,NNFS4-----A----,obj,Acc,Fem,Sing,,0.120659989476986,O
při,ADP,RR--6----------,case,Loc,,,,-0.1616836902256199,O
útoku,NOUN,NNIS6-----A----,obl,Loc,Masc,Sing,Inan,0.0893520325371958,O
na,ADP,RR--4----------,case,Acc,,,,0.0573987726801581,O
42,NUM,C=-------------,obl,,,,,-0.0852289521500592,B-na
letou,ADJ,AAFS4----1A----,amod,Acc,Fem,Sing,,0.229884945797479,O
Nicole,PROPN,NNFXX-----A----,nmod,,Fem,,,0.0857512086168967,B-P|B-pf
Gordonovou,PROPN,NNFS4-----A----,flat,Acc,Fem,Sing,,0.2577179558048063,I-P|B-ps
.,PUNCT,Z:-------------,punct,,,,,0.0328374122049923,O
Stein,PROPN,NNMS1-----A----,nsubj,Nom,Masc,Sing,Anim,0.1298487519210724,B-ps
řekl,VERB,VpYS----R-AAP--,root,,Masc,Sing,,0.0186755604307189,O
",",PUNCT,Z:-------------,punct,,,,,0.1783392753028888,O
že,SCONJ,"J,-------------",mark,,,,,-0.0776803517737521,O
vzpomínka,NOUN,NNFS1-----A----,nsubj,Nom,Fem,Sing,,-0.024713872705128,O
na,ADP,RR--4----------,case,Acc,,,,0.0121887924802052,O
pacienty,NOUN,NNMP4-----A----,nmod,Acc,Masc,Plur,Anim,0.0046348833856139,O
"""",PUNCT,Z:-------------,punct,,,,,0.081221419113614,O
"""",PUNCT,Z:-------------,punct,,,,,0.0808400718021692,O
kmenové,ADJ,AAFP1----1A----,amod,Nom,Fem,Plur,,0.099464471237198,O
buňky,NOUN,NNFP1-----A----,nsubj:pass,Nom,Fem,Plur,,0.073532129296748,O
by,AUX,Vc----------I--,aux,,,,,0.0904750568250666,O
se,PRON,P7-X4----------,expl:pass,Acc,,,,0.0455828469083713,O
doporučily,VERB,VpTP----R-AAP--,ccomp,,"Fem,Masc",Plur,Inan,0.0390692856716936,O
pouze,ADV,Db-------------,advmod:emph,,,,,0.0665223094917455,O
v,ADP,RR--6----------,case,Loc,,,,-0.0285679705998183,O
případě,NOUN,NNIS6-----A----,obl,Loc,Masc,Sing,Inan,-0.1427583790603313,O
",",PUNCT,Z:-------------,punct,,,,,0.1312146519366046,O
že,SCONJ,"J,-------------",mark,,,,,-0.1520908897968084,O
jsou,AUX,VB-P---3P-AAI--,cop,,,Plur,,0.101602484852241,O
potřebné,ADJ,AAFP1----1A----,acl,Nom,Fem,Plur,,0.0469466113244612,O
v,ADP,RR--6----------,case,Loc,,,,-0.034940017522528,O
případě,NOUN,NNIS6-----A----,obl,Loc,Masc,Sing,Inan,-0.095665765376215,O
",",PUNCT,Z:-------------,punct,,,,,0.2136719780342526,O
že,SCONJ,"J,-------------",mark,,,,,-0.1799584283023555,O
pacient,NOUN,NNMS1-----A----,dep,Nom,Masc,Sing,Anim,0.0257191424793199,O
recidivy,NOUN,NNFS2-----A----,nmod,Gen,Fem,Sing,,0.0670900239302997,O
.,PUNCT,Z:-------------,punct,,,,,-0.0281938016409843,O
"""",PUNCT,Z:-------------,punct,,,,,0.7532537765336833,O
Chtěl,VERB,VpYS----R-AAI--,root,,Masc,Sing,,0.3730858172171365,O
bych,AUX,Vc----------Ic-,aux,,,Sing,,0.0521568681825919,O
se,PRON,P7-X4----------,expl:pv,Acc,,,,0.1378065704948805,O
omluvit,VERB,Vf--------A-P--,xcomp,,,,,0.0359326541632808,O
své,DET,P8FS3---------1,det,Dat,Fem,Sing,,0.1380831677934655,O
ženě,NOUN,NNFS3-----A----,obl:arg,Dat,Fem,Sing,,0.0141229848780867,O
Kim,PROPN,NNFXX-----A----,flat,,Fem,,,-0.1037713025595256,B-pf
za,ADP,RR--4----------,case,Acc,,,,-0.564100928209128,O
zveřejnění,NOUN,NNNS4-----A----,obl:arg,Acc,Neut,Sing,,-0.105660726894945,O
něčeho,PRON,PK--2----------,nmod,Gen,,,Inan,0.1278365564083454,O
",",PUNCT,Z:-------------,punct,,,,,0.0001842237308786,O
co,PRON,PQ--1----------,nsubj,Nom,,,Inan,0.1324888014420598,O
je,AUX,VB-S---3P-AAI--,cop,,,Sing,,-0.1033326014937067,O
soukromou,ADJ,AAFS7----1A----,amod,Ins,Fem,Sing,,-0.0546596500303426,O
záležitostí,NOUN,NNFS7-----A----,acl:relcl,Ins,Fem,Sing,,0.0333012004180279,O
.,PUNCT,Z:-------------,punct,,,,,0.0301876249171684,O
Nestaral,VERB,VpYS----R-NAP--,root,,Masc,Sing,,-0.1058235086174229,O
jsem,AUX,VB-S---1P-AAI--,aux,,,Sing,,-0.0552510355106141,O
se,PRON,P7-X4----------,expl:pv,Acc,,,,0.1576807963992694,O
o,ADP,RR--4----------,case,Acc,,,,0.0168927266334332,O
ni,PRON,PEFS4--3------1,obl:arg,Acc,Fem,Sing,,0.0180808651616318,O
tak,ADV,Db-------------,advmod,,,,,-0.0781897351817974,O
",",PUNCT,Z:-------------,punct,,,,,-0.0647266153950893,O
jako,SCONJ,"J,-------------",mark,,,,,-0.1032257421369013,O
se,PRON,P7-X4----------,expl:pv,Acc,,,,-0.0808647694765594,O
ona,PRON,PEFS1--3-------,nsubj,Nom,Fem,Sing,,0.0222378686228391,O
vždy,ADV,Db-------------,advmod,,,,,0.1187346605449936,O
starala,VERB,VpQW----R-AAI--,advcl,,"Fem,Neut","Plur,Sing",,0.0088054904915078,O
o,ADP,RR--4----------,case,Acc,,,,-0.1641389705599883,O
mne,PRON,PP-S4--1-------,obl:arg,Acc,,Sing,,-0.2453452683542876,O
.,PUNCT,Z:-------------,punct,,,,,-0.1359229472634652,O
A,CCONJ,J^-------------,cc,,,,,-0.1490719647862226,O
Cesar,PROPN,NNMS1-----A----,nsubj,Nom,Masc,Sing,Anim,0.0986878605895243,B-P|B-pf
Chavez,PROPN,NNMS1-----A----,flat,Nom,Masc,Sing,Anim,-0.0849855559479689,I-P|B-ps
",",PUNCT,Z:-------------,punct,,,,,0.0525185394376377,O
který,DET,P4YS1----------,nsubj,Nom,Masc,Sing,,-0.0584620584068355,O
modeloval,VERB,VpYS----R-AAI--,acl:relcl,,Masc,Sing,,-0.0824788425871556,O
mnoho,DET,Ca--4----------,det:numgov,Acc,,,,-0.0602149844545631,O
svých,DET,P8XP2----------,det,Gen,,Plur,,-0.0268836174181831,O
taktik,NOUN,NNFP2-----A----,obj,Gen,Fem,Plur,,-0.0512997296120247,O
podle,ADP,RR--2----------,case,Gen,,,,0.0628039922286632,O
Gándhího,PROPN,NNMS2-----A----,obl,Gen,Masc,Sing,Anim,0.303766976228204,B-p_
",",PUNCT,Z:-------------,punct,,,,,0.2085194582982867,O
když,SCONJ,"J,-------------",mark,,,,,-0.0024201137762836,O
vedl,VERB,VpYS----R-AAI--,advcl,,Masc,Sing,,-0.0264597049745674,O
hnutí,NOUN,NNNS4-----A----,obj,Acc,Neut,Sing,,-0.0214659752289549,O
zemědělských,ADJ,AAMP2----1A----,amod,Gen,Masc,Plur,Anim,0.0193535333785319,O
dělníků,NOUN,NNMP2-----A----,nmod,Gen,Masc,Plur,Anim,-0.085338299099647,O
",",PUNCT,Z:-------------,punct,,,,,0.1450345980975045,O
sledoval,VERB,VpYS----R-AAI--,root,,Masc,Sing,,0.1074788101732593,O
své,DET,P8NS4---------1,det,Acc,Neut,Sing,,-0.0046740293763125,O
politické,ADJ,AANS4----1A----,amod,Acc,Neut,Sing,,0.023603507038306,O
probuzení,NOUN,NNNS4-----A----,obj,Acc,Neut,Sing,,0.117630231499262,O
v,ADP,RR--6----------,case,Loc,,,,-0.0296534110584986,O
novinách,NOUN,NNFP6-----A----,obl,Loc,Fem,Plur,,0.181174894062994,O
",",PUNCT,Z:-------------,punct,,,,,-0.0208728172923692,O
které,DET,P4FP4----------,obj,Acc,Fem,Plur,,0.045881312788346,O
sledoval,VERB,VpYS----R-AAI--,acl:relcl,,Masc,Sing,,0.105694893637977,O
ve,ADP,RV--6----------,case,Loc,,,,-0.2039260155466207,O
věku,NOUN,NNIS6-----A----,obl,Loc,Masc,Sing,Inan,-0.0480631496496826,O
11,NUM,C=-------------,nummod,,,,,0.0075267468534518,B-na
nebo,CCONJ,J^-------------,cc,,,,,-0.0407662980762948,O
12,NUM,C=-------------,conj,,,,,0.0483997991152961,B-na
let,NOUN,NNNP2-----A----,nmod,Gen,Neut,Plur,,-0.0678271311568076,O
a,CCONJ,J^-------------,cc,,,,,-0.0607177162079778,O
které,DET,P4FP1----------,nsubj,Nom,Fem,Plur,,0.0472015249864557,O
ukazovaly,VERB,VpTP----R-AAI--,conj,,"Fem,Masc",Plur,Inan,-0.0707332263332885,O
",",PUNCT,Z:-------------,punct,,,,,0.0117904993462938,O
že,SCONJ,"J,-------------",mark,,,,,0.0085334581046466,O
tento,DET,PDYS1----------,det,Nom,Masc,Sing,,-0.0033862202577547,O
polonahý,ADJ,AAMS1----1A----,amod,Nom,Masc,Sing,Anim,0.4780776535988852,O
muž,NOUN,NNMS1-----A----,nsubj,Nom,Masc,Sing,Anim,-0.0318564968105432,O
beze,ADP,RV--2----------,case,Gen,,,,0.1503728089309135,O
zbraně,NOUN,NNFS2-----A----,nmod,Gen,Fem,Sing,,0.1613653469288568,O
dobyl,VERB,VpYS----R-AAP--,ccomp,,Masc,Sing,,0.1509896091217297,O
moc,NOUN,NNFS4-----A----,obj,Acc,Fem,Sing,,0.2261414793284471,O
Britského,ADJ,AANS2----1A----,amod,Gen,Neut,Sing,,0.0026159478993283,B-gc
impéria,NOUN,NNNS2-----A----,nmod,Gen,Neut,Sing,,-0.047760823494695,I-gc
.,PUNCT,Z:-------------,punct,,,,,-0.0816838137562926,O
“,PUNCT,Z:-------------,root,,,,,0.0781134903107428,O
Carbery,PROPN,NNMS1-----A----,nsubj,Nom,Masc,Sing,Anim,0.2192735991856253,B-ps
nařídil,VERB,VpYS----R-AAP--,root,,Masc,Sing,,0.0586602356938329,O
jednoduchou,ADJ,AAFS4----1A----,amod,Acc,Fem,Sing,,-0.0976847101209808,O
penaltu,NOUN,NNFS4-----A----,obj,Acc,Fem,Sing,,0.1150672322342484,O
na,ADP,RR--6----------,case,Loc,,,,0.0309661295334964,O
tomto,DET,PDZS6----------,det,Loc,"Masc,Neut",Sing,,0.0778847287351246,O
místě,NOUN,NNNS6-----A----,obl,Loc,Neut,Sing,,-0.1388411764305179,O
a,CCONJ,J^-------------,cc,,,,,0.1572897659429213,O
zatímco,SCONJ,"J,-------------",mark,,,,,-0.016564771867782,O
on,PRON,PEYS1--3-------,nsubj,Nom,Masc,Sing,,0.1184707400489576,O
byl,AUX,VpYS----R-AAI--,advcl,,Masc,Sing,,0.125768501092424,O
brzy,ADV,Dg-------1A----,advmod,,,,,-0.0458741935968017,O
poté,ADV,Db-------------,advmod,,,,,-0.1667751141208464,O
na,ADP,RR--6----------,case,Loc,,,,0.1658746574785685,O
terči,NOUN,NNIS6-----A----,obl,Loc,Masc,Sing,Inan,0.0643209774127628,O
",",PUNCT,Z:-------------,punct,,,,,0.277714487522401,O
následovalo,VERB,VpNS----R-AAI--,conj,,Neut,Sing,,0.0811990646106564,O
dramatické,ADJ,AANS1----1A----,amod,Nom,Neut,Sing,,0.3248510375637741,O
stočení,NOUN,NNNS1-----A----,nsubj,Nom,Neut,Sing,,0.0602019586017233,O
",",PUNCT,Z:-------------,punct,,,,,0.2936205411762117,O
jak,ADV,Db-------------,mark,,,,,0.1631527564208583,O
tým,NOUN,NNIS1-----A----,nsubj,Nom,Masc,Sing,Inan,-0.0573643282280994,O
Wasps,PROPN,F%-------------,nmod,Nom,Masc,Sing,Inan,0.0767386685065052,B-ic
drancoval,VERB,VpYS----R-AAI--,advcl,,Masc,Sing,,0.0073098003975006,O
senzační,ADJ,AAIS4----1A----,amod,Acc,Masc,Sing,Inan,-0.0548632919552836,O
pokus,NOUN,NNIS4-----A----,obj,Acc,Masc,Sing,Inan,0.0211703642806115,O
pomocí,ADP,RR--2----------,case,Gen,,,,-0.0249698543589249,O
Barbearyho,PROPN,NNMS2-----A----,obl,Gen,Masc,Sing,Anim,0.0034568776317867,B-ps
.,PUNCT,Z:-------------,punct,,,,,0.0221697741700568,O
Ale,CCONJ,J^-------------,cc,,,,,-0.1029308605589176,O
bylo,AUX,VpNS----R-AAI--,aux:pass,,Neut,Sing,,-0.0700430979075021,O
mi,PRON,PH-S3--1-------,obl:arg,Dat,,Sing,,0.1139515864907819,O
řečeno,ADJ,VsNS----X-APP--,root,,Neut,Sing,,0.1336955297719177,O
",",PUNCT,Z:-------------,punct,,,,,0.0057618697178216,O
že,SCONJ,"J,-------------",mark,,,,,-0.0060625827410636,O
mu,PRON,P5ZS3--3-------,obl:arg,Dat,"Masc,Neut",Sing,,0.081832154294167,O
začaly,VERB,VpTP----R-AAP--,csubj:pass,,"Fem,Masc",Plur,Inan,0.0801609740676778,O
padat,VERB,Vf--------A-I--,xcomp,,,,,0.0326653593871289,O
kalhoty,NOUN,NNFP1-----A----,nsubj,Nom,Fem,Plur,,0.0950012734205743,O
a,CCONJ,J^-------------,cc,,,,,0.1296771628705549,O
on,PRON,PEYS1--3-------,nsubj,Nom,Masc,Sing,,0.01841837578867,O
se,PRON,P7-X4----------,expl:pv,Acc,,,,0.0965309919898939,O
je,PRON,PEXP4--3-------,obj,Acc,,Plur,,-0.0722176334618041,O
snažil,VERB,VpYS----R-AAI--,conj,,Masc,Sing,,0.0175140390881548,O
vytáhnout,VERB,Vf--------A-P--,xcomp,,,,,-0.0500784059788136,O
",",PUNCT,Z:-------------,punct,,,,,0.1919477546560682,O
zatímco,SCONJ,"J,-------------",mark,,,,,-0.0131732295736523,O
běžel,VERB,VpYS----R-AAI--,advcl,,Masc,Sing,,0.0860437719769457,O
a,CCONJ,J^-------------,cc,,,,,-0.0209080688583053,O
tlačil,VERB,VpYS----R-AAI--,conj,,Masc,Sing,,-0.0849349384787663,O
vozík,NOUN,NNIS4-----A----,obj,Acc,Masc,Sing,Inan,-0.1244954693423591,O
s,ADP,RR--7----------,case,Ins,,,,0.0050145429393112,O
těžkou,ADJ,AAFS7----1A----,amod,Ins,Fem,Sing,,0.6588382189989332,O
sadou,NOUN,NNFS7-----A----,nmod,Ins,Fem,Sing,,0.0659612038727973,O
zásuvek,NOUN,NNFP2-----A----,nmod,Gen,Fem,Plur,,0.0357814074688233,O
.,PUNCT,Z:-------------,punct,,,,,0.4084188755995221,O
Drobné,ADJ,AAFP1----1A----,amod,Nom,Fem,Plur,,0.2728808970295767,O
bublinky,NOUN,NNFP1-----A----,nsubj,Nom,Fem,Plur,,0.0426772373689121,O
plynu,NOUN,NNIS2-----A----,nmod,Gen,Masc,Sing,Inan,-0.0015855915823417,O
zachycené,ADJ,AAFP1----1A----,amod,Nom,Fem,Plur,,-0.0403523536901543,O
uvnitř,ADV,Db-------------,case,,,,,0.0690164919129207,O
tohoto,DET,PDZS2----------,det,Gen,"Masc,Neut",Sing,,-0.0337441364496048,O
meteoritu,NOUN,NNIS2-----A----,obl,Gen,Masc,Sing,Inan,0.2107595470954168,O
mají,VERB,VB-P---3P-AAI--,root,,,Plur,,-0.1681827440099595,O
přesně,ADV,Dg-------1A----,advmod,,,,,0.0590833808649734,O
stejné,ADJ,AANS4----1A----,amod,Acc,Neut,Sing,,0.0635756952978138,O
složení,NOUN,NNNS4-----A----,obj,Acc,Neut,Sing,,0.0446146923820297,O
jako,SCONJ,"J,-------------",mark,,,,,0.2046068199048548,O
atmosféra,NOUN,NNFS1-----A----,advcl,Nom,Fem,Sing,,-0.0028320353811077,O
Marsu,PROPN,NNIS2-----A----,nmod,Gen,Masc,Sing,Inan,0.1753653749318797,B-g_
",",PUNCT,Z:-------------,punct,,,,,0.0343380169462016,O
takže,SCONJ,"J,-------------",mark,,,,,-0.0129431895030643,O
víme,VERB,VB-P---1P-AAI--,advcl,,,Plur,,-0.0884900759490819,O
",",PUNCT,Z:-------------,punct,,,,,0.2396488704451786,O
že,SCONJ,"J,-------------",mark,,,,,0.0470650295153022,O
naše,DET,PSHS1-P1-------,det,Nom,"Fem,Neut",Sing,,0.0301931798940778,O
hornina,NOUN,NNFS1-----A----,nsubj,Nom,Fem,Sing,,-0.1152926764365298,O
