word,upos,xpos,deprel,case,gender,number,animacy,score,ner
"""",PUNCT,Z:-------------,punct,,,,,0.1098064926330332,O
"""",PUNCT,Z:-------------,punct,,,,,0.0529305865101821,O
a,CCONJ,J^-------------,cc,,,,,-0.0706295668366939,O
filmovou,ADJ,AAFS7----1A----,amod,Ins,Fem,Sing,,-0.0031200805291177,O
sérií,NOUN,NNFS7-----A----,conj,Ins,Fem,Sing,,0.019664028685287,O
"""",PUNCT,Z:-------------,punct,,,,,-0.0741807411174488,O
"""",PUNCT,Z:-------------,punct,,,,,-0.0620789020240899,O
Twilight,X,F%-------------,nmod,,,,,0.0008473482052135,B-oa
"""",PUNCT,Z:-------------,punct,,,,,-0.0520618146221907,O
"""",PUNCT,Z:-------------,punct,,,,,-0.0323388916606954,O
.,PUNCT,Z:-------------,punct,,,,,0.188823238443449,O
"""",PUNCT,Z:-------------,punct,,,,,0.2716496064096576,O
Žena,NOUN,NNFS1-----A----,root,Nom,Fem,Sing,,0.0550944252622381,O
stripy,NOUN,NNIP7-----A----,nmod,Nom,Masc,Plur,Inan,0.0891176857100159,O
na,ADP,RR--4----------,case,Acc,,,,-0.010041335929839,O
nic,PRON,PY--4----------,nmod,Acc,,,,0.0624349319734326,O
ve,ADP,RV--6----------,case,Loc,,,,-0.007388107589252,O
Walmartu,PROPN,NNIS6-----A----,nmod,Loc,Masc,Sing,Inan,0.1013114424509942,B-gu
dokázat,VERB,Vf--------A-P--,acl,,,,,0.0524079426855261,O
",",PUNCT,Z:-------------,punct,,,,,0.1257400231735763,O
že,SCONJ,"J,-------------",mark,,,,,-0.1439095258545167,O
neukradla,VERB,VpQW----R-NAP-1,ccomp,,"Fem,Neut","Plur,Sing",,0.0806282426792847,O
Chtěl,VERB,VpYS----R-AAI--,root,,Masc,Sing,,0.0899413655694826,O
bych,AUX,Vc----------Ic-,aux,,,Sing,,-0.0479550843961243,O
poděkovat,VERB,Vf--------A-P--,xcomp,,,,,0.0383912925593669,O
a,CCONJ,J^-------------,cc,,,,,-0.4812206278309095,O
srdečně,ADV,Dg-------1A----,advmod,,,,,0.1950380213846515,O
pogratulovat,VERB,Vf--------A-P--,conj,,,,,0.0252128191072347,O
Scottovi,PROPN,NNMS3-----A----,obl:arg,Dat,Masc,Sing,Anim,0.0753472305800147,B-ps
",",PUNCT,Z:-------------,punct,,,,,0.0290674177997909,O
Chesterovi,PROPN,NNMS3-----A----,conj,Dat,Masc,Sing,Anim,0.0379757251843916,B-ps
a,CCONJ,J^-------------,cc,,,,,-0.1977629111889394,O
Lole,PROPN,NNFS3-----A----,conj,Dat,Fem,Sing,,0.0177421798533805,B-pf
k,ADP,RR--3----------,case,Dat,,,,-0.0630520882722509,O
tomuto,DET,PDZS3----------,det,Dat,"Masc,Neut",Sing,,-0.1008956091380146,O
fantastickému,ADJ,AAIS3----1A----,amod,Dat,Masc,Sing,Inan,0.1650393371848091,O
úspěchu,NOUN,NNIS3-----A----,obl,Dat,Masc,Sing,Inan,0.0039100143447355,O
i,CCONJ,J^-------------,cc,,,,,0.0719179878498459,O
dalším,ADJ,AAMP3----1A----,amod,Dat,Masc,Plur,Anim,-0.030278364361451,O
reprezentantům,NOUN,NNMP3-----A----,conj,Dat,Masc,Plur,Anim,-0.0383417350255236,O
Univerzity,NOUN,NNFS2-----A----,nmod,Gen,Fem,Sing,,-0.0042967975725109,B-ic
Dundee,PROPN,NNNXX-----A----,nmod,,Neut,,,-0.0239176229967135,I-ic
",",PUNCT,Z:-------------,punct,,,,,0.0176966687150076,O
kteří,DET,P4MP1----------,nsubj:pass,Nom,Masc,Plur,Anim,0.1481369758467686,O
byli,AUX,VpMP----R-AAI--,aux:pass,,Masc,Plur,Anim,0.1222113177886122,O
tak,ADV,Db-------------,advmod,,,,,-0.1483790628790017,O
vysoce,ADV,Db-------------,advmod,,,,,0.2019135035027999,O
oceněni,ADJ,VsMP----X-APP--,amod,,Masc,Plur,Anim,0.0044147083416649,O
.,PUNCT,Z:-------------,punct,,,,,0.606800797373762,O
“,PUNCT,Z:-------------,root,,,,,-0.0604381913779015,O
V,ADP,RR--6----------,case,Loc,,,,0.1317957764162503,O
sobotním,ADJ,AAIS6----1A----,amod,Loc,Masc,Sing,Inan,0.0224854177986255,O
článku,NOUN,NNIS6-----A----,obl,Loc,Masc,Sing,Inan,-0.0437570390389185,O
AP,NOUN,BNXXX-----A----,nmod,,,,,0.0240668793930645,B-mn
",",PUNCT,Z:-------------,punct,,,,,-0.0010233096511526,O
největší,ADJ,AAFS2----3A----,amod,Gen,Fem,Sing,,0.0117856223184797,O
americké,ADJ,AAFS2----1A----,amod,Gen,Fem,Sing,,-0.0307720879684492,O
tiskové,ADJ,AAFS2----1A----,amod,Gen,Fem,Sing,,-0.0414280754557766,O
agentury,NOUN,NNFS2-----A----,appos,Gen,Fem,Sing,,-0.0452960105786462,O
",",PUNCT,Z:-------------,punct,,,,,0.0558876313663875,O
se,PRON,P7-X4----------,expl:pass,Acc,,,,0.0092922624621422,O
píše,VERB,VB-S---3P-AAI--,root,,,Sing,,-0.1719886654959252,O
",",PUNCT,Z:-------------,punct,,,,,-0.0475622272761687,O
že,SCONJ,"J,-------------",mark,,,,,0.029751843933148,O
tiskové,ADJ,AAIP1----1A----,amod,Nom,Masc,Plur,Inan,-0.0106361605436991,O
brífinky,NOUN,NNIP1-----A----,nsubj,Nom,Masc,Plur,Inan,0.0386639781453459,O
Bílého,ADJ,AAIS2----1A----,amod,Gen,Masc,Sing,Inan,-0.0039544500246155,B-io
domu,NOUN,NNIS2-----A----,nmod,Gen,Masc,Sing,Inan,-0.0224921906277797,I-io
mohou,VERB,VB-P---3P-AAI-1,csubj:pass,,,Plur,,0.0327926470312825,O
být,AUX,Vf--------A-I--,cop,,,,,0.0379397098637818,O
porušenou,ADJ,AAFS7----1A----,amod,Ins,Fem,Sing,,0.0979921301907011,O
tradicí“,NOUN,NNFS7-----A----,xcomp,Ins,Fem,Sing,,-0.0053466660933953,O
",",PUNCT,Z:-------------,punct,,,,,0.0204556755890308,O
protože,SCONJ,"J,-------------",mark,,,,,0.0626593503617991,O
McEnanyová,PROPN,NNFS1-----A----,nsubj,Nom,Fem,Sing,,0.1227907188319776,B-ps
z,ADP,RR--2----------,case,Gen,,,,-0.0705643877331086,O
nich,PRON,PEXP2--3-------,obl:arg,Gen,,Plur,,0.028883627445961,O
udělala,VERB,VpQW----R-AAP--,advcl,,"Fem,Neut","Plur,Sing",,-0.031085348404436,O
zefektivněnou,ADJ,AAFS4----1A----,amod,Acc,Fem,Sing,,0.1385802780202123,O
",",PUNCT,Z:-------------,punct,,,,,0.0113906148084169,O
plnokrevnou,ADJ,AAFS4----1A----,conj,Acc,Fem,Sing,,0.0175354680558894,O
reklamu,NOUN,NNFS4-----A----,obj,Acc,Fem,Sing,,0.0289352741844548,O
na,ADP,RR--4----------,case,Acc,,,,0.1648429358144123,O
prezidenta,NOUN,NNMS4-----A----,nmod,Acc,Masc,Sing,Anim,-0.0279616566884465,O
",",PUNCT,Z:-------------,punct,,,,,0.1100266748386161,O
kterému,DET,P4ZS3----------,obl:arg,Dat,"Masc,Neut",Sing,,-0.0801421671775721,O
hrozí,VERB,VB-S---3P-AAI--,acl:relcl,,,Sing,,0.0145557340285243,O
znovuzvolení,NOUN,NNNS1-----A----,nsubj,Nom,Neut,Sing,,0.057581658246291,O
",",PUNCT,Z:-------------,punct,,,,,-0.012226217761122,O
místo,NOUN,NNNS4-----A----,conj,Acc,Neut,Sing,,-0.060119973976808,O
pro,ADP,RR--4----------,case,Acc,,,,0.1034015965659443,O
útoky,NOUN,NNIP4-----A----,nmod,Acc,Masc,Plur,Inan,0.0292140810142591,O
na,ADP,RR--4----------,case,Acc,,,,0.0387708730812042,O
média,NOUN,NNNP4-----A----,nmod,Acc,Neut,Plur,,0.0102088220483029,O
a,CCONJ,J^-------------,cc,,,,,0.046103927194949,O
fórum,NOUN,NNNS4-----A----,conj,Acc,Neut,Sing,,0.0392972745007459,O
relativně,ADV,Dg-------1A----,advmod,,,,,-0.1201486871967155,O
lehké,ADJ,AANS4----1A----,amod,Acc,Neut,Sing,,0.1613853320794731,O
ohledně,ADP,RR--2----------,case,Gen,,,,-0.1472511639341954,O
informací“,NOUN,NNFP2-----A----,obl,Gen,Fem,Plur,,-0.0856777384449888,O
o,ADP,RR--6----------,case,Loc,,,,-0.1979026648994961,O
tom,DET,PDZS6----------,det,Loc,"Masc,Neut",Sing,,-0.1578975400448309,O
",",PUNCT,Z:-------------,punct,,,,,0.3080199708520255,O
co,PRON,PQ--4----------,obj,Acc,,,Inan,0.2081440800592194,O
vláda,NOUN,NNFS1-----A----,nsubj,Nom,Fem,Sing,,-0.0038727956274716,O
dělá,VERB,VB-S---3P-AAI--,acl:relcl,,,Sing,,-0.0875952141084968,O
.,PUNCT,Z:-------------,punct,,,,,-0.0055566136152314,O
Princ,NOUN,NNMS1-----A----,nsubj,Nom,Masc,Sing,Anim,0.6672415625583408,O
zemřel,VERB,VpYS----R-AAP--,root,,Masc,Sing,,-0.0421223221167054,O
v,ADP,RR--6----------,case,Loc,,,,-0.0843369689930296,O
roce,NOUN,NNIS6-----A---1,obl,Loc,Masc,Sing,Inan,-0.1555989775539008,O
2016,NUM,C=-------------,nummod,,,,,0.0729263921702423,B-ty
",",PUNCT,Z:-------------,punct,,,,,-0.0795173643532843,O
když,SCONJ,"J,-------------",mark,,,,,0.3791593873209592,O
si,PRON,P7--3----------,obl,Dat,,,,-0.0025161321297182,O
vzal,VERB,VpYS----R-AAP--,advcl,,Masc,Sing,,-0.0821041082852745,O
padělané,ADJ,AAFP4----1A----,amod,Acc,Fem,Plur,,-0.0226131107289784,O
pilulky,NOUN,NNFP4-----A----,obj,Acc,Fem,Plur,,-0.0213730598654141,O
s,ADP,RR--7----------,case,Ins,,,,0.0565509638383145,O
fentanylem,NOUN,NNIS7-----A----,nmod,Ins,Masc,Sing,Inan,-0.0218101961564004,O
",",PUNCT,Z:-------------,punct,,,,,0.2310726160684406,O
který,DET,P4YS1----------,nsubj,Nom,Masc,Sing,,-0.1333769613982018,O
vypadal,VERB,VpYS----R-AAI--,acl:relcl,,Masc,Sing,,-0.0990368418259095,O
jako,SCONJ,"J,-------------",mark,,,,,0.0500507059710473,O
generická,ADJ,AAFS1----1A----,amod,Nom,Fem,Sing,,-0.0669697494706145,O
verze,NOUN,NNFS1-----A----,xcomp,Nom,Fem,Sing,,0.0050203113975411,O
léku,NOUN,NNIS2-----A----,nmod,Gen,Masc,Sing,Inan,-0.0706086179583012,O
proti,ADP,RR--3----------,case,Dat,,,,-0.1390835428043633,O
bolesti,NOUN,NNFS3-----A----,nmod,Dat,Fem,Sing,,0.0844003425905853,O
Vicodin,PROPN,NNIS1-----A----,nmod,Nom,Masc,Sing,Inan,-0.0655056729549352,B-o_
.,PUNCT,Z:-------------,punct,,,,,0.1588266371549528,O
Děkujeme,VERB,VB-P---1P-AAI--,root,,,Plur,,0.0373638533493805,O
vám,PRON,PP-P3--2-------,obl:arg,Dat,,Plur,,-0.2180959533415003,O
",",PUNCT,Z:-------------,punct,,,,,0.271125798076639,O
že,SCONJ,"J,-------------",mark,,,,,-0.0051638427712413,O
jste,AUX,VB-P---2P-AAI--,aux,,,Plur,,0.2732146050825086,O
si,PRON,P7--3----------,obl,Dat,,,,0.0245946676912863,O
našel,VERB,VpYS----R-AAP--,ccomp,,Masc,Sing,,0.3725348876386142,O
čas,NOUN,NNIS4-----A----,obj,Acc,Masc,Sing,Inan,-0.0438991320032358,O
na,ADP,RR--4----------,case,Acc,,,,0.3526169547580988,O
náš,DET,PSIS4-P1-------,det,Acc,Masc,Sing,Inan,0.2545263370885345,O
dnešní,ADJ,AAIS4----1A----,amod,Acc,Masc,Sing,Inan,0.036310200083443,O
hovor,NOUN,NNIS4-----A----,nmod,Acc,Masc,Sing,Inan,-0.168539110086331,O
.,PUNCT,Z:-------------,punct,,,,,0.4608448605245022,O
Věc,NOUN,NNFS1-----A----,nsubj,Nom,Fem,Sing,,0.0666907024862764,O
",",PUNCT,Z:-------------,punct,,,,,0.1344233755480291,O
kterou,DET,P4FS4----------,obj,Acc,Fem,Sing,,0.1919220340011719,O
si,PRON,P7--3----------,expl:pv,Dat,,,,0.2070698218975507,O
stále,ADV,Dg-------1A----,advmod,,,,,-0.4428229169117557,O
více,ADV,Dg-------2A----,advmod,,,,,0.2992210670051115,O
všímáme,VERB,VB-P---1P-AAI--,acl:relcl,,,Plur,,0.1139632868095213,O
",",PUNCT,Z:-------------,punct,,,,,0.1326373471814942,O
je,AUX,VB-S---3P-AAI--,ccomp,,,Sing,,-0.1227534055412512,O
dole,ADV,Dg-------1A----,advmod,,,,,-0.0531545160153134,O
na,ADP,RR--6----------,case,Loc,,,,0.2062671715063862,O
skalách,NOUN,NNFP6-----A----,obl,Loc,Fem,Plur,,0.2178968195808446,O
",",PUNCT,Z:-------------,punct,,,,,0.2590048022306549,O
“,PUNCT,Z:-------------,punct,,,,,-0.4292773542846246,O
řekl,VERB,VpYS----R-AAP--,root,,Masc,Sing,,-0.1197579844047976,O
Meunier,PROPN,NNMS1-----A----,nsubj,Nom,Masc,Sing,Anim,-0.0937213137109225,B-ps
.,PUNCT,Z:-------------,punct,,,,,0.198097852479623,O
Může,VERB,VB-S---3P-AAI--,root,,,Sing,,-0.3992205148328109,O
způsobit,VERB,Vf--------A-P--,xcomp,,,,,0.0248946778773717,O
vřídky,NOUN,NNIP4-----A----,obj,Acc,Masc,Plur,Inan,0.0370434067989101,O
v,ADP,RR--6----------,case,Loc,,,,-0.0087712386238309,O
ústech,NOUN,NNNP6-----A----,nmod,Loc,Neut,Plur,,-0.0241985497055323,O
–,PUNCT,Z:-------------,punct,,,,,-0.2804179242809,O
Ke,ADP,RV--3----------,case,Dat,,,,-0.0042383457678418,O
smrtelným,ADJ,AAIP3----1A----,amod,Dat,Masc,Plur,Inan,0.043469903529055,O
stavům,NOUN,NNIP3-----A----,obl:arg,Dat,Masc,Plur,Inan,0.0108181835404788,O
přispívá,VERB,VB-S---3P-AAI--,root,,,Sing,,0.0565025606627044,O
nejen,ADV,Db-------------,advmod:emph,,,,,-0.0039570880134825,O
přílišné,ADJ,AANS1----1A----,amod,Nom,Neut,Sing,,0.0068325661213186,O
množství,NOUN,NNNS1-----A----,nsubj,Nom,Neut,Sing,,0.0482559079580156,O
skořice,NOUN,NNFS2-----A----,nmod,Gen,Fem,Sing,,0.0298864499699718,O
",",PUNCT,Z:-------------,punct,,,,,0.2331488244821017,O
ale,CCONJ,J^-------------,cc,,,,,0.0927845835948088,O
může,VERB,VB-S---3P-AAI--,conj,,,Sing,,0.0152123582916602,O
také,ADV,Db-------------,advmod,,,,,0.0575963253298844,O
způsobit,VERB,Vf--------A-P--,xcomp,,,,,0.0209385210641304,O
vřídky,NOUN,NNIP4-----A----,obj,Acc,Masc,Plur,Inan,0.0342469236133375,O
v,ADP,RR--6----------,case,Loc,,,,0.0072699690965365,O
ústech,NOUN,NNNP6-----A----,nmod,Loc,Neut,Plur,,0.0428410905864037,O
.,PUNCT,Z:-------------,punct,,,,,-0.076320139393071,O
Je,AUX,VB-S---3P-AAI--,root,,,Sing,,0.0255594203288349,O
to,DET,PDNS1----------,nsubj,Nom,Neut,Sing,,-0.0442334754968045,O
údajně,ADV,Dg-------1A----,advmod,,,,,-0.0371899555233742,O
proto,ADV,Db-------------,advmod,,,,,-0.0666228791604462,O
",",PUNCT,Z:-------------,punct,,,,,0.2377748882836167,O
že,SCONJ,"J,-------------",mark,,,,,0.1168441379332511,O
skořice,NOUN,NNFS1-----A----,nsubj,Nom,Fem,Sing,,0.0082254889646219,O
obsahuje,VERB,VB-S---3P-AAI--,advcl,,,Sing,,-0.0336759276340387,O
cinnamaldehyd,NOUN,NNIS4-----A----,obj,Acc,Masc,Sing,Inan,0.0375986874357266,O
",",PUNCT,Z:-------------,punct,,,,,0.3296007078619983,O
což,PRON,PQ--1----------,nsubj,Nom,,,,0.0670356459157984,O
je,AUX,VB-S---3P-AAI--,cop,,,Sing,,0.0408784622859582,O
sloučenina,NOUN,NNFS1-----A----,conj,Nom,Fem,Sing,,0.0130572163658076,O
",",PUNCT,Z:-------------,punct,,,,,0.1289602132105638,O
která,DET,P4FS1----------,nsubj,Nom,Fem,Sing,,-0.0692164617232186,O
při,ADP,RR--6----------,case,Loc,,,,-0.0323239855219418,O
požití,NOUN,NNNS6-----A----,obl,Loc,Neut,Sing,,0.0376310717295396,O
ve,ADP,RV--6----------,case,Loc,,,,-0.0442173297453914,O
velkém,ADJ,AANS6----1A----,amod,Loc,Neut,Sing,,0.0176415564169235,O
množství,NOUN,NNNS6-----A----,nmod,Loc,Neut,Sing,,0.0346015210796306,O
může,VERB,VB-S---3P-AAI--,acl:relcl,,,Sing,,0.0028676064749541,O
způsobit,VERB,Vf--------A-P--,xcomp,,,,,0.0545982441123746,O
alergickou,ADJ,AAFS4----1A----,amod,Acc,Fem,Sing,,-0.0094815327382864,O
reakci,NOUN,NNFS4-----A----,obj,Acc,Fem,Sing,,-0.0483453208516005,O
v,ADP,RR--6----------,case,Loc,,,,0.0355888198548247,O
našem,DET,PSZS6-P1-------,det,Loc,"Masc,Neut",Sing,,-0.0941270081422374,O
těle,NOUN,NNNS6-----A----,nmod,Loc,Neut,Sing,,0.0222861520256851,O
.,PUNCT,Z:-------------,punct,,,,,0.1234040333426234,O
Nicméně,CCONJ,J^-------------,cc,,,,,0.0001590711264554,O
",",PUNCT,Z:-------------,punct,,,,,0.2979722007146726,O
vřídky,NOUN,NNIP1-----A----,nsubj:pass,Nom,Masc,Plur,Inan,0.0336481753846227,O
v,ADP,RR--6----------,case,Loc,,,,-0.0615053193795453,O
ústech,NOUN,NNNP6-----A----,nmod,Loc,Neut,Plur,,0.0459244258612314,O
se,PRON,P7-X4----------,expl:pass,Acc,,,,0.0697713022599477,O
dají,VERB,VB-P---3P-AAP--,root,,,Plur,,-0.0342155698458591,O
získat,VERB,Vf--------A-P--,xcomp,,,,,-0.0204864579448032,O
ze,ADP,RV--2----------,case,Gen,,,,0.04364520625402,O
skořicového,ADJ,AAIS2----1A----,amod,Gen,Masc,Sing,Inan,0.0493332819215524,O
aldehydu,NOUN,NNIS2-----A----,obl,Gen,Masc,Sing,Inan,-0.0237824607161793,O
",",PUNCT,Z:-------------,punct,,,,,0.143009055221091,O
jen,PART,TT-------------,advmod:emph,,,,,-0.0019360455590434,O
když,SCONJ,"J,-------------",mark,,,,,-0.016204587911635,O
jsou,AUX,VB-P---3P-AAI--,cop,,,Plur,,0.0017381783685901,O
na,ADP,RR--4----------,case,Acc,,,,0.0641619489361269,O
něj,PRON,PEZS4--3-------,obl:arg,Acc,"Masc,Neut",Sing,,-0.0386254237938202,O
alergičtí,ADJ,AAMP1----1A----,advcl,Nom,Masc,Plur,Anim,0.0202631229787943,O
.,PUNCT,Z:-------------,punct,,,,,-0.0282702291933981,O
Ve,ADP,RV--6----------,case,Loc,,,,0.0661561547157832,O
svém,DET,P8ZS6----------,det,Loc,"Masc,Neut",Sing,,-0.000524875815041,O
prohlášení,NOUN,NNNS6-----A----,obl,Loc,Neut,Sing,,0.0466729167504001,O
",",PUNCT,Z:-------------,punct,,,,,0.0165154004155514,O
Rouhani,PROPN,NNMS1-----A----,nsubj,Nom,Masc,Sing,Anim,0.0502388785235713,B-ps
také,ADV,Db-------------,advmod,,,,,0.0018275896664997,O
řekl,VERB,VpYS----R-AAP--,root,,Masc,Sing,,-0.001436435527821,O
",",PUNCT,Z:-------------,punct,,,,,0.005775528354511,O
že,SCONJ,"J,-------------",mark,,,,,-0.0077668651565133,O
četné,ADJ,AAFP1----1A----,amod,Nom,Fem,Plur,,0.0056865040459743,O
země,NOUN,NNFP1-----A----,nsubj,Nom,Fem,Plur,,-0.006199906976676,O
byly,AUX,VpTP----R-AAI--,ccomp,,"Fem,Masc",Plur,Inan,2.0271409226863435,O
na,ADP,RR--6----------,case,Loc,,,,0.0050334209852719,O
straně,NOUN,NNFS6-----A----,obl,Loc,Fem,Sing,,-0.0056256603612248,O
Íránu,PROPN,NNIS2-----A----,nmod,Gen,Masc,Sing,Inan,0.03413822304688,B-gc
během,ADP,RR--2----------,case,Gen,,,,-0.0088362195549202,O
jejich,DET,P9XXXXP3-------,det,,,,,-0.0044221026004011,O
jednorázové,ADJ,AAIP1----1A----,amod,Nom,Masc,Plur,Inan,0.0006288134313433,O
rozhovory,NOUN,NNIP4-----A----,obl,Acc,Masc,Plur,Inan,0.0049586926192675,O
na,ADP,RR--6----------,case,Loc,,,,0.0195704686236916,O
okraji,NOUN,NNIS6-----A----,nmod,Loc,Masc,Sing,Inan,0.000494011976323,O
UNGA,NOUN,BNXXX-----A----,nmod,,,,,0.0307261396780274,B-gh
.,PUNCT,Z:-------------,punct,,,,,0.0001067679797777,O
"""",PUNCT,Z:-------------,punct,,,,,-0.0105153962564766,O
"""",PUNCT,Z:-------------,punct,,,,,0.0087757493863941,O
Diskutovali,VERB,VpMP----R-AAI--,root,,Masc,Plur,Anim,0.0227198460491115,O
jsme,AUX,VB-P---1P-AAI--,aux,,,Plur,,-0.0081517400070859,O
o,ADP,RR--6----------,case,Loc,,,,-0.0026088018181997,O
různých,ADJ,AAFP6----1A----,amod,Loc,Fem,Plur,,-0.0117808606412789,O
otázkách,NOUN,NNFP6-----A----,obl:arg,Loc,Fem,Plur,,0.0033522740995745,O
s,ADP,RR--7----------,case,Ins,,,,0.0001488610058666,O
různými,ADJ,AAFP7----1A----,amod,Ins,Fem,Plur,,0.0053600904126067,O
zeměmi,NOUN,NNFP7-----A----,obl:arg,Ins,Fem,Plur,,-9.24602921680213,O
a,CCONJ,J^-------------,cc,,,,,-0.0107828993098028,O
všechny,DET,PLFP1----------,nsubj,Nom,Fem,Plur,,-0.0101923574035003,O
z,ADP,RR--2----------,case,Gen,,,,-0.0065698470589082,O
nich,PRON,PEXP2--3-------,nmod,Gen,,Plur,,0.0033756805144472,O
odsoudily,VERB,VpTP----R-AAP--,conj,,"Fem,Masc",Plur,Inan,0.0276726252265453,O
odstoupení,NOUN,NNNS4-----A----,obj,Acc,Neut,Sing,,0.0156468749920417,O
od,ADP,RR--2----------,case,Gen,,,,-0.0028586329547967,O
smlouvy,NOUN,NNFS2-----A----,nmod,Gen,Fem,Sing,,-0.0125931442756463,O
Spojených,ADJ,AAIP2----1A----,amod,Gen,Masc,Plur,Inan,-8.70024547686249,B-gc
států,NOUN,NNIP2-----A----,nmod,Gen,Masc,Plur,Inan,0.0075981655507962,I-gc
od,ADP,RR--2----------,case,Gen,,,,0.0162042709769429,O
JCPOA,NOUN,BNXXX-----A----,nmod,,,,,0.0131956160990623,B-io
a,CCONJ,J^-------------,cc,,,,,-0.0214377405689276,O
jeho,DET,P9XXXZS3-------,det,,,,,-0.0039928935981252,O
tlaků,NOUN,NNIP2-----A----,conj,Gen,Masc,Plur,Inan,0.0027971525755509,O
.,PUNCT,Z:-------------,punct,,,,,0.0050384766024526,O
To,DET,PDNS1----------,nsubj,Nom,Neut,Sing,,0.0085835164483528,O
je,AUX,VB-S---3P-AAI--,cop,,,Sing,,-0.0132962830353136,O
obrovský,ADJ,AAIS1----1A----,amod,Nom,Masc,Sing,Inan,-0.0013815734149733,O
úspěch,NOUN,NNIS1-----A----,root,Nom,Masc,Sing,Inan,-0.0061973104033957,O
pro,ADP,RR--4----------,case,Acc,,,,0.0438986754333716,O
Írán,PROPN,NNIS4-----A----,nmod,Acc,Masc,Sing,Inan,0.039489151604925,B-gc
"""",PUNCT,Z:-------------,punct,,,,,-0.0048702814171537,O
"""",PUNCT,Z:-------------,punct,,,,,0.0005952768185524,O
"""",PUNCT,Z:-------------,punct,,,,,-0.0082245462750517,O
.,PUNCT,Z:-------------,punct,,,,,0.000214494070963,O
Předplatné,NOUN,NNNS1-----A----,nsubj,Nom,Neut,Sing,,0.2069606536090174,O
začíná,VERB,VB-S---3P-AAI--,root,,,Sing,,-0.2626868740596778,O
online,ADJ,AAXXX----1A----,amod,,,,,0.3370078262816644,O
aktivací,NOUN,NNFS7-----A----,obl,Ins,Fem,Sing,,-0.0255929533015696,O
.,PUNCT,Z:-------------,punct,,,,,-0.6705919455915235,O
Prošívaná,ADJ,AAFS1----1A----,amod,Nom,Fem,Sing,,0.0804116711343224,O
horní,ADJ,AAFS1----1A----,amod,Nom,Fem,Sing,,-0.02318429062866,O
část,NOUN,NNFS1-----A----,nsubj,Nom,Fem,Sing,,-0.1036667861470774,O
pytle,NOUN,NNIS2-----A----,nmod,Gen,Masc,Sing,Inan,-0.0280338389165511,O
je,AUX,VB-S---3P-AAI--,cop,,,Sing,,-0.1478698442425944,O
přizpůsobená,ADJ,AAFS1----1A----,root,Nom,Fem,Sing,,-0.0719199149726854,O
",",PUNCT,Z:-------------,punct,,,,,0.17744229637752,O
nařasená,ADJ,AAFS1----1A----,conj,Nom,Fem,Sing,,-0.0032857821610662,O
a,CCONJ,J^-------------,cc,,,,,-0.1523864495206921,O
opatřená,ADJ,AAFS1----1A----,conj,Nom,Fem,Sing,,0.0856966017783923,O
stahovací,ADJ,AAFS7----1A----,amod,Ins,Fem,Sing,,-0.0022683667428483,O
šňůrkou,NOUN,NNFS7-----A----,obl:arg,Ins,Fem,Sing,,0.1245337880244166,O
",",PUNCT,Z:-------------,punct,,,,,-0.0047237997535372,O
takže,SCONJ,"J,-------------",mark,,,,,-0.0443719457260593,O
se,PRON,P7-X4----------,expl:pass,Acc,,,,0.3473242945383813,O
stahováním,NOUN,NNNS7-----A----,obl,Ins,Neut,Sing,,0.0523235030885639,O
tvaruje,VERB,VB-S---3P-AAI--,advcl,,,Sing,,0.0991325511163343,O
",",PUNCT,Z:-------------,punct,,,,,0.0146245326862707,O
podobně,ADV,Dg-------1A----,advmod,,,,,-0.2081704233105522,O
jako,SCONJ,"J,-------------",mark,,,,,0.1201811338184456,O
kapuce,NOUN,NNFS1-----A----,advcl,Nom,Fem,Sing,,0.0331396401050127,O
bundy,NOUN,NNFS2-----A----,nmod,Gen,Fem,Sing,,0.0589666087244693,O
.,PUNCT,Z:-------------,punct,,,,,-0.1090696029682738,O
Zatímco,SCONJ,"J,-------------",mark,,,,,0.2455564750620478,O
demokraté,NOUN,NNMP1-----A----,nsubj,Nom,Masc,Plur,Anim,0.0649715866563867,O
chtějí,VERB,VB-P---3P-AAI--,advcl,,,Plur,,-0.0047815629743109,O
",",PUNCT,Z:-------------,punct,,,,,0.0535779195059736,O
aby,AUX,Vc-------------,aux,,,,,-0.0099725972073136,O
byl,AUX,VpYS----R-AAI--,aux:pass,,Masc,Sing,,-0.0709105864990419,O
Trump,PROPN,NNMS1-----A----,nsubj:pass,Nom,Masc,Sing,Anim,-0.0513564101753395,B-ps
obviněn,ADJ,VsYS----X-APP--,ccomp,,Masc,Sing,,0.0591002524668005,O
z,ADP,RR--2----------,case,Gen,,,,0.1449963911991312,O
vyjednání,NOUN,NNNS2-----A----,obl:arg,Gen,Neut,Sing,,0.1098494816873551,O
s,ADP,RR--7----------,case,Ins,,,,0.0065272515847439,O
Ukrajinou,PROPN,NNFS7-----A----,nmod,Ins,Fem,Sing,,0.0556044773792885,B-gc
",",PUNCT,Z:-------------,punct,,,,,0.0881223553270437,O
prezident,NOUN,NNMS1-----A----,nsubj,Nom,Masc,Sing,Anim,-0.0452973697854931,O
a,CCONJ,J^-------------,cc,,,,,0.1810246336997442,O
jeho,DET,P9XXXZS3-------,det,,,,,-0.0645440335656613,O
spojenci,NOUN,NNMP1-----A----,conj,Nom,Masc,Plur,Anim,0.0747370930350876,O
odpovídají,VERB,VB-P---3P-AAI--,root,,,Plur,,0.0772781635125118,O
