,SYS,SID,RAW.SCR,Z.SCR,N,Unnamed: 5,DOC
6631,UEDIN-CUNI.1482,11,99.5,0.753878079029426,2,,en.ndtv.com.13143
6636,UEDIN-CUNI.1482,2,99.5,0.785826925306095,2,,cnbc.com.33953
6637,UEDIN-CUNI.1482,6,98.5,0.747247973287895,2,,cnbc.com.33953
6646,UEDIN-CUNI.1482,1,100.0,0.65908339312185,1,,en.ndtv.com.13041
6664,UEDIN-CUNI.1482,8,99.5,0.975734786685918,2,,upi.205721
6678,UEDIN-CUNI.1482,5,100.0,0.600475796391958,1,,scotsman.155294
6679,UEDIN-CUNI.1482,2,100.0,0.600475796391958,2,,scotsman.155294
6680,UEDIN-CUNI.1482,9,100.0,0.649296013893982,1,,standard.co.uk.14676
6683,UEDIN-CUNI.1482,3,99.0,0.917239211478353,1,,metro.co.uk.12158
6692,UEDIN-CUNI.1482,3,99.0,0.945338549212795,2,,novinite.com.35557
6699,UEDIN-CUNI.1482,3,99.6666666666667,0.850103237782503,3,,en.ndtv.com.13004
6715,UEDIN-CUNI.1482,5,99.0,0.727474594540956,2,,aj-english.8608
6724,UEDIN-CUNI.1482,10,99.0,0.762921206618556,2,,standard.co.uk.14516
6730,UEDIN-CUNI.1482,10,100.0,0.649296013893982,1,,standard.co.uk.14676
6731,UEDIN-CUNI.1482,5,99.5,0.608742938037099,2,,abcnews.364021
6755,UEDIN-CUNI.1482,11,99.0,1.14153737249247,1,,sciencedaily.com.75572
6757,UEDIN-CUNI.1482,7,99.5,0.711580966174838,2,,dailymail.co.uk.365293
6766,UEDIN-CUNI.1482,1,98.0,0.866929893883596,4,,rt.com.113860
6775,UEDIN-CUNI.1482,8,99.0,0.936432122830729,2,,huffingtonpost.com.19334
6794,UEDIN-CUNI.1482,2,98.6666666666667,0.719960245893703,3,,telegraph.421297
6796,UEDIN-CUNI.1482,1,98.5,0.743631730609456,2,,cnbc.com.33953
6800,UEDIN-CUNI.1482,2,98.0,0.515729789040731,2,,gateway-zh.135
6817,UEDIN-CUNI.1482,9,98.0,0.645113983435156,2,,dailymail.co.uk.365293
6833,UEDIN-CUNI.1482,4,100.0,0.649296013893982,1,,standard.co.uk.14676
6834,UEDIN-CUNI.1482,3,99.5,0.624458380176048,2,,huffingtonpost.com.19368
6836,UEDIN-CUNI.1482,12,100.0,0.649296013893982,1,,standard.co.uk.14676
6870,UEDIN-CUNI.1482,0,98.5,0.958396651171959,2,,seattletimes.7044
6891,UEDIN-CUNI.1482,3,99.0,0.959490519693847,2,,upi.205721
6897,UEDIN-CUNI.1482,3,99.5,0.638076695779502,2,,rt.com.113909
6903,UEDIN-CUNI.1482,2,99.5,0.624458380176048,2,,upi.205735
6904,UEDIN-CUNI.1482,3,100.0,0.652246593971896,2,,upi.205735
6905,UEDIN-CUNI.1482,9,99.0,0.596670166380201,2,,upi.205735
6929,UEDIN-CUNI.1482,0,100.0,0.878254356368706,3,,aj-english.8608
6930,UEDIN-CUNI.1482,5,98.5,0.701819899552191,2,,novinite.com.35568
6962,UEDIN-CUNI.1482,2,98.5,0.803236489780298,2,,reuters.276692
6972,UEDIN-CUNI.1482,0,100.0,0.600475796391958,2,,scotsman.155294
6973,UEDIN-CUNI.1482,4,99.0,0.540156781184328,1,,scotsman.155294
6974,UEDIN-CUNI.1482,2,99.5,0.624458380176048,2,,huffingtonpost.com.19368
7008,UEDIN-CUNI.1482,1,98.6666666666667,0.715230066976905,3,,upi.205650
7013,UEDIN-CUNI.1482,2,98.5,0.549614234954247,2,,abcnews.364021
7018,UEDIN-CUNI.1482,8,99.0,0.981409068672439,2,,seattletimes.7044
7050,UEDIN-CUNI.1482,1,100.0,0.649296013893982,1,,standard.co.uk.14676
7051,UEDIN-CUNI.1482,10,98.5,0.568881952584352,2,,upi.205735
7092,UEDIN-CUNI.1482,3,99.5,0.608742938037099,2,,abcnews.364021
7093,UEDIN-CUNI.1482,4,99.0,0.579178586495672,2,,abcnews.364021
7094,UEDIN-CUNI.1482,7,98.5,0.955212322727434,2,,seattletimes.7044
7123,UEDIN-CUNI.1482,10,99.0,0.959490519693847,2,,upi.205721
7128,UEDIN-CUNI.1482,5,98.0,0.773476084314473,2,,reuters.276692
7129,UEDIN-CUNI.1482,8,99.0,0.813598638867208,2,,reuters.276692
7130,UEDIN-CUNI.1482,0,99.0,0.617948041472634,2,,rt.com.113909
7131,UEDIN-CUNI.1482,18,98.0,0.800272753686913,2,,en.ndtv.com.12997
7133,UEDIN-CUNI.1482,13,100.0,0.958382619707775,1,,metro.co.uk.12158
7135,UEDIN-CUNI.1482,7,100.0,0.649296013893982,1,,standard.co.uk.14676
7136,UEDIN-CUNI.1482,14,100.0,0.649296013893982,1,,standard.co.uk.14676
7137,UEDIN-CUNI.1482,6,99.5,0.624458380176048,2,,upi.205735
7140,UEDIN-CUNI.1482,7,99.0,0.540156781184328,1,,scotsman.155294
7145,UEDIN-CUNI.1482,5,98.5,0.821711729144003,2,,en.ndtv.com.12997
7148,UEDIN-CUNI.1482,4,99.5,0.638076695779502,2,,rt.com.113909
7156,UEDIN-CUNI.1482,4,99.0,1.14153737249247,1,,sciencedaily.com.75572
7179,UEDIN-CUNI.1482,8,100.0,0.805116401315195,2,,standard.co.uk.14516
7234,UEDIN-CUNI.1482,3,99.5,0.753129289529722,2,,novinite.com.35568
7261,UEDIN-CUNI.1482,1,99.5,0.608742938037099,2,,abcnews.364021
7264,UEDIN-CUNI.1482,3,99.5,0.785826925306095,2,,cnbc.com.33953
7281,UEDIN-CUNI.1482,2,99.6666666666667,0.850103237782503,3,,en.ndtv.com.13004
7282,UEDIN-CUNI.1482,13,98.0,0.719402036783605,3,,express.co.uk.11102
7296,UEDIN-CUNI.1482,1,99.0,0.847634381489333,3,,aj-english.8608
7316,UEDIN-CUNI.1482,1,99.0,0.936432122830729,2,,novinite.com.35557
7318,UEDIN-CUNI.1482,5,100.0,0.866815193850112,3,,en.ndtv.com.13004
7327,UEDIN-CUNI.1482,21,98.5,0.96442216886643,2,,guardian.260695
7338,UEDIN-CUNI.1482,14,100.0,0.958382619707775,1,,metro.co.uk.12158
7349,UEDIN-CUNI.1482,8,98.0,0.810367149807841,1,,cnn.385674
7352,CUNI-T2T-2018.1071,12,99.0,0.800965518760334,3,,en.ndtv.com.13041
7353,CUNI-T2T-2018.1071,10,100.0,0.866815193850112,3,,en.ndtv.com.13041
7359,CUNI-T2T-2018.1071,6,98.0,0.835958786468687,3,,reuters.276668
7365,CUNI-T2T-2018.1071,10,98.5,0.97333250493488,2,,dailymail.co.uk.365204
7389,CUNI-T2T-2018.1071,3,98.0,0.823767651471932,2,,allafrica.15342
7392,CUNI-T2T-2018.1071,6,98.3333333333333,0.713258399849177,3,,euronews-en.185708
7393,CUNI-T2T-2018.1071,5,98.0,0.686446843701493,6,,euronews-en.185708
7396,CUNI-T2T-2018.1071,8,98.5,0.752242888104164,2,,allafrica.15314
7438,CUNI-T2T-2018.1071,1,100.0,0.789999781029215,2,,cnbc.com.33889
7445,CUNI-T2T-2018.1071,9,100.0,0.649296013893982,1,,huffingtonpost.com.19371
7457,CUNI-T2T-2018.1071,1,99.0,0.827254518921594,3,,scotsman.155294
7486,CUNI-T2T-2018.1071,5,99.6666666666667,0.868047698075582,3,,chicagodefender.80
7493,CUNI-T2T-2018.1071,9,98.6666666666667,0.727042614855363,3,,euronews-en.185708
7511,CUNI-T2T-2018.1071,0,98.5,0.660851462146283,2,,newrepublic.com.11841
7512,CUNI-T2T-2018.1071,0,98.0,0.810367149807841,1,,seattletimes.7807
7514,CUNI-T2T-2018.1071,8,99.0,0.846878397828019,1,,rt.com.113909
7520,CUNI-T2T-2018.1071,6,98.0,0.955512124175758,4,,metro.co.uk.12069
7521,CUNI-T2T-2018.1071,1,98.0,0.954950489898393,2,,dailymail.co.uk.365204
7527,CUNI-T2T-2018.1071,10,100.0,0.789999781029215,2,,standard.co.uk.14676
7528,CUNI-T2T-2018.1071,5,99.0,0.910254540625257,2,,huffingtonpost.com.19347
7573,CUNI-T2T-2018.1071,10,98.3333333333333,0.697891768076353,6,,euronews-en.185708
7595,CUNI-T2T-2018.1071,5,99.0,0.676588940857408,2,,newrepublic.com.11841
7596,CUNI-T2T-2018.1071,8,99.0,0.846878397828019,1,,telegraph.421295
7597,CUNI-T2T-2018.1071,0,99.5,0.865134021838108,2,,rt.com.113909
7604,CUNI-T2T-2018.1071,1,99.0,0.617948041472634,2,,rt.com.113860
7606,CUNI-T2T-2018.1071,9,98.0,0.566308437110623,2,,reuters.276572
7608,CUNI-T2T-2018.1071,5,99.5,0.923665830397042,2,,telegraph.421299
7609,CUNI-T2T-2018.1071,8,99.5,0.931916863996088,2,,huffingtonpost.com.19347
7611,CUNI-T2T-2018.1071,7,99.0,0.99171451997137,2,,metro.co.uk.12069
7626,CUNI-T2T-2018.1071,10,98.3333333333333,0.804405800060684,3,,scotsman.155294
7657,CUNI-T2T-2018.1071,9,98.5,0.958396651171959,2,,upi.205724
7664,CUNI-T2T-2018.1071,6,98.0,1.40059885035509,4,,standard.co.uk.14683
7673,CUNI-T2T-2018.1071,4,99.0,0.657334394251104,2,,newrepublic.com.11841
7677,CUNI-T2T-2018.1071,9,100.0,0.883389645848196,1,,telegraph.421295
7689,CUNI-T2T-2018.1071,3,100.0,0.953579187366919,2,,huffingtonpost.com.19347
7699,CUNI-T2T-2018.1071,0,100.0,0.866815193850112,3,,guardian.260697
7736,CUNI-T2T-2018.1071,9,99.0,0.77196530689316,2,,allafrica.15314
7764,CUNI-T2T-2018.1071,9,99.0,0.846878397828019,1,,rt.com.113909
7777,CUNI-T2T-2018.1071,3,98.0,0.866794935290859,2,,telegraph.421299
7779,CUNI-T2T-2018.1071,2,98.0,0.71469310400035,2,,cnbc.com.33889
7781,CUNI-T2T-2018.1071,3,99.5,0.624458380176048,2,,huffingtonpost.com.19371
7782,CUNI-T2T-2018.1071,8,100.0,0.649296013893982,1,,huffingtonpost.com.19371
7787,CUNI-T2T-2018.1071,6,98.0,0.566308437110623,2,,reuters.276572
7799,CUNI-T2T-2018.1071,9,98.6666666666667,0.768539755805774,3,,en.ndtv.com.13041
7800,CUNI-T2T-2018.1071,0,99.6666666666667,0.850103237782503,3,,en.ndtv.com.13041
7832,CUNI-T2T-2018.1071,5,98.5,0.958396651171959,2,,seattletimes.7141
7846,CUNI-T2T-2018.1071,1,100.0,1.17100780937107,1,,cnbc.com.33901
7853,CUNI-T2T-2018.1071,6,99.0,0.846878397828019,1,,telegraph.421295
7857,CUNI-T2T-2018.1071,13,98.0,0.954950489898393,2,,metro.co.uk.12069
7861,CUNI-T2T-2018.1071,8,98.5,0.821711729144003,2,,telegraph.421272
7862,CUNI-T2T-2018.1071,11,100.0,0.789999781029215,2,,standard.co.uk.14676
7866,CUNI-T2T-2018.1071,12,99.0,0.606565745724358,2,,foxnews.100086
7904,CUNI-T2T-2018.1071,8,98.0,0.690013827009396,3,,euronews-en.185708
7905,CUNI-T2T-2018.1071,2,98.1666666666667,0.695716940076521,6,,euronews-en.185708
7911,CUNI-T2T-2018.1071,4,99.0,0.981409068672439,2,,seattletimes.7141
7932,CUNI-T2T-2018.1071,8,99.5,0.771173111772,2,,cnbc.com.33889
7933,CUNI-T2T-2018.1071,15,99.5,0.759686830124071,2,,standard.co.uk.14676
7937,CUNI-T2T-2018.1071,9,100.0,0.789999781029215,2,,standard.co.uk.14676
7938,CUNI-T2T-2018.1071,13,100.0,0.789999781029215,2,,standard.co.uk.14676
7939,CUNI-T2T-2018.1071,14,98.5,0.733519773257566,2,,standard.co.uk.14676
7947,CUNI-T2T-2018.1071,2,99.0,0.596670166380201,2,,huffingtonpost.com.19371
7972,CUNI-T2T-2018.1071,0,99.0,0.981409068672439,2,,seattletimes.7141
7990,CUNI-T2T-2018.1071,6,98.0,0.810367149807841,1,,rt.com.113909
7998,CUNI-T2T-2018.1071,12,100.0,0.953579187366919,2,,huffingtonpost.com.19347
8000,CUNI-T2T-2018.1071,0,99.5,0.624458380176048,2,,huffingtonpost.com.19371
8015,CUNI-T2T-2018.1071,0,99.0,0.827254518921594,3,,scotsman.155294
8028,CUNI-T2T-2018.1071,5,98.5,0.691843258881816,2,,sciencedaily.com.75569
8029,CUNI-T2T-2018.1071,8,99.0,1.09465260049478,2,,telegraph.421297
8044,CUNI-T2T-2018.1071,11,99.5,0.791687725682157,2,,allafrica.15314
8045,CUNI-T2T-2018.1071,5,98.5,0.752242888104164,2,,allafrica.15314
8072,CUNI-T2T-2018.1071,6,99.0,1.14153737249247,2,,cnbc.com.33901
8075,CUNI-T2T-2018.1071,2,99.0,0.695843487463712,2,,newrepublic.com.11841
8076,CUNI-T2T-2018.1071,4,99.0,0.846878397828019,1,,rt.com.113909
8078,CUNI-T2T-2018.1071,5,99.0,0.846878397828019,1,,telegraph.421295
8079,CUNI-T2T-2018.1071,7,99.0,0.846878397828019,1,,telegraph.421295
8084,CUNI-T2T-2018.1071,11,98.25,0.964141497416637,4,,metro.co.uk.12069
8087,CUNI-T2T-2018.1071,10,98.0,0.566308437110623,2,,reuters.276572
8089,CUNI-T2T-2018.1071,3,100.0,0.789999781029215,2,,standard.co.uk.14676
8092,CUNI-T2T-2018.1071,7,100.0,0.649296013893982,1,,huffingtonpost.com.19371
8150,CUNI-T2T-2018.1071,5,100.0,1.63520737523875,1,,rt.com.113870
8154,CUNI-T2T-2018.1071,1,100.0,1.0317513402914,2,,en.ndtv.com.13152
8156,CUNI-T2T-2018.1071,7,98.5,0.680106008752587,2,,newrepublic.com.11841
8166,CUNI-T2T-2018.1071,3,98.0,0.577690732858898,2,,reuters.276572
8168,CUNI-T2T-2018.1071,9,100.0,0.789999781029215,2,,cnbc.com.33889
8169,CUNI-T2T-2018.1071,1,99.0,0.910254540625257,2,,huffingtonpost.com.19347
8197,CUNI-T2T-2018.1071,0,98.5,0.855731199985555,2,,cnbc.com.33999
8206,CUNI-T2T-2018.1071,2,99.0,0.984593397116965,2,,seattletimes.7141
8207,CUNI-T2T-2018.1071,3,99.0,0.984593397116965,2,,upi.205724
8213,CUNI-T2T-2018.1071,8,99.5,1.09111859555973,2,,latimes.431856
8223,CUNI-T2T-2018.1071,1,98.0,0.810367149807841,1,,seattletimes.7807
8228,CUNI-T2T-2018.1071,0,98.5,0.97333250493488,2,,dailymail.co.uk.365204
8229,CUNI-T2T-2018.1071,12,99.0,0.99171451997137,2,,dailymail.co.uk.365204
8237,CUNI-T2T-2018.1071,13,98.0,0.866929893883596,2,,huffingtonpost.com.19347
8247,CUNI-T2T-2018.1071,5,100.0,0.87975001152648,3,,abcnews.364021
8312,CUNI-T2T-2018.1071,2,98.0,0.566308437110623,2,,rt.com.113860
8315,CUNI-T2T-2018.1071,14,100.0,0.953579187366919,2,,huffingtonpost.com.19347
8323,CUNI-T2T-2018.1071,8,99.0,1.52588472970978,3,,cnn.385761
8325,CUNI-T2T-2018.1071,2,98.0,0.705521053335587,3,,huffingtonpost.com.19368
8326,CUNI-T2T-2018.1071,1,100.0,0.87975001152648,3,,abcnews.364021
8330,CUNI-T2T-2018.1071,1,100.0,0.866815193850112,3,,en.ndtv.com.13041
8360,CUNI-T2T-2018.1071,10,99.0,0.764601900452902,2,,allafrica.15314
8363,CUNI-T2T-2018.1071,7,98.5,0.96158097961648,2,,upi.205724
8374,CUNI-T2T-2018.1071,1,100.0,1.63520737523875,1,,rt.com.113870
8381,CUNI-T2T-2018.1071,3,99.0,0.846878397828019,1,,rt.com.113909
8382,CUNI-T2T-2018.1071,8,99.0,0.846878397828019,1,,standard.co.uk.14516
8388,CUNI-T2T-2018.1071,8,98.0,0.577690732858898,2,,reuters.276572
8392,CUNI-T2T-2018.1071,5,98.5,0.733519773257566,2,,cnbc.com.33889
8393,CUNI-T2T-2018.1071,7,99.5,0.771173111772,2,,cnbc.com.33889
8394,CUNI-T2T-2018.1071,5,99.5,0.771173111772,2,,standard.co.uk.14676
8399,CUNI-T2T-2018.1071,4,99.5,1.01634823644275,2,,en.ndtv.com.13152
8403,CUNI-T2T-2018.1071,4,99.5,0.771173111772,2,,cnbc.com.33889
8407,CUNI-T2T-2018.1071,3,98.5,0.814658115061377,2,,en.ndtv.com.13090
8411,CUNI-T2T-2018.1071,3,100.0,1.16953944355514,1,,abcnews.364001
8419,CUNI-T2T-2018.1071,8,98.5,0.641596915539978,2,,newrepublic.com.11841
8423,CUNI-T2T-2018.1071,2,98.0,1.11206693561387,1,,cnbc.com.33901
8434,CUNI-T2T-2018.1071,8,99.5,1.00760581461744,2,,upi.205724
8441,CUNI-T2T-2018.1071,12,98.5,0.752242888104164,2,,allafrica.15314
8485,CUNI-T2T-2018.1071,6,98.0,0.970138924896802,2,,en.ndtv.com.13152
8488,CUNI-T2T-2018.1071,6,100.0,1.63520737523875,1,,rt.com.113870
8499,CUNI-T2T-2018.1071,1,99.0,0.981409068672439,2,,seattletimes.7141
8502,CUNI-T2T-2018.1071,14,100.0,0.811410144471153,2,,allafrica.15314
8524,CUNI-T2T-2018.1071,4,98.6666666666667,1.28510105708103,3,,sciencedaily.com.75572
8547,CUNI-T2T-2018.1071,3,99.3333333333333,0.844783020366135,3,,abcnews.364021
8562,CUNI-T2T-2018.1071,10,99.0,1.21559658057033,2,,seattletimes.7044
8599,CUNI-Transformer.1080,5,98.0,0.788686790148875,3,,huffingtonpost.com.19368
8611,CUNI-Transformer.1080,2,99.0,0.727474594540956,2,,novinite.com.35557
8617,CUNI-Transformer.1080,12,98.0,0.52004988341282,2,,guardian.260748
8640,CUNI-Transformer.1080,4,98.5,0.97220923638015,2,,en.ndtv.com.13004
8641,CUNI-Transformer.1080,6,98.0,0.954950489898393,2,,metro.co.uk.12069
8646,CUNI-Transformer.1080,9,100.0,0.789999781029215,2,,cnn.385761
8647,CUNI-Transformer.1080,10,100.0,0.789999781029215,2,,cnn.385761
8663,CUNI-Transformer.1080,4,99.6666666666667,0.850103237782503,3,,express.co.uk.11102
8664,CUNI-Transformer.1080,12,98.6666666666667,0.821117756128294,3,,express.co.uk.11102
8676,CUNI-Transformer.1080,4,98.5,1.07411375990412,2,,abcnews.363979
8696,CUNI-Transformer.1080,0,99.6666666666667,0.842351400607842,3,,foxnews.100073
8714,CUNI-Transformer.1080,6,100.0,0.65908339312185,1,,cnbc.com.33953
8730,CUNI-Transformer.1080,6,99.0,1.13409348375653,1,,telegraph.421272
8732,CUNI-Transformer.1080,6,99.0,0.813598638867208,2,,cnbc.com.33901
8734,CUNI-Transformer.1080,5,99.0,0.832061586705902,2,,seattletimes.7111
8735,CUNI-Transformer.1080,4,98.5,0.814658115061377,2,,telegraph.421295
8736,CUNI-Transformer.1080,9,99.0,0.81850300544247,2,,telegraph.421295
8743,CUNI-Transformer.1080,5,100.0,0.789999781029215,2,,cnn.385761
8747,CUNI-Transformer.1080,0,99.0,0.836673819188228,3,,upi.205721
8768,CUNI-Transformer.1080,0,98.0,1.05187284011278,2,,standard.co.uk.14688
8781,CUNI-Transformer.1080,1,99.0,0.579178586495672,2,,guardian.260748
8790,CUNI-Transformer.1080,4,100.0,0.65908339312185,1,,cnbc.com.33953
8798,CUNI-Transformer.1080,3,98.0,1.14319954173373,3,,brisbanetimes.com.au.225990
8814,CUNI-Transformer.1080,8,99.5,0.849465058350426,2,,telegraph.421295
8816,CUNI-Transformer.1080,10,99.5,0.771173111772,2,,cbsnews.302129
8822,CUNI-Transformer.1080,10,99.0,1.13409348375653,1,,reuters.276702
8823,CUNI-Transformer.1080,7,99.0,1.13409348375653,1,,telegraph.421272
8828,CUNI-Transformer.1080,3,98.5,0.814658115061377,2,,telegraph.421295
8846,CUNI-Transformer.1080,3,99.0,1.09465260049478,2,,abcnews.363979
8877,CUNI-Transformer.1080,10,99.5,1.09111859555973,2,,huffingtonpost.com.19390
8888,CUNI-Transformer.1080,0,100.0,1.16953944355514,1,,telegraph.421272
8889,CUNI-Transformer.1080,8,99.0,1.13409348375653,1,,reuters.276702
8893,CUNI-Transformer.1080,7,98.5,0.97333250493488,2,,metro.co.uk.12069
8903,CUNI-Transformer.1080,4,100.0,0.789999781029215,2,,cnn.385761
8907,CUNI-Transformer.1080,2,99.0,0.813598638867208,2,,kcal.270
8909,CUNI-Transformer.1080,1,98.6666666666667,0.866463319056687,3,,cnbc.com.33901
8926,CUNI-Transformer.1080,8,100.0,0.748455043568327,2,,upi.205735
8947,CUNI-Transformer.1080,7,98.5,0.545294140582157,2,,guardian.260748
8948,CUNI-Transformer.1080,1,99.0,0.77196530689316,2,,aj-english.8642
8968,CUNI-Transformer.1080,2,99.0,0.99171451997137,2,,en.ndtv.com.13004
8985,CUNI-Transformer.1080,3,98.5,0.926191636097276,2,,telegraph.421299
9022,CUNI-Transformer.1080,3,98.0,1.75495916168409,1,,seattletimes.7803
9035,CUNI-Transformer.1080,8,98.3333333333333,1.14999942633818,3,,brisbanetimes.com.au.225990
9050,CUNI-Transformer.1080,5,98.0,0.773476084314473,2,,cnbc.com.33901
9081,CUNI-Transformer.1080,8,98.75,0.755084589953225,4,,seattletimes.7044
9083,CUNI-Transformer.1080,4,98.3333333333333,0.794980906878729,3,,cnbc.com.33889
9098,CUNI-Transformer.1080,1,100.0,0.65908339312185,1,,cnbc.com.33953
9123,CUNI-Transformer.1080,11,98.0,1.09864752395792,1,,reuters.276702
9133,CUNI-Transformer.1080,8,99.5,0.849465058350426,2,,thesun.co.uk.27377
9140,CUNI-Transformer.1080,5,98.5,0.926191636097276,2,,telegraph.421299
9147,CUNI-Transformer.1080,6,98.3333333333333,0.751827799738165,3,,kcal.279
9156,CUNI-Transformer.1080,5,98.0,1.05272387971312,2,,abcnews.363979
9173,CUNI-Transformer.1080,11,99.8333333333333,0.89636941582412,6,,en.ndtv.com.13143
9174,CUNI-Transformer.1080,7,99.0,0.762921206618556,2,,seattletimes.7044
9206,CUNI-Transformer.1080,2,99.5,1.09111859555973,2,,huffingtonpost.com.19390
9214,CUNI-Transformer.1080,9,98.0,1.18224234524953,2,,brisbanetimes.com.au.225990
9229,CUNI-Transformer.1080,7,99.0,0.752346442514783,2,,cnn.385761
9302,CUNI-Transformer.1080,1,99.5,0.836892958873394,2,,kcal.270
9315,CUNI-Transformer.1080,3,98.5,0.710547209961711,2,,cnn.385761
9345,CUNI-Transformer.1080,8,98.0,0.803491271259012,3,,en.ndtv.com.13143
9349,CUNI-Transformer.1080,10,99.0,0.579178586495672,2,,guardian.260748
9368,CUNI-Transformer.1080,3,100.0,0.65908339312185,1,,cnbc.com.33953
9389,CUNI-Transformer.1080,5,98.0,0.797254643416857,2,,reuters.276717
9392,CUNI-Transformer.1080,2,98.0,0.797254643416857,2,,telegraph.421295
9393,CUNI-Transformer.1080,6,98.0,0.78369606215342,2,,telegraph.421295
9395,CUNI-Transformer.1080,8,100.0,0.789999781029215,2,,cnn.385761
9398,CUNI-Transformer.1080,9,98.0,0.791876555999471,3,,upi.205721
9417,CUNI-Transformer.1080,1,100.0,0.778783984518489,2,,novinite.com.35557
9424,CUNI-Transformer.1080,3,100.0,0.805116401315195,2,,seattletimes.7674
9497,CUNI-Transformer.1080,13,99.5,0.610902985223144,2,,guardian.260748
9525,CUNI-Transformer.1080,2,98.5,1.19891946290993,2,,brisbanetimes.com.au.225990
9526,CUNI-Transformer.1080,12,99.0,1.21559658057033,2,,brisbanetimes.com.au.225990
9528,CUNI-Transformer.1080,5,99.0,0.992837788526099,2,,metro.co.uk.12069
9529,CUNI-Transformer.1080,4,98.5,0.783838233401384,2,,kcal.270
9530,CUNI-Transformer.1080,0,98.0,0.797254643416857,2,,telegraph.421295
9531,CUNI-Transformer.1080,5,98.5,0.814658115061377,2,,telegraph.421295
9532,CUNI-Transformer.1080,7,98.5,0.814658115061377,2,,telegraph.421295
9534,CUNI-Transformer.1080,17,99.0,0.832061586705902,2,,thesun.co.uk.27377
9540,CUNI-Transformer.1080,6,100.0,0.789999781029215,2,,cnn.385761
9571,CUNI-Transformer.1080,4,99.0,0.72822338404066,2,,novinite.com.35557
9605,CUNI-Transformer.1080,13,100.0,0.789999781029215,2,,cnn.385761
9627,CUNI-Transformer.1080,2,100.0,0.65908339312185,1,,cnbc.com.33953
9635,CUNI-Transformer.1080,3,99.0,0.579178586495672,2,,guardian.260748
9641,CUNI-Transformer.1080,0,99.5,0.785826925306095,2,,seattletimes.7674
9680,CUNI-Transformer.1080,0,100.0,0.65908339312185,1,,cnbc.com.33953
9725,CUNI-Transformer.1080,3,99.5,0.753129289529722,2,,novinite.com.35557
9742,CUNI-Transformer.1080,12,98.6666666666667,0.776396659249249,3,,kcal.279
9743,CUNI-Transformer.1080,11,98.3333333333333,0.74397089629469,3,,kcal.279
9748,CUNI-Transformer.1080,2,99.0,0.945338549212795,2,,telegraph.421299
9769,CUNI-Transformer.1080,6,98.6666666666667,0.841597118853365,3,,en.ndtv.com.13143
9783,CUNI-Transformer.1080,4,98.0,1.09864752395792,1,,telegraph.421272
9784,CUNI-Transformer.1080,5,99.0,1.13409348375653,1,,telegraph.421272
9797,CUNI-Transformer.1080,1,98.0,0.797254643416857,2,,telegraph.421295
9810,HUMAN,9,99.0,0.799568330902019,3,,huffingtonpost.com.19371
9838,HUMAN,10,98.75,0.758422394278533,4,,kcal.279
9840,HUMAN,20,98.0,1.08270108096598,3,,thesun.co.uk.27377
9844,HUMAN,10,99.0,0.981409068672439,2,,cnbc.com.33995
9856,HUMAN,4,99.0,1.60712791485858,1,,gateway-zh.135
9865,HUMAN,10,99.0,0.99171451997137,2,,metro.co.uk.12158
9867,HUMAN,4,98.0,0.566308437110623,2,,telegraph.421295
9868,HUMAN,7,98.5,0.821711729144003,2,,reuters.276559
9871,HUMAN,2,99.5,0.624458380176048,4,,express.co.uk.11102
9872,HUMAN,5,99.75,0.638352487073972,4,,express.co.uk.11102
9873,HUMAN,3,100.0,0.652246593971896,4,,express.co.uk.11102
9876,HUMAN,8,99.0,0.617948041472634,2,,telegraph.421295
9881,HUMAN,8,99.0,0.904708865361648,2,,seattletimes.7807
9886,HUMAN,5,99.6666666666667,0.862266515946308,3,,novinite.com.35568
9887,HUMAN,0,98.0,0.826993287233294,3,,scotsman.155294
9907,HUMAN,8,99.0,0.874995637525625,2,,en.ndtv.com.13143
9912,HUMAN,1,98.6666666666667,0.719960245893703,3,,rt.com.113909
9916,HUMAN,6,99.0,0.77196530689316,2,,kcal.279
9920,HUMAN,1,99.0,2.36909609779712,2,,en.ndtv.com.13152
9925,HUMAN,18,100.0,0.65908339312185,1,,sciencedaily.com.75572
9936,HUMAN,0,100.0,1.63520737523875,2,,cnn.385761
9940,HUMAN,0,98.0,0.790475352785138,4,,dailymail.co.uk.365204
9942,HUMAN,16,98.5,0.814658115061377,2,,dailymail.co.uk.365204
9946,HUMAN,10,99.0,0.843150704601093,2,,allafrica.15342
9949,HUMAN,7,98.0,0.866794935290859,2,,seattletimes.7807
9950,HUMAN,1,99.0,0.596670166380201,2,,express.co.uk.11102
9964,HUMAN,8,98.6666666666667,0.809816029205791,3,,huffingtonpost.com.19371
9981,HUMAN,7,99.0,0.768283603673031,4,,kcal.279
9994,HUMAN,9,100.0,0.65908339312185,1,,sciencedaily.com.75572
9995,HUMAN,11,100.0,0.65908339312185,1,,sciencedaily.com.75572
9996,HUMAN,3,100.0,0.65908339312185,1,,sciencedaily.com.75572
9997,HUMAN,2,100.0,0.65908339312185,2,,aj-english.8643
9998,HUMAN,7,100.0,0.65908339312185,1,,upi.205721
10016,HUMAN,2,100.0,1.63520737523875,1,,cnn.385761
10018,HUMAN,8,100.0,1.63520737523875,1,,cnn.385761
10021,HUMAN,5,99.0,0.676588940857408,2,,euronews-en.185708
10022,HUMAN,13,98.0,0.954950489898393,2,,metro.co.uk.12158
