word,upos,xpos,deprel,case,gender,number,animacy,score,ner
od,ADP,RR--2----------,case,Gen,,,,0.13101206340102,O
soboty,NOUN,NNFS2-----A----,obl,Gen,Fem,Sing,,-0.0149729893792842,O
.,PUNCT,Z:-------------,punct,,,,,-0.5766491539859668,O
Předsedkyně,NOUN,NNFS1-----A----,nsubj,Nom,Fem,Sing,,0.0507398851241654,O
Sněmovny,NOUN,NNFS2-----A----,nmod,Gen,Fem,Sing,,0.1116813698885549,B-io
reprezentantů,NOUN,NNMP2-----A----,nmod,Gen,Masc,Plur,Anim,0.0090175444388208,I-io
Nancy,PROPN,NNFXX-----A----,flat,,Fem,,,-0.0911361234316526,B-P|B-pf
Pelosiová,PROPN,NNFS1-----A----,flat,Nom,Fem,Sing,,0.0121442238340302,I-P|B-ps
v,ADP,RR--4----------,case,Acc,,,,0.0100189292680476,O
pátek,NOUN,NNIS4-----A----,obl,Acc,Masc,Sing,Inan,0.0264427848200558,O
obvinila,VERB,VpQW----R-AAP--,root,,"Fem,Neut","Plur,Sing",,0.0850552820860599,O
amerického,ADJ,AAMS4----1A----,amod,Acc,Masc,Sing,Anim,0.0183542182425815,O
ministra,NOUN,NNMS4-----A----,iobj,Acc,Masc,Sing,Anim,-0.1211715604919515,O
spravedlnosti,NOUN,NNFS2-----A----,nmod,Gen,Fem,Sing,,0.023459999474356,O
Williama,PROPN,NNMS4-----A----,flat,Acc,Masc,Sing,Anim,0.1019563483975996,B-P|B-pf
Barra,PROPN,NNMS4-----A----,flat,Acc,Masc,Sing,Anim,-0.1209292122127516,I-P|B-ps
",",PUNCT,Z:-------------,punct,,,,,0.3077976950075893,O
že,SCONJ,"J,-------------",mark,,,,,0.1042620912386694,O
se,PRON,P7-X4----------,expl:pv,Acc,,,,0.0336091559437191,O
potuluje“,VERB,VpYS----R-AAP--,ccomp,,Masc,Sing,,0.0671661345700126,O
na,ADP,RR--4----------,case,Acc,,,,0.0332355968758366,O
ochranu,NOUN,NNFS4-----A----,obl,Acc,Fem,Sing,,-0.0463645484083232,O
prezidenta,NOUN,NNMS2-----A----,nmod,Gen,Masc,Sing,Anim,0.0450087819298983,O
Donalda,PROPN,NNMS2-----A----,flat,Gen,Masc,Sing,Anim,0.0990842004924875,B-P|B-pf
Trumpa,PROPN,NNMS2-----A----,flat,Gen,Masc,Sing,Anim,0.0443877525617674,I-P|B-ps
kvůli,ADP,RR--3----------,case,Dat,,,,-0.1790651105049372,O
jeho,DET,P9XXXZS3-------,det,,,,,-0.0495051400391812,O
kontroverznímu,ADJ,AAIS3----1A----,amod,Dat,Masc,Sing,Inan,0.0531524675151254,O
telefonátu,NOUN,NNIS3-----A----,obl,Dat,Masc,Sing,Inan,-0.0500757325620496,O
s,ADP,RR--7----------,case,Ins,,,,0.1011407356023329,O
ukrajinským,ADJ,AAMS7----1A----,amod,Ins,Masc,Sing,Anim,0.0839919323005564,O
vůdcem,NOUN,NNMS7-----A----,nmod,Ins,Masc,Sing,Anim,0.0559625575248776,O
",",PUNCT,Z:-------------,punct,,,,,-0.0471755641782225,O
který,DET,P4YS1----------,nsubj,Nom,Masc,Sing,,-0.0491914911691101,O
vedl,VERB,VpYS----R-AAI--,acl:relcl,,Masc,Sing,,0.1694962380290561,O
k,ADP,RR--3----------,case,Dat,,,,-0.0163493595243751,O
vyšetřování,NOUN,NNNS3-----A----,obl,Dat,Neut,Sing,,0.0666358602456378,O
impeachmentu,NOUN,NNIS2-----A----,nmod,Gen,Masc,Sing,Inan,0.0845838648035571,O
.,PUNCT,Z:-------------,punct,,,,,0.3159359558899511,O
Pořád,ADV,Db-------------,advmod,,,,,0.136928767568978,O
se,PRON,P7-X4----------,expl:pv,Acc,,,,-0.0105086612463165,O
smáli,VERB,VpMP----R-AAI--,ccomp,,Masc,Plur,Anim,-0.0903902298632002,O
a,CCONJ,J^-------------,cc,,,,,0.084196467353509,O
nadávali,VERB,VpMP----R-AAI--,conj,,Masc,Plur,Anim,-0.0904363745930411,O
mi,PRON,PH-S3--1-------,obl:arg,Dat,,Sing,,0.0787598924359099,O
",",PUNCT,Z:-------------,punct,,,,,0.0110059364118316,O
“,PUNCT,Z:-------------,punct,,,,,-0.0726238225276362,O
řekl,VERB,VpYS----R-AAP--,root,,Masc,Sing,,-0.0104891885781793,O
Amari,PROPN,NNMS1-----A----,nsubj,Nom,Masc,Sing,Anim,0.1268375537574807,B-p_
televizní,ADJ,AAFS3----1A----,amod,Dat,Fem,Sing,,-0.0035026855053705,O
stanici,NOUN,NNFS3-----A----,obl:arg,Dat,Fem,Sing,,-0.0448625993440179,O
CBS,NOUN,BNXXX-----A----,nmod,,,,,-0.0737956833305755,B-ms
a,CCONJ,J^-------------,cc,,,,,0.0842554783238985,O
rozplakal,VERB,VpYS----R-AAP--,conj,,Masc,Sing,,0.0423431861919325,O
se,PRON,P7-X4----------,expl:pv,Acc,,,,0.0096814508786005,O
.,PUNCT,Z:-------------,punct,,,,,0.1484299646527045,O
Říkali,VERB,VpMP----R-AAI--,ccomp,,Masc,Plur,Anim,-0.0079027386965836,O
",",PUNCT,Z:-------------,punct,,,,,0.1119023108088369,O
že,SCONJ,"J,-------------",mark,,,,,-0.0132093755161366,O
jsem,AUX,VB-S---1P-AAI--,cop,,,Sing,,-0.0320091785013112,O
ošklivý,ADJ,AAMS1----1A----,ccomp,Nom,Masc,Sing,Anim,0.0138810636428073,O
",",PUNCT,Z:-------------,punct,,,,,0.1304125224854657,O
“,PUNCT,Z:-------------,punct,,,,,-0.2050657637289278,O
řekl,VERB,VpYS----R-AAP--,root,,Masc,Sing,,-0.1473660068062404,O
",",PUNCT,Z:-------------,punct,,,,,0.0462288850202403,O
neměl,VERB,VpYS----R-NAI--,ccomp,,Masc,Sing,,0.1033077532251422,O
jsem,AUX,VB-S---1P-AAI--,aux,,,Sing,,-0.032765321639335,O
se,PRON,P7-X4----------,expl:pv,Acc,,,,0.0092882007300981,O
narodit,VERB,Vf--------A-P--,xcomp,,,,,-0.045026557258596,O
.,PUNCT,Z:-------------,punct,,,,,0.0774582774961163,O
“,PUNCT,Z:-------------,punct,,,,,-0.0323137881839579,O
Říkali,VERB,VpMP----R-AAI--,root,,Masc,Plur,Anim,-0.0333490384470957,O
mi,PRON,PH-S3--1-------,obl:arg,Dat,,Sing,,0.1452859639638796,O
upoutávka,NOUN,NNFS1-----A----,obj,Nom,Fem,Sing,,0.0309140135582395,O
',PUNCT,Z:-------------,punct,,,,,0.0122947295577915,O
.,PUNCT,Z:-------------,punct,,,,,0.3102354972603007,O
“,PUNCT,Z:-------------,punct,,,,,0.2818379404376588,O
Pokud,SCONJ,"J,-------------",mark,,,,,-0.0349117592325074,O
berete,VERB,VB-P---2P-AAI--,advcl,,,Plur,,0.1973143626860363,O
datum,NOUN,NNNS4-----A----,obj,Acc,Neut,Sing,,0.0212699670188542,O
začlenění,NOUN,NNNS2-----A----,nmod,Gen,Neut,Sing,,-0.0409910251409027,O
společnosti,NOUN,NNFS2-----A----,nmod,Gen,Fem,Sing,,-0.0423912131336859,O
jako,SCONJ,"J,-------------",mark,,,,,0.0770289496766536,O
narozeniny,NOUN,NNFP4-----A----,xcomp,Acc,Fem,Plur,,-0.0095948833924904,O
",",PUNCT,Z:-------------,punct,,,,,0.0470493799219883,O
tak,ADV,Db-------------,advmod,,,,,-0.0096964558164511,O
se,PRON,P7-X4----------,expl:pv,Acc,,,,-0.1007922451662999,O
Google,PROPN,NNMS1-----A----,nsubj,Nom,Masc,Sing,Anim,-0.2080265166946835,B-if
narodil,VERB,VpYS----R-AAP--,conj,,Masc,Sing,,-0.1162057103534708,O
4,NUM,C=-------------,nummod,,,,,0.0034534305090666,B-T|B-td
září,NOUN,NNNS2-----A----,obl,Gen,Neut,Sing,,-0.0658633091229831,I-T|B-tm
1998,NUM,C=-------------,nummod,,,,,0.0503706360952766,I-T|B-ty
",",PUNCT,Z:-------------,punct,,,,,0.0734317902947008,O
společnost,NOUN,NNFS1-----A----,nsubj,Nom,Fem,Sing,,0.0603566033171863,O
však,CCONJ,J^-------------,cc,,,,,0.116857788728752,O
nikdy,ADV,Db-------------,advmod,,,,,0.0550259386532173,O
neslavila,VERB,VpQW----R-NAI--,conj,,"Fem,Neut","Plur,Sing",,0.2551675750844012,O
den,NOUN,NNIS4-----A----,obj,Acc,Masc,Sing,Inan,0.0005116266539312,O
své,DET,P8FP4---------1,det,Acc,Fem,Plur,,0.044073121829246,O
narozeniny,NOUN,NNFP4-----A----,obj,Acc,Fem,Plur,,-0.0240763918357169,O
",",PUNCT,Z:-------------,punct,,,,,0.0755341503604856,O
alespoň,ADV,Db-------------,advmod:emph,,,,,-0.1216237954417126,O
ne,PART,TT-------------,advmod:emph,,,,,-0.0475468035815951,O
formou,NOUN,NNFS7-----A----,obl,Ins,Fem,Sing,,0.0189502242650417,O
čmáranice,NOUN,NNFS2-----A----,nmod,Gen,Fem,Sing,,0.1280977083443212,O
.,PUNCT,Z:-------------,punct,,,,,0.1075089970234026,O
Google,PROPN,NNIS1-----A----,nsubj,Nom,Masc,Sing,Inan,-0.2719309973731352,B-if
oslavil,VERB,VpYS----R-AAP--,root,,Masc,Sing,,0.0539098514183496,O
7,NUM,C=-------------,nummod,,,,,-0.3718113504475671,B-T|B-td
září,NOUN,NNNS2-----A----,obj,Gen,Neut,Sing,,0.0019693342967841,I-T|B-tm
jako,SCONJ,"J,-------------",mark,,,,,-0.037169725038041,O
své,DET,P8FP4---------1,det,Acc,Fem,Plur,,-0.0206455879137504,O
narozeniny,NOUN,NNFP4-----A----,obj,Acc,Fem,Plur,,-0.0001651472180157,O
v,ADP,RR--6----------,case,Loc,,,,-0.2968709121396822,O
doodlech,NOUN,NNIP6-----A----,obl,Loc,Masc,Plur,Inan,-0.0777536847465135,O
do,ADP,RR--2----------,case,Gen,,,,-0.1841499725543273,O
roku,NOUN,NNIS2-----A---1,obl,Gen,Masc,Sing,Inan,-0.03775846071991,O
2005,NUM,C=-------------,nummod,,,,,-0.0203709255933221,B-ty
",",PUNCT,Z:-------------,punct,,,,,-0.0057252002440328,O
poté,ADV,Db-------------,advmod,,,,,-0.092389390518272,O
přešel,VERB,VpYS----R-AAP--,conj,,Masc,Sing,,0.080530690661076,O
na,ADP,RR--4----------,case,Acc,,,,0.0476987956235093,O
září,NOUN,NNNS4-----A----,obl,Acc,Neut,Sing,,0.0544351641904883,B-tm
27,NUM,C=-------------,nummod,,,,,-0.0047384786425891,B-n_
.,PUNCT,Z:-------------,punct,,,,,0.2368257391178812,O
Ale,CCONJ,J^-------------,cc,,,,,-0.4459551886198913,O
dobře,ADV,Dg-------1A----,root,,,,,-0.0636397295699903,O
na,ADP,RR--4----------,case,Acc,,,,-0.073573409566406,O
tebe,PRON,PP-S4--2-------,conj,Acc,,Sing,,-0.1983277613211536,O
.,PUNCT,Z:-------------,punct,,,,,-0.8626517224448316,O
Víza,NOUN,NNNP1-----A----,nsubj,Nom,Neut,Plur,,0.0162293106234569,O
v,ADP,RR--6----------,case,Loc,,,,0.08401819387287,O
pouštním,ADJ,AANS6----1A----,amod,Loc,Neut,Sing,,0.1935453944813691,O
království,NOUN,NNNS6-----A----,nmod,Loc,Neut,Sing,,0.09750732221722,O
",",PUNCT,Z:-------------,punct,,,,,0.0483020724472949,O
která,DET,P4NP1----------,nsubj,Nom,Neut,Plur,,0.0646798409165116,O
jsou,AUX,VB-P---3P-AAI--,cop,,,Plur,,0.0187255227645287,O
vybavena,ADJ,VsQW----X-APP--,acl:relcl,,"Fem,Neut","Plur,Sing",,0.0747007302680207,O
bohatým,ADJ,AANS7----1A----,amod,Ins,Neut,Sing,,0.0619385342495288,O
beduínským,ADJ,AANS7----1A----,amod,Ins,Neut,Sing,,0.1658603293903126,O
dědictvím,NOUN,NNNS7-----A----,obl:arg,Ins,Neut,Sing,,0.121238452929375,O
a,CCONJ,J^-------------,cc,,,,,0.1732312656291359,O
archeologickými,ADJ,AANP7----1A----,amod,Ins,Neut,Plur,,0.0941198545898215,O
nalezišti,NOUN,NNNP7-----A----,conj,Ins,Neut,Plur,,0.2846777162493245,O
",",PUNCT,Z:-------------,punct,,,,,0.0723453015531911,O
jsou,AUX,VB-P---3P-AAI--,cop,,,Plur,,0.0889335550863619,O
v,ADP,RR--6----------,case,Loc,,,,0.1024545963719639,O
současné,ADJ,AAFS6----1A----,amod,Loc,Fem,Sing,,0.0096153497452773,O
době,NOUN,NNFS6-----A----,obl,Loc,Fem,Sing,,0.0680907382351799,O
omezena,ADJ,VsQW----X-APP--,root,,"Fem,Neut","Plur,Sing",,0.2686813333570497,O
na,ADP,RR--4----------,case,Acc,,,,0.0657640135009086,O
vyhoštěné,ADJ,AAMP4----1A----,amod,Acc,Masc,Plur,Anim,0.3697681153476174,O
pracovníky,NOUN,NNMP4-----A----,obl:arg,Acc,Masc,Plur,Anim,-0.0155810199706809,O
",",PUNCT,Z:-------------,punct,,,,,0.0408384213938215,O
jejich,DET,P9XXXXP3-------,det,,,,,0.0240732557953059,O
rodinné,ADJ,AAMP4----1A----,amod,Acc,Masc,Plur,Anim,0.0414173348121353,O
příslušníky,NOUN,NNMP4-----A----,conj,Acc,Masc,Plur,Anim,0.0497875079457522,O
a,CCONJ,J^-------------,cc,,,,,-0.0010639714331725,O
muslimské,ADJ,AAMP4----1A----,amod,Acc,Masc,Plur,Anim,0.087322870889974,O
poutníky,NOUN,NNMP4-----A----,conj,Acc,Masc,Plur,Anim,0.1245317773679725,O
",",PUNCT,Z:-------------,punct,,,,,0.0430516222813824,O
kteří,DET,P4MP1----------,nsubj,Nom,Masc,Plur,Anim,-0.1010559617598651,O
cestují,VERB,VB-P---3P-AAI--,acl:relcl,,,Plur,,0.0052623928731627,O
na,ADP,RR--4----------,case,Acc,,,,0.0815298762354748,O
svatá,ADJ,AANP4----1A----,amod,Acc,Neut,Plur,,0.1462928882633694,O
místa,NOUN,NNNP4-----A----,obl,Acc,Neut,Plur,,0.0455090767306219,O
v,ADP,RR--6----------,case,Loc,,,,0.0685966472090847,O
Mekce,PROPN,NNFS6-----A----,nmod,Loc,Fem,Sing,,0.0692682670721144,B-gu
a,CCONJ,J^-------------,cc,,,,,0.1584236521836271,O
Medině,PROPN,NNFS6-----A----,conj,Loc,Fem,Sing,,0.2661077648271195,B-gu
.,PUNCT,Z:-------------,punct,,,,,0.0325466350531294,O
Na,ADP,RR--6----------,case,Loc,,,,-0.0461426602543263,O
obrázku,NOUN,NNIS6-----A----,obl,Loc,Masc,Sing,Inan,0.1136169739613909,O
je,AUX,VB-S---3P-AAI--,cop,,,Sing,,0.4670387820531161,O
těžké,ADJ,AANS1----1A----,root,Nom,Neut,Sing,,-0.0437777054220898,O
vidět,VERB,Vf--------A-I--,csubj,,,,,-0.078563205643372,O
",",PUNCT,Z:-------------,punct,,,,,-0.1097161577850623,O
ale,CCONJ,J^-------------,cc,,,,,0.1157178465995641,O
přepážka,NOUN,NNFS1-----A----,nsubj,Nom,Fem,Sing,,-0.0070902932179391,O
na,ADP,RR--4----------,case,Acc,,,,0.0524230055832008,O
zip,NOUN,NNIS4-----A----,nmod,Acc,Masc,Sing,Inan,-0.1612713103229918,O
vede,VERB,VB-S---3P-AAI--,conj,,,Sing,,-0.1018070456911525,O
po,ADP,RR--6----------,case,Loc,,,,-0.2907239644020384,O
celé,ADJ,AAFS6----1A----,amod,Loc,Fem,Sing,,0.0732997009775326,O
délce,NOUN,NNFS6-----A----,obl,Loc,Fem,Sing,,-0.0239088143451782,O
tašky,NOUN,NNFS2-----A----,nmod,Gen,Fem,Sing,,-0.0970113637310428,O
za,ADP,RR--7----------,case,Ins,,,,0.0496107291144002,O
zipem,NOUN,NNIS7-----A----,nmod,Ins,Masc,Sing,Inan,-0.0943818483724209,O
",",PUNCT,Z:-------------,punct,,,,,-0.0254994694246461,O
aby,AUX,Vc-------------,aux,,,,,0.1484666094143319,O
se,PRON,P7-X4----------,expl:pass,Acc,,,,0.0919553968159109,O
zabránilo,VERB,VpNS----R-AAP--,advcl,,Neut,Sing,,0.0104661158209042,O
úniku,NOUN,NNIS3-----A----,obl:arg,Dat,Masc,Sing,Inan,-0.0058249697356115,O
tepla,NOUN,NNNS2-----A----,nmod,Gen,Neut,Sing,,0.1230632322492795,O
přes,ADP,RR--4----------,case,Acc,,,,0.073931791736401,O
oblast,NOUN,NNFS4-----A----,nmod,Acc,Fem,Sing,,0.0334021652361056,O
zipu,NOUN,NNIS2-----A----,nmod,Gen,Masc,Sing,Inan,0.0494055426916308,O
.,PUNCT,Z:-------------,punct,,,,,-0.1751550963603807,O
Frustrovaný,ADJ,AAMS1----1A----,xcomp,Nom,Masc,Sing,Anim,0.2575137410891164,O
",",PUNCT,Z:-------------,punct,,,,,0.0311560748773488,O
ale,CCONJ,J^-------------,cc,,,,,0.2271238019816555,O
zatím,ADV,Db-------------,advmod,,,,,0.2423423716445677,O
neochotný,ADJ,AAMS1----1N----,conj,Nom,Masc,Sing,Anim,0.2876426786367809,O
volat,VERB,Vf--------A-I--,xcomp,,,,,0.2035466197452563,O
kontrolu,NOUN,NNFS4-----A----,obj,Acc,Fem,Sing,,0.4086908685164423,O
nad,ADP,RR--7----------,case,Ins,,,,-0.2194947789201738,O
zvířaty,NOUN,NNNP7-----A----,nmod,Ins,Neut,Plur,,0.169799685414273,O
nebo,CCONJ,J^-------------,cc,,,,,-0.1227730046489277,O
tak,ADV,Db-------------,cc,,,,,0.3122377130957602,O
něco,PRON,PK--4----------,conj,Acc,,,Inan,0.1919310992873303,O
",",PUNCT,Z:-------------,punct,,,,,-0.1823979838552368,O
jsem,AUX,VB-S---1P-AAI--,aux,,,Sing,,-0.3448900234673576,O
vymyslel,VERB,VpYS----R-AAP-1,root,,Masc,Sing,,0.1247232020478237,O
plán,NOUN,NNIS4-----A----,obj,Acc,Masc,Sing,Inan,0.1188253127620476,O
.,PUNCT,Z:-------------,punct,,,,,0.1184641058524918,O
Něco,PRON,PK--4----------,obj,Acc,,,Inan,-0.0467474684456205,O
však,CCONJ,J^-------------,cc,,,,,-0.24867035462693,O
přece,PART,TT-------------,cc,,,,,-0.3707155467317534,O
jen,PART,TT-------------,fixed,,,,,0.393440636764305,O
víte,VERB,VB-P---2P-AAI--,root,,,Plur,,0.4394563727011786,O
.,PUNCT,Z:-------------,punct,,,,,0.4625851820153054,O
Společnost,NOUN,NNFS1-----A----,nsubj,Nom,Fem,Sing,,0.6986479838866628,O
Landmark,X,F%-------------,nmod,,,,,0.0516479314409536,B-if
Theaters,X,F%-------------,flat:foreign,,,,,0.0410199605178965,I-if
však,CCONJ,J^-------------,cc,,,,,-0.0236705291121026,O
nyní,ADV,Db-------------,advmod,,,,,0.3056161864005863,O
oznámila,VERB,VpQW----R-AAP--,ccomp,,"Fem,Neut","Plur,Sing",,0.0393501289966187,O
",",PUNCT,Z:-------------,punct,,,,,-0.1772524867706398,O
že,SCONJ,"J,-------------",mark,,,,,0.0590829348824218,O
zákazníkům,NOUN,NNMP3-----A----,obl:arg,Dat,Masc,Plur,Anim,0.0945909083387773,O
neumožní,VERB,VB-S---3P-NAP--,ccomp,,,Sing,,0.0734675430064892,O
nosit,VERB,Vf--------A-I--,xcomp,,,,,0.212562186833862,O
kostýmy,NOUN,NNIP4-----A----,obj,Acc,Masc,Plur,Inan,0.1235093364699073,O
během,ADP,RR--2----------,case,Gen,,,,-0.0745942084756298,O
promítání,NOUN,NNNS2-----A----,obl,Gen,Neut,Sing,,0.099526805497404,O
filmu,NOUN,NNIS2-----A----,nmod,Gen,Masc,Sing,Inan,0.0761371392511269,O
Joker“,X,F%-------------,nmod,,,,,0.0543585663722693,B-oa
s,ADP,RR--7----------,case,Ins,,,,0.0417121212876297,O
označením,NOUN,NNNS7-----A----,nmod,Ins,Neut,Sing,,0.0700465574227125,O
R,NOUN,Q3-------------,nmod,,,,,-0.0176658341286043,B-oa
.,PUNCT,Z:-------------,punct,,,,,0.1854088015546297,O
Požár,NOUN,NNIS1-----A----,nsubj:pass,Nom,Masc,Sing,Inan,0.0282877649172279,O
zlata,NOUN,NNNS2-----A----,nmod,Gen,Neut,Sing,,-0.0037003226247875,O
",",PUNCT,Z:-------------,punct,,,,,0.0402783256699552,O
který,DET,P4YS1----------,nsubj,Nom,Masc,Sing,,0.0101258871530208,O
začal,VERB,VpYS----R-AAP--,acl:relcl,,Masc,Sing,,-0.0126335476377287,O
jižně,ADV,Dg-------1A----,advmod,,,,,-0.034629698296752,O
od,ADP,RR--2----------,case,Gen,,,,0.2285473850915056,O
Adinu,PROPN,NNIS2-----A----,obl,Gen,Masc,Sing,Inan,0.0347599620701513,B-gu
",",PUNCT,Z:-------------,punct,,,,,0.068675564096308,O
je,AUX,VB-S---3P-AAI--,aux:pass,,,Sing,,0.1267107429849317,O
ze,ADP,RV--2----------,case,Gen,,,,-0.0046322862695863,O
40,NUM,C=-------------,nummod,,,,,0.0040147569524823,B-nc
%,SYM,Z:-------------,advmod,,,,,-0.1105789324521847,O
zadržován,ADJ,VsYS----X-API--,ccomp,,Masc,Sing,,0.377890253767794,O
",",PUNCT,Z:-------------,punct,,,,,0.1492888406119416,O
protože,SCONJ,"J,-------------",mark,,,,,-0.0931387426671127,O
nadále,ADV,Db-------------,advmod,,,,,0.0210448596265437,O
ohrožuje,VERB,VB-S---3P-AAI--,advcl,,,Sing,,0.0004286712477466,O
domy,NOUN,NNIP4-----A----,obj,Acc,Masc,Plur,Inan,-0.0139601145557489,O
a,CCONJ,J^-------------,cc,,,,,0.0677172093460161,O
ranče,NOUN,NNIP4-----A----,conj,Acc,Masc,Plur,Inan,0.7282263596463714,O
",",PUNCT,Z:-------------,punct,,,,,0.0782583022779346,O
stejně,ADV,Dg-------1A----,advmod,,,,,-0.107175331788541,O
jako,SCONJ,"J,-------------",mark,,,,,0.1362924862073538,O
zemědělství,NOUN,NNNS4-----A----,advcl,Acc,Neut,Sing,,-0.0401425504634897,O
",",PUNCT,Z:-------------,punct,,,,,0.0131159817331336,O
dobytek,NOUN,NNIS4-----A----,conj,Acc,Masc,Sing,Inan,0.0145965491208692,O
a,CCONJ,J^-------------,cc,,,,,0.1111858379572815,O
dřevařské,ADJ,AAIP4----1A----,amod,Acc,Masc,Plur,Inan,-0.0055062406273705,O
provozy,NOUN,NNIP4-----A----,conj,Acc,Masc,Plur,Inan,-0.0174488011796807,O
",",PUNCT,Z:-------------,punct,,,,,0.0227447667759954,O
uvedli,VERB,VpMP----R-AAP--,root,,Masc,Plur,Anim,0.0019879478161138,O
Cal,X,F%-------------,nsubj,,,,,-0.0427074839491607,O
Fire,X,F%-------------,flat:foreign,,,,,-0.0035261734559896,O
úředníci,NOUN,NNMP1-----A----,nsubj,Nom,Masc,Plur,Anim,0.1404844397091067,O
v,ADP,RR--6----------,case,Loc,,,,0.1176163441981576,O
aktualizaci,NOUN,NNFS6-----A----,obl,Loc,Fem,Sing,,0.0187313943847625,O
v,ADP,RR--4----------,case,Acc,,,,0.1630574740865547,O
sobotu,NOUN,NNFS4-----A----,obl,Acc,Fem,Sing,,-0.000927072422984,O
ráno,ADV,Db-------------,advmod,,,,,0.0001767415141882,O
.,PUNCT,Z:-------------,punct,,,,,-0.0739352445214691,O
Bylo,AUX,VpNS----R-AAI--,aux:pass,,Neut,Sing,,0.0747853194341499,O
mi,PRON,PH-S3--1-------,obl:arg,Dat,,Sing,,-0.3337016837010407,O
řečeno,ADJ,VsNS----X-APP--,root,,Neut,Sing,,0.1985177177327504,O
",",PUNCT,Z:-------------,punct,,,,,-0.0408187583801869,O
že,SCONJ,"J,-------------",mark,,,,,-0.0611005307214593,O
pokladní,ADJ,AAFS1----1A----,nsubj,Nom,Fem,Sing,,0.1084371522908317,O
na,ADP,RR--4----------,case,Acc,,,,0.4386432503840975,O
něj,PRON,PEZS4--3-------,obl:arg,Acc,"Masc,Neut",Sing,,0.047732396986031,O
křičela,VERB,VpQW----R-AAI--,csubj:pass,,"Fem,Neut","Plur,Sing",,-0.0453982748525364,O
",",PUNCT,Z:-------------,punct,,,,,-0.0125761132204572,O
aby,AUX,Vc-------------,aux,,,,,-0.007974325080387,O
přestal,VERB,VpYS----R-AAP--,ccomp,,Masc,Sing,,0.1063330500927678,O
",",PUNCT,Z:-------------,punct,,,,,0.0923587871303236,O
když,SCONJ,"J,-------------",mark,,,,,0.3699522708304284,O
ho,PRON,P5ZS4--3-------,obj,Acc,"Masc,Neut",Sing,,-0.1673718740353159,O
honila,VERB,VpQW----R-AAI--,advcl,,"Fem,Neut","Plur,Sing",,0.0224331753103995,O
",",PUNCT,Z:-------------,punct,,,,,-0.0491420588149821,O
ale,CCONJ,J^-------------,cc,,,,,-0.4033271813690556,O
on,PRON,PEYS1--3-------,nsubj,Nom,Masc,Sing,,0.0542017665343203,O
začal,VERB,VpYS----R-AAP--,conj,,Masc,Sing,,-0.112503046441845,O
utíkat,VERB,Vf--------A-I--,xcomp,,,,,-0.0616082936881848,O
s,ADP,RR--7----------,case,Ins,,,,-0.1573407068239977,O
vozíkem,NOUN,NNIS7-----A----,obl,Ins,Masc,Sing,Inan,0.0590421947643981,O
k,ADP,RR--3----------,case,Dat,,,,-0.1437742207425512,O
únikovému,ADJ,AANS3----1A----,amod,Dat,Neut,Sing,,0.0706624070378723,O
vozidlu,NOUN,NNNS3-----A----,obl,Dat,Neut,Sing,,0.0629376175710296,O
.,PUNCT,Z:-------------,punct,,,,,0.1445719372800273,O
JAL,NOUN,BNXXX-----A----,nsubj,,,,,0.1339316107601913,O
byl,AUX,VpYS----R-AAI--,cop,,Masc,Sing,,-0.110375402744247,O
rychlý,ADJ,AAMS1----1A----,root,Nom,Masc,Sing,Anim,-0.0362445685918015,O
poukázat,VERB,Vf--------A-P--,xcomp,,,,,0.0752145091155608,O
na,ADP,RR--4----------,case,Acc,,,,-0.0737582415673961,O
to,DET,PDNS4----------,obl:arg,Acc,Neut,Sing,,0.0185488155162029,O
",",PUNCT,Z:-------------,punct,,,,,0.0875448284792426,O
že,SCONJ,"J,-------------",mark,,,,,-0.0542068580718916,O
nová,ADJ,AAFS1----1A----,amod,Nom,Fem,Sing,,-0.829736479419664,O
funkce,NOUN,NNFS1-----A----,nsubj,Nom,Fem,Sing,,-0.3252902221006376,O
nezaručuje,VERB,VB-S---3P-NAI--,acl,,,Sing,,0.0652404453514186,O
",",PUNCT,Z:-------------,punct,,,,,0.2113617227100007,O
že,SCONJ,"J,-------------",mark,,,,,-0.0848693023920797,O
cestující,ADJ,AGMP1-----A----,nsubj,Nom,Masc,Plur,Anim,0.1411706781123456,O
by,AUX,Vc----------I--,aux,,,,,0.0200130400493969,O
byli,AUX,VpMP----R-AAI--,ccomp,,Masc,Plur,Anim,0.0401837711293933,O
mimo,ADP,RR--7----------,case,Ins,,,,0.085435344512349,O
ušima,NOUN,NNFD7-----A----,obl,Ins,Fem,Dual,,0.0512474651210995,O
křičícího,ADJ,AGMS2-----A----,amod,Gen,Masc,Sing,Anim,0.0007817335840579,O
kojence,NOUN,NNMS2-----A----,nmod,Gen,Masc,Sing,Anim,0.138471266751378,O
.,PUNCT,Z:-------------,punct,,,,,-0.0181056449023915,O
Banky,NOUN,NNFS2-----A----,obl:arg,Gen,Fem,Sing,,0.0388863297148774,O
údajně,ADV,Dg-------1A----,advmod,,,,,-0.0086631539141455,O
rozhodl,VERB,VpYS----R-AAP-1,root,,Masc,Sing,,-0.0218333214982318,O
",",PUNCT,Z:-------------,punct,,,,,0.0249082205811419,O
aby,AUX,Vc-------------,aux,,,,,0.0233443590075604,O
se,PRON,P7-X4----------,expl:pv,Acc,,,,-0.0012140766080298,O
"""",PUNCT,Z:-------------,punct,,,,,0.006224636684634,O
"""",PUNCT,Z:-------------,punct,,,,,0.0111162361125271,O
